time_index,BR_AC_rooftop_pv,BR_AL_rooftop_pv,BR_AM_rooftop_pv,BR_AP_rooftop_pv,BR_BA_rooftop_pv,BR_CE_rooftop_pv,BR_ES_rooftop_pv,BR_GO_rooftop_pv,BR_DF_rooftop_pv,BR_MA_rooftop_pv,BR_MG_rooftop_pv,BR_MS_rooftop_pv,BR_MT_rooftop_pv,BR_PA_rooftop_pv,BR_PB_rooftop_pv,BR_PE_rooftop_pv,BR_PI_rooftop_pv,BR_PR_rooftop_pv,BR_RJ_rooftop_pv,BR_RN_rooftop_pv,BR_RO_rooftop_pv,BR_RR_rooftop_pv,BR_RS_rooftop_pv,BR_SC_rooftop_pv,BR_SE_rooftop_pv,BR_SP_rooftop_pv,BR_TO_rooftop_pv
3710,0.437508095,0.41042,0.600705806,0.627918947,0.4361866,0.552197262,0.148200769,0.483311667,0.483311667,0.541431827,0.333748025,0.524205935,0.5117376,0.579593286,0.476654667,0.494913333,0.513677269,0.508540102,0.281799167,0.489361333,0.531515679,0.591779464,0.528190237,0.520209783,0.441013333,0.449000819,0.533339035
3711,0.424208095,0.32705,0.544616237,0.545884211,0.332595056,0.433934524,0.108723846,0.396002193,0.396002193,0.446185562,0.237268522,0.451794854,0.437580015,0.496478775,0.371782,0.360763167,0.429000726,0.428690294,0.245634167,0.363366,0.467111604,0.561326607,0.437083522,0.428309855,0.379791667,0.359684204,0.429517584
3712,0.353818095,0.170761667,0.457550323,0.457674737,0.182762484,0.276458839,0.064914615,0.262606867,0.262606867,0.312630699,0.139266929,0.345910751,0.332837401,0.395536158,0.223939333,0.1948805,0.278986877,0.271154584,0.119985833,0.221419333,0.411160528,0.494936429,0.281046271,0.266019275,0.18588,0.231738357,0.304632245
3713,0.320903333,0.041411667,0.32355,0.282912368,0.056198859,0.090674524,0.012762308,0.124504646,0.124504646,0.145423907,0.046001148,0.175168641,0.194349772,0.235872853,0.049664,0.050401333,0.106538403,0.109812954,0.021163333,0.045436667,0.256743511,0.342609821,0.109324821,0.068666812,0.041781667,0.091783494,0.132173894
3714,0.182132381,0,0.164749247,0.098550789,0.000309699,0.000221339,0,0.009750188,0.009750188,0.011418402,0.000440025,0.030062737,0.056665469,0.073576623,0,0,0.001717276,0.004273792,0,0,0.121900261,0.190379286,0.00299588,0.0006,0,0.00264594,0.014079835
3715,0.053357143,0,0.021113441,0.000564211,0,0,0,0,0,0,0,0,0.00047967,0.000903632,0,0,0,0,0,0,0.013726217,0.036779643,0,0,0,0,0
3716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20E-05,0,0,0,0,0,0,0
3727,0,0.055161667,0,0.003215526,0.013859245,0.045177024,0.005602308,5.82E-05,5.82E-05,0.012945522,0.000904786,0,0,0.001331661,0.06233,0.048748833,0.02461838,0,0.001516667,0.081673333,0,0,0,0,0.044683333,0,0.000802477
3728,0,0.187253333,0.019531828,0.106327632,0.126655172,0.181020089,0.100344615,0.063044853,0.063044853,0.123608936,0.071273885,0.010421092,0.020726373,0.077791962,0.203646667,0.190802667,0.159610194,0.013257711,0.07694,0.24117,0.000727299,0.020351786,0.002255751,0.012345217,0.1379,0.042053126,0.091619335
3729,0.040469524,0.362065,0.152459462,0.275234474,0.27063492,0.346504107,0.264709231,0.218623471,0.218623471,0.29073441,0.214288221,0.156291454,0.164903426,0.247374375,0.347110667,0.31912,0.323460803,0.162038958,0.2158275,0.412650667,0.077082827,0.124867321,0.113544821,0.16401087,0.349691667,0.211214482,0.233980852
3730,0.196005714,0.46761,0.323473548,0.414377632,0.362262217,0.45466869,0.361732308,0.381584549,0.381584549,0.402897731,0.356491502,0.341257687,0.337118435,0.410619298,0.439848,0.389768167,0.463289879,0.346536355,0.375715,0.505107333,0.227556614,0.262039821,0.292617276,0.34677413,0.526998333,0.375319423,0.39678849
3731,0.322426667,0.524188333,0.465844946,0.548900789,0.440974323,0.594912411,0.433563077,0.465189419,0.465189419,0.495307182,0.444959897,0.487951849,0.481231642,0.514897702,0.52749,0.528456833,0.587300854,0.498486196,0.469353333,0.647232667,0.380747743,0.378181786,0.438016172,0.477809783,0.569315,0.509777248,0.488362458
3732,0.501179048,0.557545,0.544301183,0.65709,0.474481005,0.567539911,0.404206923,0.531063321,0.531063321,0.491163483,0.466896483,0.577693767,0.574314694,0.568413564,0.552406,0.525556,0.613206188,0.586799086,0.489205,0.637744667,0.54791815,0.461138214,0.527876471,0.552818696,0.609918333,0.585004381,0.594195945
3733,0.515639048,0.530453333,0.55245043,0.693435,0.465951912,0.60345997,0.347424615,0.521312947,0.521312947,0.516925509,0.405723246,0.617011391,0.591906003,0.552903444,0.565992,0.553080667,0.590404888,0.612818932,0.407715,0.58751,0.577602748,0.510931071,0.55596883,0.568850797,0.530565,0.589473812,0.606945048
3734,0.427849048,0.527746667,0.552623441,0.672519474,0.429748412,0.555955833,0.24619,0.499832634,0.499832634,0.517576697,0.340011283,0.581442787,0.557244739,0.532366645,0.506444667,0.497592,0.550313037,0.574185403,0.38239,0.520149333,0.543057539,0.5297875,0.523438832,0.527157101,0.50635,0.53522306,0.568721503
3735,0.484506667,0.407973333,0.51249957,0.599025526,0.335578642,0.426056488,0.210325385,0.425380308,0.425380308,0.462272077,0.262426739,0.489470031,0.476188467,0.485366505,0.361366667,0.388455667,0.453663312,0.474032916,0.266864167,0.374064,0.471184347,0.5328325,0.429593388,0.42847971,0.397975,0.424807126,0.487662884
3736,0.378364286,0.211688333,0.425289032,0.448306579,0.184146714,0.26028997,0.107202308,0.286975132,0.286975132,0.286885492,0.156219417,0.365896376,0.372561405,0.36861315,0.224354667,0.220489,0.278680378,0.32454665,0.179428333,0.184896,0.416348861,0.440832857,0.283983312,0.266371014,0.226253333,0.281826182,0.318487619
3737,0.280348095,0.044578333,0.300263226,0.272400789,0.058582374,0.081068571,0.022326923,0.132816812,0.132816812,0.127571574,0.054630732,0.189466555,0.211525666,0.216849635,0.049107333,0.0489885,0.09924151,0.128204054,0.034149167,0.047209333,0.265883056,0.309435,0.108224229,0.068769855,0.050236667,0.101262004,0.145512019
3738,0.185185238,0,0.141543763,0.099097105,0.000360239,0.00042247,0,0.008428381,0.008428381,0.010410827,0.000503208,0.031287893,0.051018506,0.070110603,0,0,0.001723091,0.004423696,0,0,0.123983166,0.157197857,0.002418812,0.000587609,0,0.002556052,0.015268987
3739,0.05507619,0,0.019260323,0.000559737,0,0,0,0,0,0,0,0,0.000429604,0.000907645,0,0,0,0,0,0,0.013072827,0.033612679,0,0,0,0,0
3740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126667,0,0,0,0,0,0,0
3751,0,0.067281667,0,0.002551579,0.015286702,0.046948095,0.005361538,0.00013029,0.00013029,0.013715264,0.000982711,0,0,0.001385721,0.056611333,0.051055833,0.023604911,0,0.0013425,0.069987333,0,0,0,0,0.048198333,0,0.001183181
3752,0,0.227276667,0.019451183,0.12122,0.130854309,0.183672827,0.102663077,0.070121723,0.070121723,0.124822818,0.081950925,0.010030693,0.021654955,0.076597578,0.216076,0.202199167,0.169263989,0.011835518,0.0853725,0.235690667,0.001465721,0.020340536,0.002340736,0.012016232,0.175936667,0.039116888,0.0941735
3753,0.030181429,0.402505,0.144541613,0.305608684,0.278721735,0.363860476,0.240036923,0.258994918,0.258994918,0.264194408,0.238589764,0.151792549,0.167040592,0.24146276,0.416587333,0.392486167,0.342853347,0.147369284,0.242886667,0.405497333,0.065253192,0.127586786,0.083536418,0.161285,0.258395,0.200791931,0.260383529
3754,0.153050952,0.499813333,0.307945269,0.465147632,0.395101027,0.483683661,0.364349231,0.434165211,0.434165211,0.394541872,0.374991561,0.326607865,0.339754628,0.399988495,0.580340667,0.556451333,0.466370854,0.315005959,0.453108333,0.538195333,0.22297209,0.251034821,0.218359142,0.349311377,0.374936667,0.370162479,0.418770513
3755,0.34734,0.599363333,0.430723333,0.583675,0.483746421,0.608736756,0.403815385,0.547541622,0.547541622,0.456856923,0.439671988,0.454926647,0.479900295,0.506763868,0.655932667,0.661934833,0.562318803,0.454905006,0.5322575,0.599730667,0.375049932,0.365423571,0.339186639,0.479236087,0.49679,0.491970985,0.532850674
3756,0.475514286,0.601576667,0.499572796,0.579033947,0.484026106,0.596122976,0.448372308,0.592604277,0.592604277,0.494089172,0.447818564,0.537919638,0.566499575,0.525738458,0.677434667,0.641080167,0.596144778,0.535776196,0.577889167,0.617106,0.495806698,0.468438214,0.390687716,0.545204783,0.534858333,0.559423416,0.596734674
3757,0.583125238,0.532523333,0.561755591,0.649050789,0.477121165,0.592822381,0.345079231,0.583151372,0.583151372,0.534824956,0.411111936,0.562221377,0.590158194,0.543853988,0.639128667,0.6263245,0.62356919,0.538274738,0.544405833,0.588465333,0.574347461,0.525905893,0.401811672,0.550571014,0.487755,0.559371675,0.597014365
3758,0.570908571,0.506471667,0.521482903,0.587897632,0.445040182,0.529143452,0.337033077,0.518254227,0.518254227,0.466828664,0.331616434,0.503654317,0.53728671,0.516371328,0.52369,0.565264167,0.557587612,0.469927398,0.443659167,0.485662,0.561196437,0.524913214,0.369072478,0.492581232,0.465745,0.501287077,0.5542665
3759,0.444282857,0.401805,0.466355484,0.545617105,0.346619383,0.425478095,0.232847692,0.420118918,0.420118918,0.419338416,0.26093085,0.434146169,0.448916257,0.452588622,0.392742667,0.448649167,0.465099045,0.404407519,0.336049167,0.346824667,0.497906186,0.531264821,0.30349145,0.39906587,0.369091667,0.40289698,0.464851232
3760,0.370270476,0.21561,0.440251075,0.401645526,0.203346387,0.240658363,0.137661538,0.306871816,0.306871816,0.286295278,0.17047326,0.2971591,0.355831183,0.354645165,0.226688,0.2668595,0.305023319,0.263473536,0.202538333,0.161718667,0.412087555,0.461654107,0.212186228,0.235844203,0.227383333,0.257494021,0.310156787
3761,0.301338095,0.045473333,0.29647043,0.235516842,0.062521326,0.082763929,0.026576154,0.131211594,0.131211594,0.129240601,0.054651994,0.172731991,0.187503177,0.203646196,0.058348,0.062584333,0.118112493,0.112903478,0.028633333,0.043852,0.258213924,0.364568036,0.08531836,0.058252536,0.04489,0.096212552,0.152958116
3762,0.190459048,0,0.14956957,0.084427632,0.000455833,0.000320179,0,0.008988147,0.008988147,0.0118245,0.000579944,0.029131208,0.050712203,0.06231908,0,0,0.002037141,0.00415587,0,0,0.122040026,0.204023929,0.002016979,0.000391739,0,0.00211641,0.017039019
3763,0.050532381,0,0.021990538,0.000365526,0,0,0,0,0,0,0,0,0.000500661,0.000808449,0,0,0,0,0,0,0.014802675,0.038082857,0,0,0,0,0
3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13E-05,0,0,0,0,0,0,0
3775,0,0.054295,0,0.002613947,0.015276318,0.066335536,0.006326923,0.000162902,0.000162902,0.016624915,0.001245425,0,0,0.001690308,0.09508,0.071679,0.032424038,0,0.00122,0.099509333,0,0,0,0,0.036593333,0,0.001744265
3776,0,0.180465,0.015292796,0.081023947,0.134842483,0.27174244,0.108894615,0.071462374,0.071462374,0.18195612,0.092286878,0.010098066,0.022843751,0.057688373,0.31207,0.259046333,0.20738563,0.011900058,0.0901175,0.311510667,0.001580047,0.017081429,0.00130376,0.006121812,0.140465,0.041917534,0.102938223
3777,0.045142857,0.337316667,0.119955591,0.225012105,0.289580757,0.433865536,0.292686154,0.26031205,0.26031205,0.383354919,0.267381517,0.160377285,0.169145991,0.187576304,0.532062667,0.438518167,0.415773961,0.150873261,0.251408333,0.528928,0.100369707,0.098653393,0.09157613,0.097292536,0.324573333,0.222536008,0.2917965
3778,0.200884762,0.44466,0.23075172,0.349805,0.399918671,0.593449256,0.39746,0.442673743,0.442673743,0.530075108,0.411834862,0.350039699,0.347180731,0.312781858,0.668376,0.5447705,0.554510313,0.322181074,0.439698333,0.658385333,0.266732607,0.213455714,0.25250668,0.233424203,0.456198333,0.398474538,0.460203006
3779,0.311036667,0.499388333,0.347079892,0.511168947,0.473001627,0.70563878,0.477709231,0.57008511,0.57008511,0.6440528,0.507032595,0.498664722,0.493331665,0.439041228,0.758082667,0.623514833,0.666852589,0.468554866,0.548654167,0.747971333,0.42145221,0.278469107,0.392653043,0.373327754,0.535536667,0.527446758,0.567018145
3780,0.416414286,0.533476667,0.396251075,0.519681053,0.504724531,0.745115268,0.508544615,0.620107599,0.620107599,0.664406896,0.53292556,0.586996318,0.585365623,0.499094893,0.768374667,0.631589,0.708727313,0.559274399,0.584475833,0.759296,0.549896233,0.371747679,0.487732037,0.421382464,0.53916,0.592989,0.632536619
3781,0.476441905,0.594721667,0.449564086,0.565507895,0.473835726,0.728630923,0.487943846,0.60722831,0.60722831,0.64039554,0.53278241,0.607899397,0.617182158,0.516690371,0.74263,0.615836667,0.691729746,0.581922653,0.554779167,0.734499333,0.596022806,0.419006964,0.515391232,0.420002029,0.603161667,0.585288817,0.631638477
3782,0.519077143,0.494428333,0.427406344,0.606029737,0.425580011,0.629637679,0.446364615,0.540429122,0.540429122,0.588889551,0.471840305,0.581923813,0.577163243,0.493618605,0.636776667,0.548837167,0.62576807,0.543968958,0.481031667,0.647744,0.595198103,0.425982857,0.49629523,0.417247246,0.520468333,0.510144693,0.550666919
3783,0.492167143,0.37024,0.391374946,0.450094211,0.350031576,0.473042649,0.296225385,0.440247644,0.440247644,0.471968502,0.368940895,0.489973763,0.478439207,0.436688619,0.486298,0.402415333,0.487483182,0.456130026,0.349881667,0.485506,0.508943955,0.441418571,0.417188532,0.354639855,0.376856667,0.412200395,0.449127303
3784,0.47116619,0.205733333,0.336118495,0.356683947,0.174982426,0.320708185,0.146841538,0.295831158,0.295831158,0.322188536,0.229047034,0.363749771,0.36539329,0.322803788,0.285831333,0.2298335,0.298430292,0.312852653,0.205504167,0.294144,0.417867806,0.344156071,0.280435792,0.233276957,0.23231,0.281121945,0.292591119
3785,0.31964381,0.043385,0.222336774,0.237212895,0.052018394,0.103928899,0.025895385,0.126781066,0.126781066,0.15341038,0.070450247,0.190151079,0.204106322,0.197298219,0.069982,0.053436,0.121229599,0.124237692,0.031564167,0.077498,0.251378636,0.2422125,0.107932116,0.063091449,0.048031667,0.101467231,0.137623861
3786,0.179404286,0,0.103574946,0.073041053,0.000422159,0.000607798,0,0.011084663,0.011084663,0.012982021,0.000647334,0.032008872,0.055778518,0.061668646,0,0,0.002808455,0.004323293,0,0,0.115221181,0.117011964,0.002293025,0.000563696,0,0.002553147,0.017679968
3787,0.051507619,0,0.016952688,0.000391579,0,0,0,0,0,0,0,0,0.000486227,0.001168828,0,0,0,0,0,0,0.013571108,0.028680357,0,0,0,0,0
3788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47E-05,0,0,0,0,0,0,0
3799,0,0.047563333,0,0.001755526,0.017666988,0.072286131,0.003288462,0.000115313,0.000115313,0.018345317,0.001121835,0,0,0.001499381,0.063875333,0.042342333,0.034780833,0,0.000836667,0.091587333,0,0,0,0,0.058673333,0,0.00166801
3800,0,0.167396667,0.013232903,0.063940789,0.138391921,0.292044196,0.076329231,0.067497437,0.067497437,0.183205328,0.079153204,0.010194619,0.02219964,0.068666163,0.226793333,0.1845065,0.217296566,0.011676746,0.061500833,0.288526667,0.001045648,0.020210179,0.00173974,0.010418913,0.227486667,0.035994255,0.088131874
3801,0.045763333,0.382061667,0.112778817,0.182132105,0.308308713,0.493349345,0.202750769,0.252899317,0.252899317,0.384129435,0.237691549,0.154176759,0.167766565,0.234881903,0.330768667,0.333103333,0.416892108,0.146576055,0.161073333,0.423369333,0.062977832,0.13951375,0.081625636,0.130336957,0.426273333,0.188910916,0.257847839
3802,0.186962381,0.445896667,0.246880968,0.312510526,0.443092346,0.621105298,0.326656154,0.428015146,0.428015146,0.541374645,0.400034567,0.337674063,0.342422864,0.387914525,0.385771333,0.378632333,0.540515084,0.31754484,0.354165833,0.522098,0.218164185,0.287925179,0.215573733,0.29251,0.539538333,0.351484899,0.429925577
3803,0.376339524,0.507913333,0.369643226,0.439785526,0.52499602,0.663524048,0.422948462,0.548993038,0.548993038,0.635595784,0.498289608,0.483844054,0.485630094,0.508519925,0.461577333,0.471628333,0.611975717,0.460362008,0.45264,0.55787,0.357460596,0.436045714,0.334973369,0.416993551,0.591855,0.481818604,0.566013358
3804,0.503021429,0.5749,0.451095161,0.466579474,0.549514802,0.705537262,0.466086923,0.612353735,0.612353735,0.640705843,0.536627526,0.572531724,0.577116742,0.553061053,0.491102667,0.476726333,0.602216366,0.54714821,0.465839167,0.584517333,0.481992116,0.525068214,0.416580282,0.511468478,0.661373333,0.558592859,0.603547897
3805,0.585569524,0.536855,0.484783441,0.485861579,0.523319863,0.639667351,0.433775385,0.571962065,0.571962065,0.634241257,0.511353726,0.584041621,0.598421971,0.565559931,0.434671333,0.431116833,0.546203084,0.572630301,0.445139167,0.549550667,0.515950005,0.539535179,0.465662245,0.51737971,0.571896667,0.578805648,0.573895581
3806,0.596868571,0.463975,0.481087849,0.399333158,0.420228685,0.612222024,0.376457692,0.531825674,0.531825674,0.546957558,0.426071932,0.545146161,0.568379216,0.514088367,0.47757,0.403813167,0.495692813,0.537090537,0.382671667,0.520008,0.48565477,0.549609286,0.469819885,0.47710058,0.520383333,0.531082916,0.511671655
3807,0.52784,0.305223333,0.465084839,0.335316842,0.342503606,0.45754256,0.275721538,0.438435277,0.438435277,0.475270332,0.347419387,0.452671927,0.464499248,0.451775917,0.347926,0.285975333,0.392875889,0.439740665,0.303459167,0.369475333,0.420200852,0.504613214,0.39509007,0.380902391,0.305896667,0.426912987,0.409321
3808,0.32293381,0.16014,0.415856882,0.260541316,0.206148773,0.278243839,0.161771538,0.311951474,0.311951474,0.305159976,0.230864463,0.322978511,0.373520492,0.368914918,0.178495333,0.174585167,0.260518704,0.296401202,0.168651667,0.216541333,0.32694268,0.46956125,0.268132068,0.231370072,0.150161667,0.283538332,0.318996916
3809,0.18486,0.035196667,0.285988387,0.154251316,0.062349037,0.087533601,0.026015385,0.139520013,0.139520013,0.144808638,0.069957753,0.164810086,0.205433272,0.215137085,0.03624,0.040157,0.103932689,0.116323031,0.02442,0.050654667,0.190771129,0.340333393,0.100906728,0.063792246,0.043561667,0.107578941,0.161976394
3810,0.145948571,0,0.138706774,0.054686842,0.000595931,0.000629464,0,0.008824936,0.008824936,0.012260163,0.000569533,0.029582158,0.057197583,0.061657648,0,0,0.002505479,0.006478753,0,0,0.103105157,0.165607143,0.003644946,0.001077826,0,0.003234426,0.015426926
3811,0.047922381,0,0.018844624,0.000175263,0,0,0,0,0,0,0,0,0.000449679,0.001026645,0,0,0,0,0,0,0.010612524,0.040985,0,0,0,0,0
3812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67E-05,0,0,0,0,0,0,0
3823,0,0.06913,0,0.001754474,0.014959317,0.049947827,0.003721538,9.28E-05,9.28E-05,0.016694974,0.000546963,0,0,0.001465646,0.070510667,0.061111667,0.030469844,0,0.0002875,0.086842,0,0,0,0,0.035023333,0,0.001724339
3824,0,0.232886667,0.010903441,0.059659737,0.143783085,0.213652976,0.086747692,0.068110225,0.068110225,0.187790586,0.067372009,0.009326977,0.021034943,0.074073953,0.234294667,0.216611833,0.207674358,0.010145301,0.053155833,0.255728667,0.001250026,0.014755357,0.00210791,0.010369638,0.148805,0.032991088,0.112711903
3825,0.030676667,0.362221667,0.107988925,0.168505526,0.283431176,0.412114524,0.227077692,0.262983985,0.262983985,0.395556489,0.23049712,0.155314681,0.17084841,0.240208999,0.402625333,0.393080667,0.400848021,0.120616963,0.159095833,0.367846,0.074913328,0.0956425,0.089908231,0.111001739,0.281713333,0.184402775,0.315547529
3826,0.15984,0.501515,0.246913118,0.289448684,0.418062925,0.567080923,0.331278462,0.428852199,0.428852199,0.568116934,0.342622257,0.345146463,0.352666267,0.413878415,0.492056,0.5567695,0.560127372,0.286717769,0.26203,0.439058667,0.245774937,0.172562143,0.23388507,0.257483188,0.46487,0.352248123,0.496500861
3827,0.365996667,0.559211667,0.376310968,0.369480526,0.449146475,0.602800506,0.444734615,0.55312375,0.55312375,0.681897393,0.448301523,0.496392803,0.501130511,0.532571118,0.426388667,0.609781667,0.648718464,0.424097193,0.403099167,0.501084,0.401927952,0.253620357,0.370606815,0.373118841,0.596955,0.479948873,0.626374823
3828,0.482467619,0.598705,0.416986559,0.376471316,0.462270496,0.631477381,0.445993846,0.587531456,0.587531456,0.710487428,0.454394097,0.588457523,0.588744287,0.571111915,0.496261333,0.623387667,0.659316237,0.522176682,0.423449167,0.530538667,0.511040805,0.308923214,0.452130685,0.428956232,0.543925,0.551964908,0.685748435
3829,0.548804762,0.515015,0.451692258,0.499672368,0.4646145,0.610958631,0.477306923,0.576559624,0.576559624,0.701152689,0.463504701,0.618921703,0.598789532,0.582283,0.550166667,0.5516295,0.616112141,0.557658549,0.449618333,0.548303333,0.592335387,0.360056071,0.46355037,0.461970942,0.530513333,0.564639664,0.67621799
3830,0.62889,0.490053333,0.442547204,0.512822632,0.430204569,0.527138631,0.373716923,0.492786987,0.492786987,0.612012169,0.409665705,0.566834015,0.573444103,0.572711621,0.460846,0.450901333,0.48873317,0.521510294,0.4305825,0.422120667,0.587133234,0.364158036,0.417474035,0.415965362,0.426751667,0.517984436,0.613830465
3831,0.58398,0.325115,0.437726559,0.476389737,0.314380333,0.406615625,0.231472308,0.411949007,0.411949007,0.46858367,0.335970977,0.487746768,0.503796118,0.501314154,0.357352,0.328458,0.371337733,0.433296886,0.298535,0.323933333,0.523812142,0.340067143,0.310977171,0.331536232,0.310265,0.403906992,0.497117471
3832,0.549507619,0.165765,0.365022473,0.409519211,0.187931932,0.205554167,0.165384615,0.275722023,0.275722023,0.266531466,0.2101629,0.348720194,0.393581387,0.385809169,0.209228,0.1754215,0.194007565,0.299951336,0.156409167,0.126882667,0.443630272,0.296305,0.189783703,0.183915942,0.1723,0.259970887,0.329616213
