time_index,BR_AC_rooftop_pv,BR_AL_rooftop_pv,BR_AM_rooftop_pv,BR_AP_rooftop_pv,BR_BA_rooftop_pv,BR_CE_rooftop_pv,BR_ES_rooftop_pv,BR_GO_rooftop_pv,BR_DF_rooftop_pv,BR_MA_rooftop_pv,BR_MG_rooftop_pv,BR_MS_rooftop_pv,BR_MT_rooftop_pv,BR_PA_rooftop_pv,BR_PB_rooftop_pv,BR_PE_rooftop_pv,BR_PI_rooftop_pv,BR_PR_rooftop_pv,BR_RJ_rooftop_pv,BR_RN_rooftop_pv,BR_RO_rooftop_pv,BR_RR_rooftop_pv,BR_RS_rooftop_pv,BR_SC_rooftop_pv,BR_SE_rooftop_pv,BR_SP_rooftop_pv,BR_TO_rooftop_pv
1188,0.421564762,0.505478333,0.518499892,0.519406579,0.558099763,0.641936488,0.462964615,0.675247761,0.675247761,0.637045195,0.512616096,0.593238295,0.627040559,0.567357222,0.488658667,0.445460667,0.688129706,0.355029246,0.092975833,0.525302,0.614104342,0.544549821,0.379147961,0.180709203,0.518158333,0.453379196,0.680486684
1189,0.553983333,0.442813333,0.548289677,0.543412105,0.531279528,0.662589256,0.434321538,0.681330381,0.681330381,0.640428307,0.511839861,0.63349446,0.668744087,0.576701262,0.493473333,0.459015333,0.641932694,0.382244962,0.138098333,0.549028,0.683385585,0.585613571,0.413081679,0.158919058,0.488801667,0.472090517,0.697385219
1190,0.574288571,0.43563,0.564307849,0.525225263,0.470736597,0.53103869,0.33386,0.63915916,0.63915916,0.558023998,0.442286317,0.614459646,0.644625451,0.544312278,0.351011333,0.415499667,0.534005336,0.362622832,0.132771667,0.445814,0.687419018,0.560250357,0.377166227,0.160393261,0.446725,0.421182406,0.619246274
1191,0.54661381,0.31761,0.515483871,0.414821053,0.371641951,0.403769554,0.229783846,0.537366538,0.537366538,0.409163627,0.347240737,0.53734699,0.549256706,0.482392169,0.254806667,0.2895215,0.364271055,0.300838728,0.12018,0.321966,0.618244551,0.512577321,0.292490482,0.107118261,0.309131667,0.354068336,0.467484706
1192,0.489302857,0.178336667,0.443259032,0.331897105,0.2233046,0.263865268,0.114097692,0.386877398,0.386877398,0.247752382,0.215385555,0.402940934,0.424220084,0.376993734,0.167363333,0.1755325,0.216237369,0.203734636,0.034888333,0.163502,0.488220627,0.445640714,0.166220036,0.104706667,0.165356667,0.233575945,0.338037355
1193,0.367910952,0.041875,0.301108387,0.232482368,0.079389017,0.084452649,0.022401538,0.188764565,0.188764565,0.122304698,0.080253006,0.224565053,0.250305132,0.2363238,0.045524,0.0501615,0.086733982,0.099247583,0.010855,0.040784667,0.328302628,0.33211125,0.065245171,0.046537826,0.055018333,0.105737714,0.168414168
1194,0.217008095,0.0,0.141505054,0.104482895,0.001329261,0.001293036,0.0,0.021439432,0.021439432,0.016034551,0.001963774,0.048879691,0.078032512,0.079787399,0.0,0.000157,0.003725859,0.007435473,0.0,0.0,0.170683955,0.186017857,0.002062696,0.000983116,0.0,0.005885706,0.025949897
1195,0.069945714,0.0,0.028350538,0.001865526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001192847,0.002217044,0.0,0.0,0.0,0.0,0.0,0.0,0.025578391,0.046016429,0.0,0.0,0.0,0.0,0.0
1196,3.9e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,0.0,0.041281667,0.0,0.000523684,0.011150744,0.048214167,0.000658462,0.0,0.0,0.009299753,0.00013475,0.0,0.0,0.000688602,0.071475333,0.044314833,0.020578336,0.0,7.33e-5,0.071664,0.0,0.0,0.0,0.0,0.026313333,0.0,0.000333794
1208,0.0,0.162233333,0.009143763,0.053866579,0.144166607,0.256110149,0.047793846,0.05652391,0.05652391,0.155251955,0.05449283,0.005967056,0.014787094,0.055750647,0.268765333,0.1847135,0.203818938,0.006352142,0.0595975,0.276512667,0.000352398,0.011038929,0.000723057,0.007255725,0.093603333,0.02589669,0.094238019
1209,0.041,0.327906667,0.094375806,0.154930263,0.306274819,0.476729881,0.144699231,0.249397203,0.249397203,0.35942262,0.181834614,0.143273036,0.162461263,0.211160044,0.449534667,0.3222555,0.425134421,0.113757519,0.172043333,0.488629333,0.092882983,0.085870357,0.067703059,0.093787609,0.231153333,0.175327283,0.298349568
1210,0.237189048,0.402183333,0.234775054,0.274840789,0.431556463,0.633770744,0.258045385,0.442652907,0.442652907,0.520343618,0.319530045,0.337893639,0.349703477,0.36593361,0.580212667,0.408444833,0.603887778,0.264139578,0.3477525,0.624655333,0.295484107,0.177394107,0.208009819,0.232371232,0.33797,0.340878399,0.485075919
1211,0.436111429,0.564828333,0.370752796,0.353709737,0.52447938,0.743540744,0.335954615,0.593699889,0.593699889,0.642620664,0.399700624,0.495386469,0.491773882,0.481298954,0.653398,0.520391667,0.717616298,0.412638344,0.4091425,0.691617333,0.465246897,0.251708571,0.347259482,0.346746377,0.499211667,0.47832606,0.606031261
1212,0.583344762,0.56199,0.486380108,0.365366316,0.547572536,0.782754077,0.380852308,0.670268061,0.670268061,0.696158204,0.43868528,0.594260219,0.601223547,0.550492466,0.688949333,0.483208167,0.767945427,0.504205953,0.407244167,0.716301333,0.593172335,0.344186071,0.443554711,0.422242899,0.49349,0.547650993,0.690166777
1213,0.671750952,0.569663333,0.504853226,0.447176316,0.515295613,0.764034345,0.36774,0.679950135,0.679950135,0.67982697,0.402905458,0.632488671,0.63889565,0.546347391,0.640919333,0.4792395,0.748753198,0.548552666,0.363425,0.668744667,0.656204514,0.424356964,0.480650791,0.480591159,0.507691667,0.564193394,0.712142803
1214,0.685980476,0.484431667,0.495873871,0.466391579,0.47485177,0.677346637,0.263749231,0.634165389,0.634165389,0.618532649,0.345516799,0.611489224,0.606180402,0.553005934,0.524064,0.429077667,0.673977787,0.519076132,0.300625,0.51839,0.620218966,0.474390714,0.469268291,0.429714638,0.493183333,0.512629143,0.668415435
1215,0.60616381,0.368116667,0.480699032,0.476377368,0.380642076,0.531787262,0.18454,0.534586364,0.534586364,0.503021496,0.267762744,0.53305772,0.510740857,0.485974795,0.379609333,0.301007833,0.536073849,0.433156669,0.2480025,0.376251333,0.543101118,0.442857143,0.395603034,0.371124565,0.366275,0.407704314,0.563678942
1216,0.498357619,0.20558,0.417261398,0.384182368,0.222981708,0.341199583,0.092437692,0.383304859,0.383304859,0.325643003,0.171114947,0.400648953,0.376000858,0.404674743,0.249138667,0.1951805,0.325025399,0.301576867,0.161956667,0.283202,0.425138318,0.47283375,0.273740746,0.231835507,0.149045,0.274506843,0.405475052
1217,0.414621429,0.051405,0.282254731,0.232318158,0.080478632,0.11993247,0.019935385,0.190332551,0.190332551,0.172570244,0.067733582,0.223250421,0.224191061,0.245104904,0.076276,0.049910333,0.136459641,0.131613293,0.04096,0.083774,0.292131677,0.335816964,0.118369944,0.08489087,0.050868333,0.120787964,0.211380003
1218,0.257264762,0.0,0.149331505,0.095929737,0.001465984,0.002160357,0.0,0.021936004,0.021936004,0.021681809,0.001832191,0.049063506,0.071971566,0.086564103,0.0,4.53e-5,0.005983702,0.009114847,0.0,0.0,0.16007628,0.178959464,0.005552015,0.002202246,0.0,0.007381895,0.032582316
1219,0.08697381,0.0,0.029222366,0.002376316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001076544,0.002319474,0.0,0.0,0.0,0.0,0.0,0.0,0.024985199,0.049455893,0.0,0.0,0.0,0.0,0.0
1220,4.76e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,0.0,0.05623,0.0,0.001101316,0.008119679,0.048064226,0.002607692,0.0,0.0,0.007579544,0.000283075,0.0,0.0,0.000453986,0.074264,0.048373,0.01848314,0.0,0.000286667,0.048972667,0.0,0.0,0.0,0.0,0.04996,0.0,0.000328048
1232,0.0,0.218271667,0.007645591,0.076091579,0.103881199,0.245225179,0.087174615,0.057724785,0.057724785,0.155407563,0.064402006,0.00595405,0.015777621,0.05287886,0.256666667,0.210972,0.193611261,0.006908261,0.077021667,0.205072,0.000312863,0.009912321,0.001044355,0.006357464,0.242856667,0.026102916,0.106137774
1233,0.037851429,0.375748333,0.097384194,0.223502368,0.224778897,0.419295982,0.248706923,0.257418258,0.257418258,0.347675677,0.220406169,0.142037239,0.162335338,0.21156423,0.418784,0.367116833,0.40652077,0.123329885,0.222158333,0.306479333,0.092030162,0.109001071,0.089020679,0.106328551,0.391431667,0.173451249,0.324437252
1234,0.206623333,0.50053,0.232484301,0.378454211,0.320047121,0.570359881,0.367256923,0.456220547,0.456220547,0.534141056,0.36981922,0.332529766,0.345764673,0.377181707,0.490680667,0.484641667,0.57660112,0.283740665,0.405305833,0.39507,0.283427137,0.226201071,0.258951992,0.260116812,0.591808333,0.34615484,0.515913529
1235,0.415497619,0.582543333,0.335666129,0.498743947,0.390390176,0.654023988,0.468888462,0.5968129,0.5968129,0.667892269,0.485895503,0.490890976,0.500618116,0.51525053,0.494662667,0.589089667,0.691741401,0.432901036,0.501208333,0.386098667,0.461163354,0.357890893,0.404156283,0.362040145,0.673005,0.477575746,0.650418097
1236,0.570145714,0.626141667,0.452490645,0.517643158,0.403366427,0.640084107,0.430551538,0.66528332,0.66528332,0.728871173,0.522232407,0.593909731,0.613195376,0.588335076,0.486512,0.6335105,0.741570836,0.527905857,0.557391667,0.363821333,0.595473454,0.470193214,0.498186639,0.457924203,0.729066667,0.564106504,0.725745813
1237,0.625316667,0.48284,0.507676559,0.448426579,0.387887104,0.617779613,0.40919,0.671517044,0.671517044,0.715825524,0.493082609,0.631996308,0.644405791,0.60177386,0.476933333,0.5844975,0.721617092,0.575601445,0.518360833,0.389125333,0.645867215,0.51417625,0.531992445,0.513397899,0.671185,0.569283204,0.732609687
1238,0.624069048,0.465551667,0.486359892,0.449948947,0.337205399,0.430072679,0.281275385,0.62036883,0.62036883,0.652721865,0.403468349,0.611294743,0.589373925,0.594634141,0.373044667,0.5242365,0.632719234,0.552997353,0.417043333,0.307909333,0.610471651,0.532201429,0.506432183,0.486644203,0.605886667,0.522569396,0.686614239
1239,0.639425238,0.317251667,0.463635806,0.419756053,0.2669737,0.308606548,0.209595385,0.51742084,0.51742084,0.524068755,0.306199429,0.534223585,0.512969808,0.530710549,0.29381,0.376007,0.481812733,0.473258715,0.328674167,0.244382667,0.552319096,0.48640375,0.42568241,0.399575145,0.432963333,0.420524895,0.577629642
1240,0.546388571,0.168433333,0.411620323,0.387908947,0.151394759,0.192510744,0.113333077,0.37625518,0.37625518,0.352281719,0.18326356,0.39848751,0.411288286,0.389951222,0.161314667,0.197810167,0.299646744,0.332378855,0.171146667,0.165899333,0.477474013,0.451894464,0.290358601,0.262905145,0.194193333,0.297374833,0.425493
1241,0.413589048,0.049063333,0.272093226,0.255435,0.055039632,0.069113452,0.025736923,0.185956455,0.185956455,0.185380743,0.069633084,0.22255883,0.251335623,0.23863188,0.041846,0.061736333,0.128947042,0.146481349,0.051436667,0.048784667,0.343625131,0.330342321,0.124108524,0.094649928,0.064395,0.130646353,0.223366345
1242,0.260590476,0.0,0.148578817,0.098597368,0.000940999,0.001125268,0.0,0.022515077,0.022515077,0.024866698,0.001770021,0.049516162,0.079196634,0.085447407,0.0,0.000263,0.005229678,0.009808919,0.0,0.0,0.136596964,0.19937125,0.007018852,0.002637319,0.0,0.007054412,0.034643555
1243,0.084279524,0.0,0.028456237,0.002141579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00112232,0.002365545,0.0,0.0,0.0,0.0,0.0,0.0,0.022230569,0.051423036,0.0,0.0,0.0,0.0,0.0
1244,5.33e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,0.0,0.020978333,0.0,0.000490526,0.01119704,0.036943214,0.003539231,0.0,0.0,0.008977495,0.000514209,0.0,0.0,0.000617538,0.029762667,0.0163965,0.019152521,0.0,0.000356667,0.047166667,0.0,0.0,0.0,0.0,0.039423333,0.0,0.000331216
1256,0.0,0.08839,0.006745914,0.073106053,0.113386767,0.198316935,0.123758462,0.054088114,0.054088114,0.168302382,0.074863161,0.005992343,0.016530107,0.064248913,0.135382667,0.0688165,0.190721242,0.008394437,0.0819725,0.204256667,0.000353145,0.002911071,0.001255803,0.007494348,0.168121667,0.027158706,0.10456591
1257,0.03910619,0.149901667,0.082897957,0.208229211,0.253116199,0.341598988,0.308183846,0.242948724,0.242948724,0.382075892,0.237972855,0.136774626,0.169710105,0.2331742,0.252356667,0.130883,0.393831078,0.129381471,0.245985,0.345743333,0.087883459,0.034534107,0.077511864,0.116607536,0.306008333,0.179933462,0.320930252
1258,0.22554619,0.194151667,0.221501075,0.344587368,0.347635123,0.41330119,0.45578,0.427173823,0.427173823,0.559914578,0.388332462,0.308293003,0.357473212,0.415038292,0.366184667,0.166759667,0.521869008,0.304207327,0.449453333,0.480130667,0.277274953,0.082431071,0.207192518,0.280523696,0.280346667,0.354273204,0.512852477
1259,0.415117619,0.241031667,0.342482366,0.431680263,0.426404917,0.496006607,0.530047692,0.561922132,0.561922132,0.678025008,0.480907539,0.45901697,0.516586895,0.5577797,0.440722,0.2619205,0.586936489,0.472072199,0.535456667,0.550116,0.465725559,0.1636025,0.321670903,0.436008043,0.232526667,0.497516182,0.645130248
1260,0.557004762,0.246136667,0.432904946,0.578025789,0.442938665,0.510796012,0.51181,0.631354352,0.631354352,0.718902764,0.535796605,0.552447498,0.618913042,0.646796806,0.454559333,0.295792167,0.570123681,0.570053619,0.5876325,0.614796667,0.595632168,0.187880536,0.38044925,0.516562029,0.243611667,0.574297556,0.714689774
1261,0.592351905,0.300781667,0.509253011,0.585171842,0.425654958,0.548296756,0.509323846,0.618472446,0.618472446,0.703273894,0.525665924,0.584433645,0.656566168,0.668342393,0.466778667,0.299478,0.548596592,0.604654009,0.52332,0.625457333,0.614842126,0.274916786,0.396807606,0.555496014,0.266313333,0.602538623,0.716649035
1262,0.613053333,0.198081667,0.514451075,0.584147632,0.356256019,0.471601429,0.418134615,0.537298181,0.537298181,0.600361863,0.443230828,0.566479072,0.638290418,0.651533876,0.409098667,0.243992667,0.425155871,0.578893657,0.455671667,0.503048667,0.616882926,0.309158036,0.35947903,0.523352174,0.18095,0.546857462,0.662435603
1263,0.597711905,0.17055,0.487579247,0.578024211,0.284426977,0.411599792,0.276313077,0.433391759,0.433391759,0.50064632,0.323886704,0.494571285,0.559687495,0.571928883,0.345621333,0.1967115,0.379418231,0.487616803,0.328820833,0.409284,0.543639425,0.301884821,0.279755736,0.433348913,0.099813333,0.44006722,0.558341287
1264,0.502081429,0.039996667,0.456556559,0.429505789,0.181158463,0.24725628,0.118663077,0.312972985,0.312972985,0.275928896,0.183827745,0.380719315,0.428154827,0.450793431,0.207976,0.096674,0.203507953,0.341868312,0.209815,0.240818,0.421079896,0.3521775,0.172706557,0.282827319,0.060318333,0.298739329,0.401050074
1265,0.372563333,0.005463333,0.307946452,0.270518684,0.064750913,0.08995247,0.022441538,0.158338607,0.158338607,0.124124412,0.067218401,0.21224181,0.260556234,0.280497396,0.053269333,0.028235333,0.091108415,0.149814207,0.054744167,0.064155333,0.29030629,0.280191786,0.067011166,0.095635362,0.009726667,0.123481394,0.209919597
1266,0.22201,0.0,0.174143226,0.111668158,0.001350742,0.001207351,0.0,0.021135106,0.021135106,0.017812428,0.001697077,0.047461254,0.084045197,0.097922243,0.0,2.63e-5,0.004355756,0.010360166,0.0,0.0,0.138924655,0.146914643,0.003003758,0.002862971,0.0,0.006513146,0.032684132
1267,0.061403333,0.0,0.031260968,0.001924211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00138383,0.002294977,0.0,0.0,0.0,0.0,0.0,0.0,0.021458119,0.033661964,0.0,0.0,0.0,0.0,0.0
1268,3.67e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,0.0,0.038698333,0.0,0.000459211,0.006513267,0.033194762,0.001757692,0.0,0.0,0.00747664,0.000217014,0.0,0.0,0.000395098,0.046416,0.025181,0.017295306,0.0,0.000343333,0.073002667,0.0,0.0,0.0,0.0,0.015928333,0.0,0.00020299
1280,0.0,0.15628,0.010043656,0.074718421,0.093750368,0.189269315,0.051475385,0.058414575,0.058414575,0.122441952,0.062934029,0.006165842,0.016786776,0.055828721,0.218206667,0.1249075,0.167191781,0.008598485,0.075059167,0.246428,0.000359242,0.009413036,0.000662806,0.008555435,0.10298,0.025158213,0.087588774
1281,0.035281429,0.303496667,0.11601957,0.219402105,0.206912774,0.358391905,0.147436923,0.260125886,0.260125886,0.29973827,0.211420878,0.139450032,0.171259162,0.21979814,0.386978667,0.281433,0.347424748,0.150960633,0.2191,0.394903333,0.089751494,0.10626125,0.038482335,0.140372464,0.181725,0.162849528,0.283539094
1282,0.204114762,0.429355,0.282685484,0.347684474,0.339869636,0.476559673,0.226752308,0.445588032,0.445588032,0.474874264,0.356117704,0.320204075,0.36056624,0.386719762,0.46833,0.397379333,0.444020787,0.337084028,0.391664167,0.491703333,0.284888814,0.233553393,0.103660611,0.316077246,0.319935,0.319630756,0.481243268
1283,0.389471429,0.447593333,0.439385914,0.451404474,0.430120206,0.546443423,0.299747692,0.586863983,0.586863983,0.598253536,0.478308188,0.467983675,0.513303906,0.528916998,0.525133333,0.458190667,0.494711853,0.484370345,0.460390833,0.579234667,0.465652492,0.40871625,0.182208388,0.446090797,0.47213,0.435591234,0.616603929
1284,0.52486381,0.444286667,0.540267204,0.505664211,0.451103963,0.616789524,0.33229,0.666280674,0.666280674,0.613467357,0.536120627,0.567211412,0.616196529,0.608305572,0.554866667,0.496492833,0.538183219,0.572948101,0.569670833,0.607481333,0.582979645,0.506000893,0.2447253,0.52354942,0.482855,0.513296475,0.69983421
1285,0.615624286,0.453875,0.593647204,0.524035789,0.441339341,0.649557887,0.309572308,0.676990753,0.676990753,0.612019656,0.511538759,0.60781323,0.658248598,0.63871259,0.591478667,0.520074667,0.535834897,0.59945585,0.511235833,0.584558,0.634494718,0.612126964,0.253883742,0.541993696,0.539566667,0.514841423,0.711146242
1286,0.645402381,0.386618333,0.598484624,0.491313947,0.394445806,0.594585863,0.294078462,0.62977198,0.62977198,0.570818315,0.454366736,0.582746782,0.644557287,0.576861674,0.543260667,0.487081833,0.528792495,0.573525396,0.485275833,0.580099333,0.61427209,0.567214464,0.197086619,0.487771739,0.420966667,0.48330763,0.661796858
