Time_Index,elec_BR_AC,elec_BR_AL,elec_BR_AM,elec_BR_AP,elec_BR_BA,elec_BR_CE,elec_BR_DF,elec_BR_ES,elec_BR_GO,elec_BR_MA,elec_BR_MG,elec_BR_MS,elec_BR_MT,elec_BR_PA,elec_BR_PB,elec_BR_PE,elec_BR_PI,elec_BR_PR,elec_BR_RJ,elec_BR_RN,elec_BR_RO,elec_BR_RR,elec_BR_RS,elec_BR_SC,elec_BR_SE,elec_BR_SP,elec_BR_TO
34,365.0217109958904,888.9930307835617,1532.3279011534248,367.7443160616895,4077.7941683648405,2531.490348038356,1093.0394109703198,2509.033610823744,3004.793302519635,1733.6308770972605,11572.49923857306,1939.4499433643837,2692.2819318801367,2759.4092285447487,1103.8955815559361,2418.2334685534247,997.9623737890412,6348.841358618722,6400.441305531507,1241.0459991385846,802.9245810415525,364.8533370540183,5863.252574118722,5065.571013693608,744.4875672171233,23560.911454378995,686.173786556621
35,366.1894198758904,884.4904385835616,1568.5650824534248,366.7377642516895,4044.5661017648404,2512.846226538356,1131.7421151703197,2545.9181047237444,2928.7187617196346,1690.2840460972604,11660.311471573059,1933.1157226643836,2617.665750880137,2733.5119554447488,1090.678609655936,2421.1334213534246,977.6121384890411,6377.895700618722,6658.051118831508,1269.3718022385845,789.6668767415525,361.9356009340183,5852.399699118721,5163.731338293607,742.6092195271233,24181.437809378996,656.578349856621
36,378.46184464589044,906.2273458135617,1626.2371421734247,384.7759735916895,4092.8508659648405,2614.6246460383563,1161.2786018703196,2603.9945913237443,2953.557615919635,1713.0070442972603,11755.13416257306,1978.0885246643836,2600.3114438801367,2729.438390444749,1125.015047655936,2484.7919283534247,1005.2574323890411,6406.587324618721,6954.909051631507,1320.7261192385845,813.1267836415525,376.78179179401826,5978.525295118721,5242.183175893608,758.6281880071233,24844.991959378993,651.445341056621
37,358.2728344058904,841.5770538435617,1495.8503905434245,360.64695977168947,3826.29187416484,2385.443522338356,1078.8032664303196,2410.197528123744,2708.5144821196345,1583.1819641972602,10802.215040573059,1818.9549799643835,2447.876542880137,2509.0972149447493,1035.0499668559362,2265.2497365534246,938.0665512890411,5841.833921318721,6331.799956131507,1232.3366083385845,743.9815288415525,355.4840238940183,5457.580788118721,4757.437055493608,707.5472290371233,22442.066740378996,601.141934156621
38,359.95868210589043,828.5466456835616,1461.1043432734248,365.9820498316895,3700.83919636484,2364.054572738356,1074.5801643503198,2353.111714823744,2645.4088077196348,1540.6549835972603,10377.42260057306,1803.5295516643835,2439.273880880137,2420.5885422447486,1024.0721997559363,2225.3728141534248,945.1959645890412,5735.542914218721,6206.257826831507,1206.0298154385846,736.1630482415525,359.51831035401824,5343.8041521187215,4654.915281293607,694.9766170371232,21894.742620378995,598.1641491566211
39,358.6761826158904,843.6429164935616,1492.1956832834246,365.3911443116895,3763.21623296484,2372.730151338356,1062.2347798903197,2413.412745823744,2697.0981160196347,1601.7633718972604,10876.19444557306,1830.4253266643834,2447.567126880137,2570.668029644749,1030.3557558559362,2261.466386553425,945.3252208890411,5889.624009118721,6285.2108233315075,1205.3274943385845,740.2173358415524,358.18368861401825,5435.184005118721,4786.578554693608,704.6676263071232,22445.975515378992,595.645024956621
40,354.4217385558904,837.5055526035616,1476.0948878134247,359.9118393816895,3728.97524516484,2336.094566938356,1058.8150193003198,2393.993598223744,2659.565343319635,1584.8885879972602,10815.58590757306,1808.2286976643834,2430.002187880137,2551.003134644749,1017.450042955936,2249.0474702534248,930.4099886890411,5839.975613818721,6190.585924231508,1207.1259660385847,729.7416269415526,353.3769636540183,5385.0344811187215,4742.667089193607,696.1043525871233,22177.25841837899,590.693860956621
41,364.0572091158904,850.5655036835616,1517.7533671734245,372.0779804016895,3814.44931356484,2443.3633333383564,1086.1784792003198,2458.5485858237444,2741.0827147196346,1622.2767611972602,11004.69148057306,1859.2109451643835,2470.5082528801368,2578.323428244749,1054.3288092559362,2321.721493553425,957.3872070890412,5950.045216018721,6377.539682331507,1246.7002283385846,759.0078928415525,364.4632473840183,5563.780832118722,4864.094051693607,715.0715324471233,22839.317069378994,607.046193956621
42,351.6201302258904,822.4284454635616,1461.6439099234246,357.8315616316895,3727.56691806484,2335.0427856383562,1075.6610643303197,2396.123827023744,2657.5449674196348,1563.0377874972603,10633.08507857306,1781.1144389643835,2423.083869880137,2488.915948844749,1023.7867048559361,2248.7385930534247,921.2096298890411,5811.419732418721,6141.365561031508,1189.6147434385846,726.8031121415524,349.91038226401827,5397.046674118721,4770.879322993608,698.7270835871233,22213.624285378995,591.312773556621
43,379.53115286589036,866.3338367335616,1536.7557708734248,385.38919300168953,3980.4682804648396,2542.9026880383562,1180.2248690203196,2487.084187623744,2801.802236819635,1607.1472781972602,10701.13491557306,1897.2271583643833,2545.7087438801364,2420.936393044749,1105.9741388559362,2411.7032223534247,1007.7793405890412,5955.927741918722,6541.991043531507,1258.8857745385847,792.8119328415526,376.0656042340183,5768.801671118721,4964.173020893607,741.5824993671233,23539.072960378995,632.199721656621
44,383.3116277858904,805.7855809135616,1398.3932354034248,388.24889127168956,3622.52357286484,2440.511598138356,1149.5279935903195,2222.860085023744,2642.0950610196346,1442.3144584972604,8920.315286573059,1770.3680816643835,2457.7218228801366,2007.208208044749,1070.1827128559362,2286.249230153425,1014.4258799890412,5335.142348918721,6007.025838031507,1198.6239195385847,778.6479875415525,384.8308802740183,5358.966578118721,4319.498630493607,698.6501194771232,20992.981515378997,624.217769056621
45,405.92087766589043,844.4565334435616,1471.082168923425,416.97597066168953,3678.7185493648403,2648.6856268383563,1166.2650996103198,2298.387575523744,2750.1286692196345,1536.3387712972603,9223.74758757306,1851.3684491643837,2522.4946558801366,2072.143403644749,1144.2251811559363,2443.4492655534245,1093.596688089041,5413.534738918721,6379.636238431507,1272.0947452385847,846.1254404415524,416.8700290340183,5590.446661118722,4413.798776993607,730.6460322371232,21693.851655378996,654.772358756621
46,408.60433866589034,845.7833978135616,1466.3918709834243,424.0466050716895,3584.74508766484,2671.471198238356,1134.7238123203197,2281.087013423744,2711.9910703196347,1554.1869953972603,9114.811459573059,1827.9633531643835,2502.160408880137,2047.7755522447487,1151.0138120959361,2443.866138453425,1110.346655889041,5318.69434421872,6340.3356132315075,1272.0130795385846,854.8177491415524,424.03536399401827,5517.2456901187215,4372.736644693608,725.6625711271233,21194.044470378994,655.7088056566209
47,393.9092515658904,870.2190630235616,1512.117087913425,407.74931343168953,3747.9987175648403,2645.127326438356,1087.9498021503196,2397.972171423744,2756.9048013196348,1678.1139491972604,10185.331834573059,1822.3838418643836,2498.196576680137,2350.242547944749,1147.465340555936,2465.332071353425,1083.265740089041,5550.5175003187205,6394.437395831506,1258.4314249485844,830.4714668415526,408.0414191640183,5622.407745118721,4617.516949993608,732.6000080271233,21999.462576378995,643.014249256621
48,372.3253708518904,833.5503208435616,1428.3312216634247,385.3851877216895,3554.82347236484,2464.5956843383565,985.0764092703197,2294.195827723744,2586.079745119635,1640.8561710972604,9823.01699857306,1709.2192004643834,2395.295046580137,2308.631451844749,1081.3137869759362,2324.2703784534247,1016.8564771890411,5213.372756918721,5919.241508131507,1181.7250555085845,774.2466715515524,385.56467194201826,5273.620787918721,4356.407342793607,694.6989370071233,20462.821753378998,605.827442546621
49,331.0630342918904,734.5401742435616,1226.1974970234246,336.0335768756895,3102.1958762648396,2077.1930928383563,838.8852276803195,2013.2206377237444,2204.892190219635,1447.9741049972604,8665.670319573059,1465.6930949643836,2167.5013177801366,2042.096256544749,932.967673875936,1978.9417212534247,893.1827587890411,4506.1186438187215,4972.423459931507,1017.7463132385845,660.5428656915525,340.2921323280183,4544.062237018721,3758.0569139936074,610.8777809971233,17062.904055378993,531.5384503266209
50,316.18174074689034,698.2773251435616,1165.3621665134247,317.40441582868954,2928.7815772648396,1932.5028574383562,802.5586025503196,1929.8858135237442,2047.7045579196347,1353.5141698972602,8302.813099573059,1377.4722816643834,2073.276083580137,1942.0350624847488,872.406231645936,1852.2868892534245,843.5219459890411,4300.035884318721,4751.504398231507,958.2897300085845,615.2647310815524,321.6051127520183,4287.813693618722,3587.7048459936073,577.9701102871232,16106.190199378994,496.440797656621
51,300.7748999258904,662.2195099735616,1085.5423879934249,298.8992763856895,2749.10997656484,1786.747375838356,744.8457534703197,1824.8670375237443,1903.6344948196347,1287.0858019972604,7860.11971257306,1289.6042593643836,1984.293184080137,1850.0101767647488,814.931552545936,1721.2654631534247,796.3334603890411,4032.5502274187215,4371.205767331507,896.2769214585845,570.6385061815524,304.45266535601826,4011.2645690187214,3356.8994414936074,547.7625908371233,14803.676757878995,466.643602096621
52,289.6988589098904,630.2416476235617,1012.0226703434245,285.47425330168954,2590.6538859648404,1667.598023068356,692.4950295803196,1723.9663833237444,1788.5272201196344,1223.4823627972605,7410.75624357306,1217.0300874643833,1910.8536439801371,1743.8037932847487,770.363758355936,1604.098433253425,759.4210923890412,3778.5094630187214,4034.0580383615065,848.9068813485845,535.9425459915525,291.76870272301824,3781.234029718722,3149.2892577936072,521.7425173971234,13616.312407978994,442.902445646621
53,286.8127456818904,635.3352322535617,1025.9490824534246,281.14229316468953,2656.82241366484,1665.7620450483562,689.5122930703196,1759.3750538237443,1816.2442638196344,1243.3307659972604,7712.153249573059,1228.7337285643835,1913.1287077801371,1810.9211624647487,767.8319476259361,1605.8450181534247,746.1296937890411,3879.8558759187217,4094.7727000515065,849.9671714285845,531.2552474615525,287.49762655901833,3832.262527018722,3235.9957124936072,526.4789360771233,14023.928733578994,439.492728326621
54,287.01729494189044,636.4746536335616,1032.2419548334246,280.5573647316895,2690.10847836484,1670.9714846383563,703.4504667103196,1778.4190093237444,1859.0472567196346,1246.4999598972604,7875.161856573059,1251.9407022643834,1938.387149280137,1834.5878804047488,767.076346885936,1614.7582762534248,737.1042483890411,3966.1360849187213,4131.948922431507,856.7317006185845,534.1591465015524,286.5432501900183,3885.732159618721,3308.7841708936076,532.0908730571233,14368.773237378995,445.970658406621
55,293.8978822558904,659.1535031235617,1074.8461215534248,287.1897833616895,2862.83708456484,1749.2725029383562,747.5853572403196,1843.2716020237444,2020.0543451196347,1279.9920645972604,8276.76696857306,1337.3900590643836,2034.538820280137,1909.612460844749,800.7380447259361,1685.9880425534245,757.6765431890411,4255.636694618721,4323.542597231508,895.2404813985845,562.7364810415525,292.1137666940183,4127.378687118721,3502.410595193607,555.7521777571233,15397.658236378995,478.623947706621
56,311.2769098958904,708.2015887535616,1159.2368193534246,303.0840755516895,3146.8422187648403,1936.2544746383562,842.6422585703195,1959.9572616237442,2272.2007813196346,1359.1268997972602,8843.82623857306,1490.7314396643835,2229.020153880137,2064.616229544749,871.7973276559361,1839.9052900534246,822.714062989041,4790.956092618721,4707.351895831507,976.5916382385844,620.8491866415525,307.60098099401824,4561.611282118722,3860.7277758936075,597.2945538071233,17097.304049378992,543.764527856621
57,369.60846349589036,881.0594160835616,1535.0295284534247,372.84170075168953,4012.32165286484,2547.602269638356,1137.0300198703196,2493.3570266237443,2967.054585019635,1688.6448101972605,11290.779294573062,1932.7484870643837,2683.4153368801367,2637.7425282447493,1107.5617584559361,2411.008753553425,1015.554004889041,6301.746661618721,6491.905288431506,1227.8107522385847,813.1611081415524,370.81298477401833,5867.651995118722,5053.964392393608,741.8400065171234,23661.536301378994,684.216524156621
58,365.0217109958904,888.9930307835617,1532.3279011534248,367.7443160616895,4077.7941683648405,2531.490348038356,1093.0394109703198,2509.033610823744,3004.793302519635,1733.6308770972605,11572.49923857306,1939.4499433643837,2692.2819318801367,2759.4092285447487,1103.8955815559361,2418.2334685534247,997.9623737890412,6348.841358618722,6400.441305531507,1241.0459991385846,802.9245810415525,364.8533370540183,5863.252574118722,5065.571013693608,744.4875672171233,23560.911454378995,686.173786556621
59,366.1894198758904,884.4904385835616,1568.5650824534248,366.7377642516895,4044.5661017648404,2512.846226538356,1131.7421151703197,2545.9181047237444,2928.7187617196346,1690.2840460972604,11660.311471573059,1933.1157226643836,2617.665750880137,2733.5119554447488,1090.678609655936,2421.1334213534246,977.6121384890411,6377.895700618722,6658.051118831508,1269.3718022385845,789.6668767415525,361.9356009340183,5852.399699118721,5163.731338293607,742.6092195271233,24181.437809378996,656.578349856621
