Time_Index,Amazonas_hydro_ror,Doce_hydro_ror,Grande_hydro_ror,Iguacu_hydro_ror,Jacui_capivari_hydro_ror,Jequitinhonha_hydro_ror,Paraiba_do_sul_hydro_ror,Parana_hydro_ror,Paranaiba_hydro_ror,Paranapanema_hydro_ror,Sao_francisco_hydro_ror,Tiete_hydro_ror,Tocantins_hydro_ror,Uruguai_hydro_ror
1081,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1082,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1083,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1084,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1085,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1086,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1087,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1088,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1089,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1090,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1091,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1092,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1093,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1094,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1095,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1096,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1097,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1098,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1099,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1100,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1101,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1102,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1103,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1104,0.0137808,0.244172506,0.541788653,0.509392591,0.306785567,0.108012558,0.393313788,1.0,0.440898252,0.782408663,0.353064079,1.0,0.396876281,0.283964029
1105,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1106,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1107,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1108,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1109,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1110,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1111,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1112,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1113,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1114,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1115,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1116,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1117,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1118,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1119,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1120,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1121,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1122,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1123,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1124,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1125,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1126,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1127,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1128,0.013087911,0.243006983,0.531574821,0.47335072,0.2878948,0.099882579,0.387643423,1.0,0.427384086,0.705773438,0.35713753,1.0,0.386100198,0.26551312
1129,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1130,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1131,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1132,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1133,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1134,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1135,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1136,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1137,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1138,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1139,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1140,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1141,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1142,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1143,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1144,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1145,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1146,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1147,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1148,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1149,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1150,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1151,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1152,0.012241043,0.237179489,0.524173393,0.454381201,0.286383559,0.103366846,0.386096988,1.0,0.415197264,0.661981986,0.360168867,1.0,0.376478548,0.255612618
1153,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1154,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1155,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1156,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1157,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1158,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1159,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1160,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1161,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1162,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1163,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1164,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1165,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1166,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1167,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1168,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1169,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1170,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1171,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1172,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1173,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1174,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1175,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1176,0.012048577,0.234265711,0.522841121,0.453369498,0.273537841,0.099882579,0.384035101,1.0,0.405182289,0.697745026,0.358937411,1.0,0.3635468,0.269788323
1177,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1178,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1179,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1180,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1181,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1182,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1183,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1184,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1185,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1186,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1187,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1188,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1189,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1190,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1191,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1192,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1193,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1194,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1195,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1196,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1197,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1198,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1199,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1200,0.008584127,0.198135224,0.433727103,1.0,0.760918826,0.074331217,0.373209901,1.0,0.321684394,0.918526979,0.248196322,1.0,0.246238864,0.766838012
1201,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1202,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1203,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1204,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1205,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1206,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1207,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1208,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1209,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1210,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1211,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1212,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1213,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1214,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1215,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1216,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1217,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1218,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1219,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1220,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1221,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1222,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1223,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1224,0.008507142,0.198717955,0.42173665,1.0,0.676288313,0.063878393,0.377849284,1.0,0.319150478,0.906119709,0.246301703,0.980078624,0.240080963,0.713285213
1225,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1226,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1227,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1228,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1229,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1230,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1231,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1232,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1233,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1234,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1235,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1236,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1237,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1238,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1239,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1240,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1241,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1242,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1243,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1244,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1245,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
1246,0.008391661,0.199883479,0.411522819,1.0,0.586368457,0.061555547,0.379395719,1.0,0.315048001,0.912323753,0.244312346,0.937115401,0.236617177,0.626655766
