Time_Index,natgas_price_BR,coal_price_BR,coal_price_imported,uranium_price_BR,gasoline_fossil_price_BR,diesel_fossil_price_BR,jetfuel_fossil_price_BR
134,28.58,12.9,17.85,4.535,27.09,38.97,61.59
135,28.58,12.9,17.85,4.535,27.09,38.97,61.59
136,28.58,12.9,17.85,4.535,27.09,38.97,61.59
137,28.58,12.9,17.85,4.535,27.09,38.97,61.59
138,28.58,12.9,17.85,4.535,27.09,38.97,61.59
139,28.58,12.9,17.85,4.535,27.09,38.97,61.59
140,28.58,12.9,17.85,4.535,27.09,38.97,61.59
141,28.58,12.9,17.85,4.535,27.09,38.97,61.59
142,28.58,12.9,17.85,4.535,27.09,38.97,61.59
143,28.58,12.9,17.85,4.535,27.09,38.97,61.59
144,28.58,12.9,17.85,4.535,27.09,38.97,61.59
145,28.58,12.9,17.85,4.535,27.09,38.97,61.59
146,28.58,12.9,17.85,4.535,27.09,38.97,61.59
147,28.58,12.9,17.85,4.535,27.09,38.97,61.59
148,28.58,12.9,17.85,4.535,27.09,38.97,61.59
149,28.58,12.9,17.85,4.535,27.09,38.97,61.59
150,28.58,12.9,17.85,4.535,27.09,38.97,61.59
151,28.58,12.9,17.85,4.535,27.09,38.97,61.59
152,28.58,12.9,17.85,4.535,27.09,38.97,61.59
153,28.58,12.9,17.85,4.535,27.09,38.97,61.59
154,28.58,12.9,17.85,4.535,27.09,38.97,61.59
155,28.58,12.9,17.85,4.535,27.09,38.97,61.59
156,28.58,12.9,17.85,4.535,27.09,38.97,61.59
157,28.58,12.9,17.85,4.535,27.09,38.97,61.59
158,28.58,12.9,17.85,4.535,27.09,38.97,61.59
159,28.58,12.9,17.85,4.535,27.09,38.97,61.59
160,28.58,12.9,17.85,4.535,27.09,38.97,61.59
161,28.58,12.9,17.85,4.535,27.09,38.97,61.59
162,28.58,12.9,17.85,4.535,27.09,38.97,61.59
163,28.58,12.9,17.85,4.535,27.09,38.97,61.59
164,28.58,12.9,17.85,4.535,27.09,38.97,61.59
165,28.58,12.9,17.85,4.535,27.09,38.97,61.59
166,28.58,12.9,17.85,4.535,27.09,38.97,61.59
167,28.58,12.9,17.85,4.535,27.09,38.97,61.59
168,28.58,12.9,17.85,4.535,27.09,38.97,61.59
169,28.58,12.9,17.85,4.535,27.09,38.97,61.59
170,28.58,12.9,17.85,4.535,27.09,38.97,61.59
171,28.58,12.9,17.85,4.535,27.09,38.97,61.59
172,28.58,12.9,17.85,4.535,27.09,38.97,61.59
173,28.58,12.9,17.85,4.535,27.09,38.97,61.59
174,28.58,12.9,17.85,4.535,27.09,38.97,61.59
175,28.58,12.9,17.85,4.535,27.09,38.97,61.59
176,28.58,12.9,17.85,4.535,27.09,38.97,61.59
177,28.58,12.9,17.85,4.535,27.09,38.97,61.59
178,28.58,12.9,17.85,4.535,27.09,38.97,61.59
179,28.58,12.9,17.85,4.535,27.09,38.97,61.59
180,28.58,12.9,17.85,4.535,27.09,38.97,61.59
181,28.58,12.9,17.85,4.535,27.09,38.97,61.59
182,28.58,12.9,17.85,4.535,27.09,38.97,61.59
183,28.58,12.9,17.85,4.535,27.09,38.97,61.59
184,28.58,12.9,17.85,4.535,27.09,38.97,61.59
185,28.58,12.9,17.85,4.535,27.09,38.97,61.59
186,28.58,12.9,17.85,4.535,27.09,38.97,61.59
187,28.58,12.9,17.85,4.535,27.09,38.97,61.59
188,28.58,12.9,17.85,4.535,27.09,38.97,61.59
189,28.58,12.9,17.85,4.535,27.09,38.97,61.59
190,28.58,12.9,17.85,4.535,27.09,38.97,61.59
191,28.58,12.9,17.85,4.535,27.09,38.97,61.59
192,28.58,12.9,17.85,4.535,27.09,38.97,61.59
193,28.58,12.9,17.85,4.535,27.09,38.97,61.59
194,28.58,12.9,17.85,4.535,27.09,38.97,61.59
195,28.58,12.9,17.85,4.535,27.09,38.97,61.59
196,28.58,12.9,17.85,4.535,27.09,38.97,61.59
197,28.58,12.9,17.85,4.535,27.09,38.97,61.59
198,28.58,12.9,17.85,4.535,27.09,38.97,61.59
199,28.58,12.9,17.85,4.535,27.09,38.97,61.59
200,28.58,12.9,17.85,4.535,27.09,38.97,61.59
201,28.58,12.9,17.85,4.535,27.09,38.97,61.59
202,28.58,12.9,17.85,4.535,27.09,38.97,61.59
203,28.58,12.9,17.85,4.535,27.09,38.97,61.59
204,28.58,12.9,17.85,4.535,27.09,38.97,61.59
205,28.58,12.9,17.85,4.535,27.09,38.97,61.59
206,28.58,12.9,17.85,4.535,27.09,38.97,61.59
207,28.58,12.9,17.85,4.535,27.09,38.97,61.59
208,28.58,12.9,17.85,4.535,27.09,38.97,61.59
209,28.58,12.9,17.85,4.535,27.09,38.97,61.59
210,28.58,12.9,17.85,4.535,27.09,38.97,61.59
211,28.58,12.9,17.85,4.535,27.09,38.97,61.59
212,28.58,12.9,17.85,4.535,27.09,38.97,61.59
213,28.58,12.9,17.85,4.535,27.09,38.97,61.59
214,28.58,12.9,17.85,4.535,27.09,38.97,61.59
215,28.58,12.9,17.85,4.535,27.09,38.97,61.59
216,28.58,12.9,17.85,4.535,27.09,38.97,61.59
217,28.58,12.9,17.85,4.535,27.09,38.97,61.59
218,28.58,12.9,17.85,4.535,27.09,38.97,61.59
219,28.58,12.9,17.85,4.535,27.09,38.97,61.59
220,28.58,12.9,17.85,4.535,27.09,38.97,61.59
221,28.58,12.9,17.85,4.535,27.09,38.97,61.59
222,28.58,12.9,17.85,4.535,27.09,38.97,61.59
223,28.58,12.9,17.85,4.535,27.09,38.97,61.59
224,28.58,12.9,17.85,4.535,27.09,38.97,61.59
225,28.58,12.9,17.85,4.535,27.09,38.97,61.59
226,28.58,12.9,17.85,4.535,27.09,38.97,61.59
227,28.58,12.9,17.85,4.535,27.09,38.97,61.59
228,28.58,12.9,17.85,4.535,27.09,38.97,61.59
229,28.58,12.9,17.85,4.535,27.09,38.97,61.59
230,28.58,12.9,17.85,4.535,27.09,38.97,61.59
231,28.58,12.9,17.85,4.535,27.09,38.97,61.59
232,28.58,12.9,17.85,4.535,27.09,38.97,61.59
233,28.58,12.9,17.85,4.535,27.09,38.97,61.59
234,28.58,12.9,17.85,4.535,27.09,38.97,61.59
235,28.58,12.9,17.85,4.535,27.09,38.97,61.59
236,28.58,12.9,17.85,4.535,27.09,38.97,61.59
237,28.58,12.9,17.85,4.535,27.09,38.97,61.59
238,28.58,12.9,17.85,4.535,27.09,38.97,61.59
239,28.58,12.9,17.85,4.535,27.09,38.97,61.59
240,28.58,12.9,17.85,4.535,27.09,38.97,61.59
241,28.58,12.9,17.85,4.535,27.09,38.97,61.59
242,28.58,12.9,17.85,4.535,27.09,38.97,61.59
243,28.58,12.9,17.85,4.535,27.09,38.97,61.59
244,28.58,12.9,17.85,4.535,27.09,38.97,61.59
245,28.58,12.9,17.85,4.535,27.09,38.97,61.59
246,28.58,12.9,17.85,4.535,27.09,38.97,61.59
247,28.58,12.9,17.85,4.535,27.09,38.97,61.59
248,28.58,12.9,17.85,4.535,27.09,38.97,61.59
249,28.58,12.9,17.85,4.535,27.09,38.97,61.59
250,28.58,12.9,17.85,4.535,27.09,38.97,61.59
251,28.58,12.9,17.85,4.535,27.09,38.97,61.59
252,28.58,12.9,17.85,4.535,27.09,38.97,61.59
253,28.58,12.9,17.85,4.535,27.09,38.97,61.59
254,28.58,12.9,17.85,4.535,27.09,38.97,61.59
255,28.58,12.9,17.85,4.535,27.09,38.97,61.59
256,28.58,12.9,17.85,4.535,27.09,38.97,61.59
257,28.58,12.9,17.85,4.535,27.09,38.97,61.59
258,28.58,12.9,17.85,4.535,27.09,38.97,61.59
259,28.58,12.9,17.85,4.535,27.09,38.97,61.59
260,28.58,12.9,17.85,4.535,27.09,38.97,61.59
261,28.58,12.9,17.85,4.535,27.09,38.97,61.59
262,28.58,12.9,17.85,4.535,27.09,38.97,61.59
263,28.58,12.9,17.85,4.535,27.09,38.97,61.59
264,28.58,12.9,17.85,4.535,27.09,38.97,61.59
265,28.58,12.9,17.85,4.535,27.09,38.97,61.59
266,28.58,12.9,17.85,4.535,27.09,38.97,61.59
267,28.58,12.9,17.85,4.535,27.09,38.97,61.59
268,28.58,12.9,17.85,4.535,27.09,38.97,61.59
269,28.58,12.9,17.85,4.535,27.09,38.97,61.59
270,28.58,12.9,17.85,4.535,27.09,38.97,61.59
271,28.58,12.9,17.85,4.535,27.09,38.97,61.59
272,28.58,12.9,17.85,4.535,27.09,38.97,61.59
273,28.58,12.9,17.85,4.535,27.09,38.97,61.59
274,28.58,12.9,17.85,4.535,27.09,38.97,61.59
275,28.58,12.9,17.85,4.535,27.09,38.97,61.59
276,28.58,12.9,17.85,4.535,27.09,38.97,61.59
277,28.58,12.9,17.85,4.535,27.09,38.97,61.59
278,28.58,12.9,17.85,4.535,27.09,38.97,61.59
279,28.58,12.9,17.85,4.535,27.09,38.97,61.59
280,28.58,12.9,17.85,4.535,27.09,38.97,61.59
281,28.58,12.9,17.85,4.535,27.09,38.97,61.59
282,28.58,12.9,17.85,4.535,27.09,38.97,61.59
283,28.58,12.9,17.85,4.535,27.09,38.97,61.59
284,28.58,12.9,17.85,4.535,27.09,38.97,61.59
285,28.58,12.9,17.85,4.535,27.09,38.97,61.59
286,28.58,12.9,17.85,4.535,27.09,38.97,61.59
287,28.58,12.9,17.85,4.535,27.09,38.97,61.59
288,28.58,12.9,17.85,4.535,27.09,38.97,61.59
289,28.58,12.9,17.85,4.535,27.09,38.97,61.59
290,28.58,12.9,17.85,4.535,27.09,38.97,61.59
291,28.58,12.9,17.85,4.535,27.09,38.97,61.59
292,28.58,12.9,17.85,4.535,27.09,38.97,61.59
293,28.58,12.9,17.85,4.535,27.09,38.97,61.59
294,28.58,12.9,17.85,4.535,27.09,38.97,61.59
295,28.58,12.9,17.85,4.535,27.09,38.97,61.59
296,28.58,12.9,17.85,4.535,27.09,38.97,61.59
297,28.58,12.9,17.85,4.535,27.09,38.97,61.59
298,28.58,12.9,17.85,4.535,27.09,38.97,61.59
299,28.58,12.9,17.85,4.535,27.09,38.97,61.59
300,28.58,12.9,17.85,4.535,27.09,38.97,61.59
301,28.58,12.9,17.85,4.535,27.09,38.97,61.59
302,28.58,12.9,17.85,4.535,27.09,38.97,61.59
303,28.58,12.9,17.85,4.535,27.09,38.97,61.59
304,28.58,12.9,17.85,4.535,27.09,38.97,61.59
305,28.58,12.9,17.85,4.535,27.09,38.97,61.59
306,28.58,12.9,17.85,4.535,27.09,38.97,61.59
307,28.58,12.9,17.85,4.535,27.09,38.97,61.59
308,28.58,12.9,17.85,4.535,27.09,38.97,61.59
309,28.58,12.9,17.85,4.535,27.09,38.97,61.59
310,28.58,12.9,17.85,4.535,27.09,38.97,61.59
311,28.58,12.9,17.85,4.535,27.09,38.97,61.59
312,28.58,12.9,17.85,4.535,27.09,38.97,61.59
313,28.58,12.9,17.85,4.535,27.09,38.97,61.59
314,28.58,12.9,17.85,4.535,27.09,38.97,61.59
315,28.58,12.9,17.85,4.535,27.09,38.97,61.59
316,28.58,12.9,17.85,4.535,27.09,38.97,61.59
317,28.58,12.9,17.85,4.535,27.09,38.97,61.59
318,28.58,12.9,17.85,4.535,27.09,38.97,61.59
319,28.58,12.9,17.85,4.535,27.09,38.97,61.59
320,28.58,12.9,17.85,4.535,27.09,38.97,61.59
321,28.58,12.9,17.85,4.535,27.09,38.97,61.59
322,28.58,12.9,17.85,4.535,27.09,38.97,61.59
323,28.58,12.9,17.85,4.535,27.09,38.97,61.59
324,28.58,12.9,17.85,4.535,27.09,38.97,61.59
325,28.58,12.9,17.85,4.535,27.09,38.97,61.59
326,28.58,12.9,17.85,4.535,27.09,38.97,61.59
327,28.58,12.9,17.85,4.535,27.09,38.97,61.59
328,28.58,12.9,17.85,4.535,27.09,38.97,61.59
329,28.58,12.9,17.85,4.535,27.09,38.97,61.59
330,28.58,12.9,17.85,4.535,27.09,38.97,61.59
331,28.58,12.9,17.85,4.535,27.09,38.97,61.59
332,28.58,12.9,17.85,4.535,27.09,38.97,61.59
333,28.58,12.9,17.85,4.535,27.09,38.97,61.59
334,28.58,12.9,17.85,4.535,27.09,38.97,61.59
335,28.58,12.9,17.85,4.535,27.09,38.97,61.59
336,28.58,12.9,17.85,4.535,27.09,38.97,61.59
337,28.58,12.9,17.85,4.535,27.09,38.97,61.59
338,28.58,12.9,17.85,4.535,27.09,38.97,61.59
339,28.58,12.9,17.85,4.535,27.09,38.97,61.59
340,28.58,12.9,17.85,4.535,27.09,38.97,61.59
341,28.58,12.9,17.85,4.535,27.09,38.97,61.59
342,28.58,12.9,17.85,4.535,27.09,38.97,61.59
343,28.58,12.9,17.85,4.535,27.09,38.97,61.59
344,28.58,12.9,17.85,4.535,27.09,38.97,61.59
345,28.58,12.9,17.85,4.535,27.09,38.97,61.59
346,28.58,12.9,17.85,4.535,27.09,38.97,61.59
347,28.58,12.9,17.85,4.535,27.09,38.97,61.59
348,28.58,12.9,17.85,4.535,27.09,38.97,61.59
349,28.58,12.9,17.85,4.535,27.09,38.97,61.59
350,28.58,12.9,17.85,4.535,27.09,38.97,61.59
351,28.58,12.9,17.85,4.535,27.09,38.97,61.59
352,28.58,12.9,17.85,4.535,27.09,38.97,61.59
353,28.58,12.9,17.85,4.535,27.09,38.97,61.59
354,28.58,12.9,17.85,4.535,27.09,38.97,61.59
355,28.58,12.9,17.85,4.535,27.09,38.97,61.59
356,28.58,12.9,17.85,4.535,27.09,38.97,61.59
357,28.58,12.9,17.85,4.535,27.09,38.97,61.59
358,28.58,12.9,17.85,4.535,27.09,38.97,61.59
359,28.58,12.9,17.85,4.535,27.09,38.97,61.59
360,28.58,12.9,17.85,4.535,27.09,38.97,61.59
361,28.58,12.9,17.85,4.535,27.09,38.97,61.59
362,28.58,12.9,17.85,4.535,27.09,38.97,61.59
363,28.58,12.9,17.85,4.535,27.09,38.97,61.59
364,28.58,12.9,17.85,4.535,27.09,38.97,61.59
365,28.58,12.9,17.85,4.535,27.09,38.97,61.59
366,28.58,12.9,17.85,4.535,27.09,38.97,61.59
367,28.58,12.9,17.85,4.535,27.09,38.97,61.59
368,28.58,12.9,17.85,4.535,27.09,38.97,61.59
369,28.58,12.9,17.85,4.535,27.09,38.97,61.59
370,28.58,12.9,17.85,4.535,27.09,38.97,61.59
371,28.58,12.9,17.85,4.535,27.09,38.97,61.59
372,28.58,12.9,17.85,4.535,27.09,38.97,61.59
373,28.58,12.9,17.85,4.535,27.09,38.97,61.59
374,28.58,12.9,17.85,4.535,27.09,38.97,61.59
375,28.58,12.9,17.85,4.535,27.09,38.97,61.59
376,28.58,12.9,17.85,4.535,27.09,38.97,61.59
377,28.58,12.9,17.85,4.535,27.09,38.97,61.59
378,28.58,12.9,17.85,4.535,27.09,38.97,61.59
379,28.58,12.9,17.85,4.535,27.09,38.97,61.59
380,28.58,12.9,17.85,4.535,27.09,38.97,61.59
381,28.58,12.9,17.85,4.535,27.09,38.97,61.59
382,28.58,12.9,17.85,4.535,27.09,38.97,61.59
383,28.58,12.9,17.85,4.535,27.09,38.97,61.59
384,28.58,12.9,17.85,4.535,27.09,38.97,61.59
385,28.58,12.9,17.85,4.535,27.09,38.97,61.59
386,28.58,12.9,17.85,4.535,27.09,38.97,61.59
387,28.58,12.9,17.85,4.535,27.09,38.97,61.59
388,28.58,12.9,17.85,4.535,27.09,38.97,61.59
389,28.58,12.9,17.85,4.535,27.09,38.97,61.59
390,28.58,12.9,17.85,4.535,27.09,38.97,61.59
391,28.58,12.9,17.85,4.535,27.09,38.97,61.59
392,28.58,12.9,17.85,4.535,27.09,38.97,61.59
393,28.58,12.9,17.85,4.535,27.09,38.97,61.59
394,28.58,12.9,17.85,4.535,27.09,38.97,61.59
395,28.58,12.9,17.85,4.535,27.09,38.97,61.59
396,28.58,12.9,17.85,4.535,27.09,38.97,61.59
397,28.58,12.9,17.85,4.535,27.09,38.97,61.59
398,28.58,12.9,17.85,4.535,27.09,38.97,61.59
399,28.58,12.9,17.85,4.535,27.09,38.97,61.59
400,28.58,12.9,17.85,4.535,27.09,38.97,61.59
401,28.58,12.9,17.85,4.535,27.09,38.97,61.59
402,28.58,12.9,17.85,4.535,27.09,38.97,61.59
403,28.58,12.9,17.85,4.535,27.09,38.97,61.59
404,28.58,12.9,17.85,4.535,27.09,38.97,61.59
405,28.58,12.9,17.85,4.535,27.09,38.97,61.59
406,28.58,12.9,17.85,4.535,27.09,38.97,61.59
407,28.58,12.9,17.85,4.535,27.09,38.97,61.59
408,28.58,12.9,17.85,4.535,27.09,38.97,61.59
409,28.58,12.9,17.85,4.535,27.09,38.97,61.59
410,28.58,12.9,17.85,4.535,27.09,38.97,61.59
411,28.58,12.9,17.85,4.535,27.09,38.97,61.59
412,28.58,12.9,17.85,4.535,27.09,38.97,61.59
413,28.58,12.9,17.85,4.535,27.09,38.97,61.59
414,28.58,12.9,17.85,4.535,27.09,38.97,61.59
415,28.58,12.9,17.85,4.535,27.09,38.97,61.59
416,28.58,12.9,17.85,4.535,27.09,38.97,61.59
417,28.58,12.9,17.85,4.535,27.09,38.97,61.59
418,28.58,12.9,17.85,4.535,27.09,38.97,61.59
419,28.58,12.9,17.85,4.535,27.09,38.97,61.59
420,28.58,12.9,17.85,4.535,27.09,38.97,61.59
421,28.58,12.9,17.85,4.535,27.09,38.97,61.59
422,28.58,12.9,17.85,4.535,27.09,38.97,61.59
423,28.58,12.9,17.85,4.535,27.09,38.97,61.59
424,28.58,12.9,17.85,4.535,27.09,38.97,61.59
425,28.58,12.9,17.85,4.535,27.09,38.97,61.59
426,28.58,12.9,17.85,4.535,27.09,38.97,61.59
427,28.58,12.9,17.85,4.535,27.09,38.97,61.59
428,28.58,12.9,17.85,4.535,27.09,38.97,61.59
429,28.58,12.9,17.85,4.535,27.09,38.97,61.59
430,28.58,12.9,17.85,4.535,27.09,38.97,61.59
431,28.58,12.9,17.85,4.535,27.09,38.97,61.59
432,28.58,12.9,17.85,4.535,27.09,38.97,61.59
433,28.58,12.9,17.85,4.535,27.09,38.97,61.59
434,28.58,12.9,17.85,4.535,27.09,38.97,61.59
435,28.58,12.9,17.85,4.535,27.09,38.97,61.59
436,28.58,12.9,17.85,4.535,27.09,38.97,61.59
437,28.58,12.9,17.85,4.535,27.09,38.97,61.59
438,28.58,12.9,17.85,4.535,27.09,38.97,61.59
439,28.58,12.9,17.85,4.535,27.09,38.97,61.59
440,28.58,12.9,17.85,4.535,27.09,38.97,61.59
441,28.58,12.9,17.85,4.535,27.09,38.97,61.59
442,28.58,12.9,17.85,4.535,27.09,38.97,61.59
443,28.58,12.9,17.85,4.535,27.09,38.97,61.59
444,28.58,12.9,17.85,4.535,27.09,38.97,61.59
445,28.58,12.9,17.85,4.535,27.09,38.97,61.59
446,28.58,12.9,17.85,4.535,27.09,38.97,61.59
447,28.58,12.9,17.85,4.535,27.09,38.97,61.59
448,28.58,12.9,17.85,4.535,27.09,38.97,61.59
449,28.58,12.9,17.85,4.535,27.09,38.97,61.59
450,28.58,12.9,17.85,4.535,27.09,38.97,61.59
451,28.58,12.9,17.85,4.535,27.09,38.97,61.59
452,28.58,12.9,17.85,4.535,27.09,38.97,61.59
453,28.58,12.9,17.85,4.535,27.09,38.97,61.59
454,28.58,12.9,17.85,4.535,27.09,38.97,61.59
455,28.58,12.9,17.85,4.535,27.09,38.97,61.59
456,28.58,12.9,17.85,4.535,27.09,38.97,61.59
457,28.58,12.9,17.85,4.535,27.09,38.97,61.59
458,28.58,12.9,17.85,4.535,27.09,38.97,61.59
459,28.58,12.9,17.85,4.535,27.09,38.97,61.59
460,28.58,12.9,17.85,4.535,27.09,38.97,61.59
461,28.58,12.9,17.85,4.535,27.09,38.97,61.59
