Time_Index,natgas_price_BR,natgas_LNG_price_BR,coal_price_BR,coal_price_imported,uranium_price_BR,gasoline_fossil_price_BR,diesel_fossil_price_BR,jetfuel_fossil_price_BR,aviationgasoline_price_BR,heavyfueloil_price_BR
718,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
719,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
720,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
721,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
722,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
723,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
724,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
725,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
726,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
727,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
728,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
729,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
730,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
731,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
732,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
733,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
734,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
735,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
736,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
737,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
738,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
739,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
740,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
741,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
742,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
743,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
744,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
745,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
746,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
747,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
748,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
749,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
750,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
751,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
752,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
753,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
754,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
755,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
756,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
757,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
758,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
759,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
760,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
761,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
762,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
763,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
764,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
765,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
766,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
767,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
768,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
769,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
770,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
771,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
772,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
773,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
774,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
775,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
776,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
777,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
778,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
779,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
780,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
781,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
782,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
783,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
784,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
785,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
786,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
787,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
788,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
789,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
790,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
791,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
792,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
793,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
794,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
795,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
796,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
797,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
798,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
799,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
800,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
801,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
802,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
803,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
804,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
805,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
806,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
807,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
808,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
809,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
810,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
811,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
812,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
813,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
814,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
815,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
816,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
817,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
818,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
819,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
820,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
821,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
822,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
823,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
824,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
825,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
826,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
827,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
828,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
829,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
830,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
831,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
832,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
833,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
834,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
835,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
836,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
837,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
838,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
839,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
840,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
841,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
842,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
843,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
844,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
845,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
846,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
847,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
848,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
849,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
850,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
851,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
852,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
853,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
854,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
855,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
856,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
857,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
858,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
859,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
860,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
861,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
862,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
863,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
864,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
865,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
866,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
867,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
868,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
869,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
870,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
871,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
872,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
873,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
874,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
875,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
876,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
877,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
878,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
879,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
880,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
881,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
882,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
883,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
884,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
885,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
886,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
887,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
888,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
889,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
890,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
891,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
892,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
893,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
894,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
895,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
896,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
897,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
898,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
899,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
900,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
901,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
902,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
903,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
904,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
905,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
906,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
907,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
908,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
909,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
910,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
911,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
912,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
913,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
914,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
915,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
916,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
917,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
918,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
919,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
920,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
921,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
922,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
923,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
924,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
925,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
926,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
927,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
928,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
929,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
930,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
931,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
932,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
933,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
934,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
935,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
936,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
937,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
938,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
939,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
940,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
941,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
942,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
943,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
944,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
945,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
946,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
947,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
948,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
949,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
950,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
951,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
952,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
953,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
954,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
955,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
956,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
957,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
958,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
959,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
960,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
961,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
962,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
963,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
964,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
965,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
966,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
967,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
968,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
969,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
970,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
971,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
972,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
973,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
974,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
975,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
976,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
977,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
978,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
979,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
980,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
981,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
982,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
983,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
984,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
985,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
986,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
987,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
988,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
989,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
990,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
991,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
992,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
993,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
994,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
995,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
996,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
997,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
998,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
999,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1000,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1001,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1002,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1003,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1004,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1005,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1006,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1007,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1008,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1009,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1010,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1011,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1012,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1013,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1014,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1015,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1016,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1017,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1018,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1019,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1020,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1021,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1022,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1023,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1024,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1025,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1026,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1027,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1028,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1029,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1030,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1031,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1032,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1033,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1034,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1035,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1036,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1037,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1038,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1039,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1040,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1041,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1042,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1043,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1044,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1045,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1046,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1047,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1048,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1049,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1050,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1051,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1052,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1053,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1054,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1055,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1056,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1057,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1058,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1059,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1060,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1061,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1062,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1063,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1064,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1065,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1066,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1067,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1068,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1069,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1070,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1071,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1072,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1073,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1074,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1075,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1076,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1077,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1078,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1079,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1080,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
