Type,id,location,edges--edge--constraints--MaxCapacityConstraint,edges--edge--constraints--CapacityConstraint,edges--edge--can_retire,edges--edge--unidirectional,edges--edge--commodity,edges--edge--can_expand,edges--edge--has_capacity,transforms--timedata,edges--edge--lifetime,edges--edge--wacc,edges--edge--capital_recovery_period,edges--edge--max_capacity,edges--edge--fixed_om_cost_25-A,edges--edge--fixed_om_cost_25-B,edges--edge--fixed_om_cost_25-C,edges--edge--variable_om_cost,edges--edge--investment_cost_25-A,edges--edge--investment_cost_25-B,edges--edge--investment_cost_25-C,edges--edge--availability--timeseries--path,edges--edge--availability--timeseries--header,edges--edge--end_vertex,edges--edge--existing_capacity,edges--edge--capacity_size,Note
VRE,BR_MT_Wind_Onshore_Class3,BR_MT,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,412532.169,20699.61,21072.8,19580.03,0,1164104.23,1187739.46,1101076.96,system/availability_wind_onshore_2025.csv,BR_MT_Wind_Onshore_Class3,elec_BR_MT,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PA_Wind_Onshore_Class0,BR_PA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,15648.663,20699.61,21072.8,19580.03,0,807362.62,823754.79,763650.15,system/availability_wind_onshore_2025.csv,BR_PA_Wind_Onshore_Class0,elec_BR_PA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PA_Wind_Onshore_Class1,BR_PA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,39976.656,20699.61,21072.8,19580.03,0,938793.74,957854.41,887965.29,system/availability_wind_onshore_2025.csv,BR_PA_Wind_Onshore_Class1,elec_BR_PA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PA_Wind_Onshore_Class2,BR_PA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,140206.032,20699.61,21072.8,19580.03,0,1051448.98,1072796.93,994521.12,system/availability_wind_onshore_2025.csv,BR_PA_Wind_Onshore_Class2,elec_BR_PA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PA_Wind_Onshore_Class3,BR_PA,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,132374.765,20699.61,21072.8,19580.03,0,1164104.23,1187739.46,1101076.96,system/availability_wind_onshore_2025.csv,BR_PA_Wind_Onshore_Class3,elec_BR_PA,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PB_Wind_Onshore_Class0,BR_PB,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,37133.662,20699.61,21072.8,19580.03,0,807362.62,823754.79,763650.15,system/availability_wind_onshore_2025.csv,BR_PB_Wind_Onshore_Class0,elec_BR_PB,521.75,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PB_Wind_Onshore_Class1,BR_PB,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,82024.462,20699.61,21072.8,19580.03,0,938793.74,957854.41,887965.29,system/availability_wind_onshore_2025.csv,BR_PB_Wind_Onshore_Class1,elec_BR_PB,689.46,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PB_Wind_Onshore_Class3,BR_PB,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,2492,20699.61,21072.8,19580.03,0,1164104.23,1187739.46,1101076.96,system/availability_wind_onshore_2025.csv,BR_PB_Wind_Onshore_Class3,elec_BR_PB,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PE_Wind_Onshore_Class0,BR_PE,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,132238.314,20699.61,21072.8,19580.03,0,807362.62,823754.79,763650.15,system/availability_wind_onshore_2025.csv,BR_PE_Wind_Onshore_Class0,elec_BR_PE,609.7,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PE_Wind_Onshore_Class1,BR_PE,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,63562.792,20699.61,21072.8,19580.03,0,938793.74,957854.41,887965.29,system/availability_wind_onshore_2025.csv,BR_PE_Wind_Onshore_Class1,elec_BR_PE,730.915,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PI_Wind_Onshore_Class0,BR_PI,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,411251.409,20699.61,21072.8,19580.03,0,807362.62,823754.79,763650.15,system/availability_wind_onshore_2025.csv,BR_PI_Wind_Onshore_Class0,elec_BR_PI,4159.25,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PI_Wind_Onshore_Class1,BR_PI,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,133564.824,20699.61,21072.8,19580.03,0,938793.74,957854.41,887965.29,system/availability_wind_onshore_2025.csv,BR_PI_Wind_Onshore_Class1,elec_BR_PI,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PI_Wind_Onshore_Class3,BR_PI,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,78278.616,20699.61,21072.8,19580.03,0,1164104.23,1187739.46,1101076.96,system/availability_wind_onshore_2025.csv,BR_PI_Wind_Onshore_Class3,elec_BR_PI,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PR_Wind_Onshore_Class0,BR_PR,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,121351.745,20699.61,21072.8,19580.03,0,807362.62,823754.79,763650.15,system/availability_wind_onshore_2025.csv,BR_PR_Wind_Onshore_Class0,elec_BR_PR,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PR_Wind_Onshore_Class1,BR_PR,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,24080.637,20699.61,21072.8,19580.03,0,938793.74,957854.41,887965.29,system/availability_wind_onshore_2025.csv,BR_PR_Wind_Onshore_Class1,elec_BR_PR,66,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_PR_Wind_Onshore_Class3,BR_PR,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,2138.884,20699.61,21072.8,19580.03,0,1164104.23,1187739.46,1101076.96,system/availability_wind_onshore_2025.csv,BR_PR_Wind_Onshore_Class3,elec_BR_PR,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RJ_Wind_Onshore_Class0,BR_RJ,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1076.519,20699.61,21072.8,19580.03,0,807362.62,823754.79,763650.15,system/availability_wind_onshore_2025.csv,BR_RJ_Wind_Onshore_Class0,elec_BR_RJ,28.05,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RJ_Wind_Onshore_Class1,BR_RJ,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,1114.031,20699.61,21072.8,19580.03,0,938793.74,957854.41,887965.29,system/availability_wind_onshore_2025.csv,BR_RJ_Wind_Onshore_Class1,elec_BR_RJ,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RN_Wind_Onshore_Class0,BR_RN,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,12488.484,20699.61,21072.8,19580.03,0,807362.62,823754.79,763650.15,system/availability_wind_onshore_2025.csv,BR_RN_Wind_Onshore_Class0,elec_BR_RN,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RN_Wind_Onshore_Class1,BR_RN,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,96734.01,20699.61,21072.8,19580.03,0,938793.74,957854.41,887965.29,system/availability_wind_onshore_2025.csv,BR_RN_Wind_Onshore_Class1,elec_BR_RN,10775.045,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
VRE,BR_RO_Wind_Onshore_Class0,BR_RO,TRUE,TRUE,TRUE,TRUE,Electricity,TRUE,TRUE,Electricity,25,0.1075,10,36512.378,20699.61,21072.8,19580.03,0,807362.62,823754.79,763650.15,system/availability_wind_onshore_2025.csv,BR_RO_Wind_Onshore_Class0,elec_BR_RO,0,100,https://www.epe.gov.br/sites-pt/publicacoes-dados-abertos/publicacoes/PublicacoesArquivos/publicacao-804/topico-758/PDE2034_Aprovado.pdf
