Time_Index,elec_N,elec_NE,elec_CW,elec_SE,elec_S
1171,23581.368,38835.742,11681.297,6817.827,11698.501
1172,22516.219,40819.752,13306.264,6814.239,12115.485
1173,22010.147999999997,40990.133,13188.661,6796.769,12153.079999999998
1174,21990.345,41504.112,12499.204000000002,6850.888,12125.293
1175,21887.024000000005,40972.576,11524.871,6776.249,11752.047
1176,21631.506000000005,39673.526,9861.822,6560.816999999999,11210.085
1177,20404.693,39093.709,8244.73,6506.516,10344.155999999999
1178,20423.353,36849.24,7404.876,6500.448,9975.653
1179,20641.626999999997,34637.314999999995,7116.494000000001,6517.279,9730.960000000001
1180,19977.878999999997,34302.834,6611.182000000001,6526.696,9732.432
1181,19591.539999999997,34015.313,6567.226000000001,6515.865,9806.835
1182,20398.364999999998,33787.481999999996,7346.6630000000005,6529.65,9647.137
1183,20735.201,33033.998,9586.194,6857.135,9971.317
1184,19540.646,35244.465,11906.944,7507.602999999999,10614.726
1185,19684.686,37938.827,12685.037,8301.184000000001,10953.083
1186,20268.831,38361.495,13796.016,8940.028,11004.829000000002
1187,20955.821,38946.263999999996,15024.833999999999,9233.045,10995.212
1188,21235.914999999997,38652.44,15665.684000000001,9416.202000000001,11008.756000000001
1189,21048.722999999998,37482.199,15371.616,9399.217999999999,11254.955
1190,21598.852,38014.937,16273.925,9151.905,11533.275
1191,22347.638000000006,38353.151,16598.112999999998,8752.128,11788.308
1192,22773.622000000003,38905.651999999995,15997.615,8305.383,12209.557999999999
1193,23454.118000000002,37849.960999999996,16133.137999999999,7689.267000000001,12194.228
1194,23635.969999999998,36796.576,13952.443,7054.845,12070.207
1195,23223.054,37745.121,12814.99,6638.8550000000005,12726.19
1196,22542.987999999998,40149.428,14485.507,6638.921,13028.793
1197,22303.45,41165.524000000005,14182.896999999999,6701.856,12688.611
1198,21985.189,42658.072,13302.19,6716.274,12665.963
1199,21540.024999999998,41642.473,12631.947,6697.871999999999,12272.648
1200,21638.386000000006,40209.289,10310.117,6654.775,11304.054
1201,21307.483,38488.228,8770.725,6547.124,10763.673
1202,20385.621,36812.24100000001,8331.548999999999,6535.845,10347.083999999999
1203,20196.004,35389.227,7267.91,6550.255999999999,10498.915
1204,20010.136000000002,34222.632,6931.715,6518.971,10505.743999999999
1205,20456.472999999998,33402.457,6951.084,6517.93,10349.289
1206,20505.479,33823.132999999994,7683.526,6562.131,10383.455
1207,20102.45,34429.395000000004,9034.057,6849.662,10698.497
1208,19930.293,36045.25399999999,11222.005,7491.5199999999995,11138.662
1209,20364.477999999996,38166.201,12678.716,8236.688,11657.877
1210,20054.957,39439.960999999996,13699.157000000001,8881.113,11925.173
1211,20722.239,39736.069,14592.764,9364.859,12251.675000000001
1212,20977.249999999996,39777.036,15049.96,9549.180999999999,12416.321
1213,20505.618000000002,39253.97,14903.66,9407.929,12220.166000000001
1214,22732.153,39798.777,14717.106,9278.01,12208.749
1215,24150.499,40484.98300000001,14262.215,8836.991000000002,12139.881
1216,24023.564,40773.833999999995,14284.071,8261.564,12075.100999999999
1217,23646.152000000002,41105.587,14183.917,7702.271,12111.758000000002
1218,22846.211,39300.399,13107.198,7099.400000000001,12317.781
1219,23048.572999999997,39906.054000000004,11336.892000000002,6755.237999999999,13075.417
1220,22562.420000000002,42461.576,12855.314,6752.842000000001,13103.317000000001
1221,21594.366,43774.988,13080.557,6777.876,13053.968
1222,21430.106000000003,44135.83,13143.637999999999,6789.109,13163.877
1223,21591.36,43368.128000000004,11911.39,6797.880999999999,12805.642000000002
1224,21682.627999999997,40789.630999999994,10489.728000000001,6664.403,12287.764
1225,20626.206,39540.304000000004,8616.293,6533.419,11778.408000000001
1226,19980.351,37675.82000000001,7871.197,6519.059,11249.039
1227,18984.646999999997,37267.536,7193.166,6500.317,10478.887
1228,18699.825,36720.843,6996.293,6498.138000000001,10215.742
1229,18216.283,36849.902,7114.167,6491.275,10148.067
1230,18074.072,37496.701,7352.591,6543.718,10292.594000000001
1231,17851.737,37636.924999999996,8402.515,6857.079000000001,10655.189
1232,17880.267,38757.12100000001,10108.129,7507.291,11860.164
1233,19323.648,40274.891,11480.194,8282.665,12048.626
1234,20228.436,41137.988,12798.922,8917.165,11791.137
1235,20834.24,41704.437,13753.158,9244.113,11783.267
1236,20922.114,42091.72,14230.004,9374.494,11776.866999999998
1237,20212.95,41882.664000000004,14286.368,9358.052000000001,11672.074999999999
1238,21466.7,43367.407,15121.766,9280.330000000002,11719.565999999999
1239,22908.975000000002,43277.255,15661.581,8981.026000000002,11957.419
1240,23201.350999999995,43049.4,15484.233,8373.176,11806.952
1241,22943.713,41920.615,14415.150000000001,7784.812,12060.085000000001
1242,22974.882999999998,40259.943999999996,13380.922,7130.365000000001,11073.184
1243,22351.683999999997,41435.635,11756.109,6827.089,12303.063
1244,21918.835,43271.826,12734.394,6748.09,12874.617
1245,21234.174,43231.332,13076.134,6806.224,12913.035
1246,20989.966,44331.379,12853.108,6828.132,12636.034
1247,21358.619,44308.998999999996,11657.675,6715.6669999999995,12068.753
1248,21486.899999999998,42546.261,10958.33,6572.451,11148.319
1249,21558.967,40281.80500000001,9975.483,6490.1759999999995,10827.421
1250,21158.357000000004,39045.964,8970.87,6474.684,10023.956
1251,20849.575,37138.416,8691.694,6481.101000000001,9684.891
1252,20941.759,35900.34,8192.188,6478.111999999999,9344.606
1253,20948.426999999996,35455.948,7472.056,6396.773999999999,9374.47
1254,20546.678000000004,35207.671,7263.285,6355.226000000001,9480.058
1255,17604.708,35405.479,8487.395,6646.511,9667.115
1256,16656.306,36188.761,10073.295,7318.732,9897.614
1257,15943.676999999998,37354.373,11190.435,8069.568,9997.306
1258,14109.454,39547.35399999999,12171.245,8747.721,9009.964
1259,14363.387000000002,39315.028,12835.008999999998,9283.478,8565.07
1260,14827.512000000002,37863.458,14442.334,9378.504,8566.327
1261,14555.076000000001,36855.061,15356.088,9350.486,8527.318
1262,14268.375,36426.513999999996,15393.061,9190.041000000001,8956.337
1263,14381.842,36575.757,14736.601999999999,8841.235,9304.822
1264,15779.192,36840.277,13522.598,8293.961000000001,9525.723
1265,17644.521999999997,36337.575,12582.926,7765.776000000001,10169.168000000001
1266,20770.494000000002,35746.717000000004,11632.647,7116.302,11221.99
1267,21985.059,39009.91499999999,10551.994999999999,6711.171,12118.119
1268,22390.989999999998,41139.263000000006,11395.601999999999,6667.525,12517.391
1269,20579.571,42169.31999999999,11362.717,6687.177,12524.812
1270,20185.747,42115.122,10954.443000000001,6691.2,12249.132
1271,19815.884000000002,41694.437,10281.195,6593.8060000000005,11419.235
1272,19765.96,40625.824,9706.526,6577.744000000001,10663.172999999999
1273,20323.497,39447.987,7450.495,6490.478,10363.701000000001
1274,20402.99,37567.873,6808.21,6477.067,9854.547
1275,20215.652000000002,35899.808000000005,6625.329,6433.4490000000005,9433.73
1276,20473.218,33977.019,6415.174999999999,6415.913,9452.572
1277,20100.105,33343.582,6204.381,6412.894,9320.077
1278,19315.48,32687.267000000003,6205.456,6470.532999999999,9228.801
1279,16243.202000000001,31760.047000000002,7474.5380000000005,6824.036000000001,9646.577000000001
1280,13176.121000000001,31529.663,10552.989,7588.206,9617.064
1281,12692.273000000001,31243.443000000003,12179.984,8370.846,8976.432
1282,13509.387999999999,30195.48,13491.349999999999,9056.136,8041.453
1283,13793.939,29862.206000000006,14502.127,9655.755000000001,7939.24
1284,14009.125999999998,30743.102000000003,15071.485,9890.016000000001,8207.093
1285,14167.599,30995.85,15490.425,9907.434000000001,8227.125
1286,13709.097000000002,31633.593,15366.780999999999,9597.675,8504.405
1287,13597.793,32660.263,14651.895,9089.022,8735.306
1288,14206.142,32986.969,13646.343,8398.702,9479.364
1289,16048.188000000002,33334.858,12483.872,7657.037,10054.47
1290,18377.466999999997,34710.619,10039.69,6926.323,11215.373
1291,20702.815,36974.735,8576.52,6675.378000000001,12441.853
1292,21975.831000000002,39808.975999999995,9042.644,6592.174,12562.101999999999
1293,21930.667999999998,40580.648,9235.185,6667.448,12537.412
1294,21886.886,40684.21799999999,9224.645,6682.246999999999,12656.425
1295,21986.578,39601.243,9154.077000000001,6634.823,12362.897
1296,22076.096,37651.813,8803.458999999999,6594.041,11744.380000000001
1297,22414.68,35226.522,8229.065999999999,6496.643,10897.216
1298,22396.405,32976.197,8204.329,6489.538,10391.612000000001
1299,21477.974000000002,33171.563,7780.045999999999,6489.438,9509.73
1300,21066.667999999998,32663.956000000006,7638.893,6491.548,9166.648000000001
1301,20797.314999999995,32485.17,7760.399,6524.628000000001,9021.159
1302,19999.015,34377.871,8027.763000000001,6573.826999999999,8966.172
1303,19105.867000000002,35344.66,9855.857,6836.556999999999,9559.612
1304,18496.186999999998,37706.587,12532.769,7523.992,10482.811
1305,19415.670000000002,40724.351,13430.224,8279.482,11155.022
1306,20668.475,41223.699,14141.609,9050.687,11650.701000000001
1307,22144.219,41395.07200000001,15011.534,9717.555999999999,11717.473
1308,23397.888,41151.606,15239.761,10006.32,11698.575
1309,22620.912,41227.413,14616.319,9795.816,11574.846000000001
1310,24052.384999999995,43713.617,14329.304,9280.360999999999,11635.421
1311,25244.140999999996,44257.495,14319.404,8916.954999999998,11736.803000000002
1312,25083.13,43384.143,14964.34,8470.934,12203.26
1313,24339.306,42403.845,15428.701000000001,7838.945,12526.328
1314,24365.087000000003,40056.658,13549.655,7150.474,12608.542
1315,23978.006999999998,40311.521,12079.482,6737.715,12699.897
1316,23266.431,42454.838,13538.409,6720.97,13321.99
1317,22406.488,43601.812,13990.055,6735.851000000001,13558.701
1318,22921.879,43777.32600000001,13913.08,6733.836,13560.514
1319,22701.416999999998,42821.023,12657.805,6613.661,13337.536
1320,22455.942,41144.979,10747.720000000001,6571.784,12428.218
1321,21826.081,39118.0,9100.572,6444.173999999999,11911.094000000001
1322,21315.576000000005,37445.729999999996,8068.337,6418.184,11807.112000000001
1323,21139.997,35306.733,7806.144,6385.374,11658.185
1324,21168.430999999997,34298.19700000001,7381.786,6376.836,11221.52
1325,20739.682,34238.771,7298.654,6397.939,11161.799
1326,20335.474000000002,34890.686,7977.956,6364.946,11364.913
1327,19094.178,35712.258,9540.095000000001,6638.216000000001,12035.288999999999
1328,18231.685,37072.926999999996,13510.357,7301.25,12690.187
1329,18948.421,41773.52,12888.640000000001,8210.231,13125.088
1330,19331.007999999998,42592.600000000006,14075.654999999999,8994.308,12783.758999999998
1331,19862.325,44293.14599999999,14588.633000000002,9364.988,12378.413
1332,19886.924,45337.103,14916.149000000001,9687.377,12556.359
1333,19424.756,45356.16300000001,14427.405,9698.579,12343.619
1334,21454.76,45542.937000000005,14554.919,9256.734,12801.64
1335,22524.126,44865.554,14528.427,8697.231,13143.523999999998
1336,22334.981,44696.061,14928.512999999999,8220.936,13462.814999999999
1337,22112.781000000003,43897.009,15364.064,7656.244,13244.339
1338,23137.463000000003,40461.773,13428.283,7019.342999999999,12928.951
1339,23316.847999999998,39756.377,11994.207,6795.852999999999,12711.065999999999
1340,22866.142,41756.585,13332.537999999999,6743.586,13397.008999999998
1341,22690.267,41965.714,13852.305,6746.213,13613.842
1342,23113.454,42575.25,13821.619999999999,6700.6,13547.996
1343,22848.052000000003,42437.172,13299.794,6593.6720000000005,13036.334
1344,22594.022,40073.81,12047.351999999999,6482.046,12446.471000000001
1345,21630.987,39497.069,9887.541,6407.907000000001,11494.118999999999
1346,21241.052000000003,37363.297999999995,8874.707999999999,6408.3099999999995,11314.126
1347,20844.544,36383.809,7916.8189999999995,6397.409,11084.003
1348,20877.767,35564.603,7378.207,6406.374,10605.423999999999
1349,20835.635,35247.358,7383.267,6399.121,10327.922999999999
1350,20719.115999999995,35131.057,8436.074,6427.372,10750.295
1351,19663.55,35480.328,9814.066,6701.427,11854.055
1352,18210.928,38115.941,12724.676000000001,7202.549,12705.181
1353,18060.897,41811.802,14388.034,8060.340999999999,13094.316
1354,18078.592,43781.97,15192.502,8827.993,12516.613000000001
1355,18569.466,45488.59,15713.570000000002,9269.738,12105.573
1356,19003.957000000002,45972.481,15972.581,9544.3,12083.643
1357,19310.712,44583.498999999996,15458.741,9340.708999999999,12529.27
1358,20883.326,44215.795000000006,16337.651000000002,9187.733,13272.435000000001
1359,22192.960000000003,42646.41,17951.137,8711.229999999998,13413.807
1360,22711.904,42029.348,17262.988,8058.66,13270.508
1361,22956.95,41618.83,16795.486,7271.8009999999995,13250.098
1362,23352.75,39859.896,13485.03,6656.593999999999,13005.775
1363,23563.208000000002,39926.437,11906.295999999998,6508.275,13231.524
1364,23222.767,42127.691000000006,13285.456,6556.244,13682.718
1365,22125.056,43906.514,12980.103,6463.096,13646.520999999999
1366,21401.647999999997,45271.443,12865.535,6509.603,13239.2
1367,21836.667999999998,43803.248,12104.103,6340.734,12901.029999999999
1368,22455.86,42040.036,10328.19,6258.475,11983.362000000001
1369,22048.965,39962.84,8922.79,6308.698,11469.751
1370,21963.701,37076.926999999996,8644.916000000001,6376.549999999999,11151.432
1371,21877.243,34926.687000000005,8499.784,6346.84,10990.777
1372,21840.297999999995,33481.655,8040.48,6350.4439999999995,11074.029999999999
1373,21772.069999999996,32913.432,8033.341,6349.2119999999995,11211.581
1374,21691.046,33449.327,8886.368,6388.7570000000005,11215.592
1375,20502.879,34068.181000000004,11058.93,6605.1320000000005,11319.711
1376,18745.07,37945.869999999995,12917.55,7149.379,11847.475999999999
1377,18714.692,41331.942,14461.749,7762.177,12345.915
1378,19211.922,42360.55,15214.289,8454.797999999999,12542.277
1379,19907.542999999998,42920.601,15464.163,9015.82,12614.064999999999
1380,20354.822000000004,42524.945,16197.651,9220.565999999999,12705.515
1381,20535.279,41656.011,15990.733,9299.229999999998,12383.057
1382,21854.38,42771.654,16153.476999999999,8925.096,12779.172
1383,23107.842999999997,42644.38,16836.514000000003,8366.052000000001,12743.494999999999
1384,23257.769,42142.225000000006,16579.397,7950.2699999999995,12878.083999999999
1385,24334.840000000004,41222.35400000001,15427.654,7343.049,13079.619
1386,23730.706000000006,40053.098,13076.300000000001,6885.624,12722.678
1387,22887.302,40842.469,11246.838,6686.9800000000005,13083.124
1388,22802.882,41904.265,13018.776,6719.531000000001,13300.984
1389,22776.189000000002,42587.058999999994,12762.972,6658.795,13339.680999999999
1390,22556.936999999998,43294.148,12537.373,6612.886,13330.165
1391,22367.688000000002,42298.013,11907.864000000001,6450.695,13067.204000000002
1392,22066.392999999996,40835.917,10619.637,6449.284,12506.184000000001
1393,21853.382999999998,38687.804000000004,10438.016,6470.65,10927.657
1394,21598.232,36265.335999999996,10027.701000000001,6447.916,10210.706
1395,21118.082000000002,34743.755999999994,9566.168,6412.7,9863.237000000001
1396,20957.503999999997,34516.247,8763.26,6406.269,9467.021999999999
1397,20716.489999999998,34233.244000000006,8566.634,6395.071,9494.496
1398,20683.68,34885.608,8674.948,6425.775,9911.502
1399,20748.345,34085.082,9896.029,6736.763999999999,10979.848
1400,18417.628,37299.199,13188.322,7375.790999999999,11344.193
1401,18360.024999999998,42502.414000000004,12853.875,8091.6449999999995,12130.442000000001
1402,19144.461000000003,43754.984,13429.762,8724.783000000001,12030.632
1403,19492.373999999996,44633.517,14503.657,9242.348,12130.591
1404,19534.44,44878.257,14987.064,9593.738000000001,12005.889000000001
1405,19583.527000000002,44695.022,14912.374,9509.22,11273.348999999998
1406,20165.061999999998,45245.154,15280.553,9296.937000000002,11863.121
1407,23148.903,42205.134999999995,15727.813999999998,8789.314,12781.666
1408,24441.494999999995,39737.835,16329.34,8094.377,12662.987000000001
1409,24736.844999999998,38772.175,15308.469,7392.616000000001,12811.788
1410,24022.929,38817.628,12445.471,6855.277999999999,12738.940999999999
1411,22453.353,40786.677,11483.529,6530.250000000001,12858.953
1412,20491.153,43573.235,13314.806999999999,6542.277,13110.617999999999
1413,19857.893999999997,44252.56,12895.848,6516.748,13034.692
1414,20175.625999999997,44120.954,12665.223,6415.91,12957.534
1415,20648.966,43029.70999999999,11926.949,6446.6849999999995,12284.229
1416,20741.44,41251.348,11089.189999999999,6493.7119999999995,11341.413
1417,20829.111999999997,40284.99,9918.42,6615.442,9899.560000000001
1418,21045.404,38134.994,8909.797999999999,6597.129,9362.039
1419,20924.034,36151.922,8313.982,6643.089,9301.164999999999
1420,20216.860999999997,35171.513,8212.525,6638.737999999999,9139.456
1421,19468.005999999998,35150.331999999995,7819.289000000001,6578.326,9173.313999999998
1422,19222.676000000003,34581.233,7699.071,6522.5289999999995,9134.619
1423,17713.933999999997,34240.138,8263.335,6688.941000000001,9214.111
1424,15662.979000000001,35814.28600000001,10860.504,7138.424,9303.706999999999
1425,14337.928999999998,37886.564,11964.224000000002,7731.626,8905.994999999999
1426,13637.678,38008.887,13795.173999999999,8439.442000000001,8416.009
1427,14248.496,37466.732,14727.562000000002,9012.234000000002,8387.163
1428,14633.038999999999,37426.415,14949.349,9408.561,8495.012
1429,14869.784,36893.912,15183.336000000001,9534.63,8499.511999999999
1430,14887.251000000002,37792.085999999996,14737.546,9263.097,8542.835
1431,15647.982,38509.284,13175.097000000002,8781.409,8979.201000000001
1432,15909.521,36873.818,13586.670999999998,8192.653999999999,9780.038
1433,17384.665999999997,35952.12,12683.419000000002,7651.607999999999,10713.942
1434,19814.743,36352.843,11177.137999999999,7063.4349999999995,10880.727
1435,22068.445,38777.054000000004,9450.741,6697.009,11955.723
1436,21584.226999999995,41491.172,10099.055,6626.101,12986.412
1437,20595.71,42387.924,9592.874,6651.102000000001,12583.133
1438,20574.829,41463.226,9278.533,6663.701999999999,12495.177
1439,20485.729999999996,40557.883,8498.868,6633.544,12167.089
1440,20760.278000000002,38937.109000000004,8013.875,6600.044,11400.947
1441,20482.402000000002,36687.448,8610.346,6655.171,10249.635
1442,19947.247,35346.85400000001,7864.974,6596.179,10003.275
1443,18846.908,34933.48100000001,7298.302,6598.969,9634.005000000001
1444,18626.862999999998,34173.498999999996,6777.546,6602.0470000000005,9435.977
1445,17848.774,34070.246,6650.976,6608.886,8982.729000000001
1446,18251.96,32269.642,6896.549000000001,6559.8949999999995,8925.615
1447,18129.918,30531.492000000002,6812.147999999999,6735.466,9156.695
1448,15029.627,31607.635000000002,8830.867,7306.120999999999,9433.543000000001
1449,12915.320000000002,32930.09,10643.657,7913.996,8513.587
1450,11538.488,34473.455,11680.315,8592.027,7805.61
1451,12008.395,33860.563,12782.411,9145.336,7441.826
1452,12354.955,33299.763999999996,13359.796,9440.406,7832.815
1453,12375.57,33016.12,14272.575,9406.821,7895.436
1454,12003.166000000001,33360.509,14680.583999999999,9107.898000000001,7677.619
1455,12396.809,33620.191,14475.044,8711.316,7562.5509999999995
1456,14175.958,33046.248999999996,13517.880000000001,8184.188999999999,8191.984
1457,16214.881000000001,33125.433,11750.537,7761.6939999999995,9575.470000000001
1458,19362.825,33609.134,9086.388,7201.894,11265.379
1459,20491.815,36179.19,8483.925,6728.772,12508.767
1460,19508.183,39795.241,10081.779,6557.662,12870.079000000002
1461,19123.711999999996,40522.61,10341.004,6509.308,12833.756
1462,19054.661999999997,40608.577000000005,10195.125,6511.802,12890.444
1463,19215.026,40419.968,9627.347,6514.144,12853.043
1464,19371.367,39734.331,8352.132,6381.882,12340.835
1465,19135.348,39031.04,7430.012,6333.7880000000005,11394.808
1466,18864.854,37723.591,7364.504999999999,6303.567,9952.597
1467,18827.52,35777.051,7812.284,6227.294,9362.693
1468,18828.816,34150.662000000004,7837.221,6267.149,9003.039999999999
1469,18716.610999999997,33953.834,7460.161,6396.869,9066.642
1470,18637.796000000002,33999.774,7477.023,6432.562,9199.538
1471,15204.189999999999,35859.079,8560.633,6690.441000000001,9395.535
1472,13647.815000000002,38005.009999999995,10968.344,7165.407,9716.479
1473,13707.374000000002,39472.365000000005,12768.973999999998,7768.7970000000005,8687.597
1474,14273.875,39884.365,13656.2,8444.289,7754.634
1475,14967.364,39707.789,14387.496,8907.797,7874.385
1476,15420.728,39893.272,14728.404,9419.589,7994.039
1477,15328.081,39917.533,14796.300000000001,9504.791,8041.228
1478,15660.644,41383.415,14537.321,9150.089,8166.266
1479,17444.395,40887.893,12949.178,8719.169,9740.595000000001
1480,18357.281,40005.28800000001,12026.716,8377.962000000001,10620.927
1481,17629.597999999998,40192.226,11365.173999999999,7761.43,11420.544
1482,18228.386000000002,39507.481,9641.601,7093.259000000001,12164.994999999999
1483,19412.326,40181.534,9040.117999999999,6906.118,12448.577
1484,19829.793999999998,41588.74,10532.364,6900.4710000000005,12971.015
1485,19798.597,41636.396,10793.419,6901.717,13019.037999999999
1486,19655.272,42351.091,10519.201000000001,6919.832,12935.659
1487,18933.459,42531.188,10046.232,6875.0470000000005,12641.206
1488,18655.48,41180.782,9816.164999999999,6700.919,12175.27
1489,18345.36,40092.774,8641.112000000001,6649.3060000000005,11428.651
1490,18678.769999999997,38624.06,7863.558,6643.814,10459.109
1491,18989.703999999998,36812.566999999995,7907.757,6584.874,9603.601
1492,18728.327999999998,36064.493,7717.489,6545.486,9139.021
1493,18203.338,35850.576,7713.723,6533.104,8937.937
1494,17515.039,35999.087,7736.189,6550.66,8970.023000000001
1495,14491.811999999998,37335.451,8327.164,6836.628000000001,9182.663
1496,13250.907000000003,38590.12699999999,11071.09,7369.847,8994.032
1497,12911.418,39636.443,12328.625,7870.121,8211.462
1498,12992.948,39396.153,12828.96,8435.237000000001,8182.546
1499,13428.492999999999,39068.135,13461.991,8801.188999999998,8232.99
1500,13474.534,39184.367,13947.242999999999,9079.927000000001,8310.726999999999
1501,13611.786,38956.053,14084.879,9237.725,8233.150000000001
1502,13858.952,40677.546,13995.711000000001,9119.579000000002,8153.169
1503,14628.116,40536.17999999999,13392.599,8828.254,7956.566
1504,15451.456999999999,39824.737,12550.714,8292.017,8491.935
1505,16138.087,39645.47,12012.497,7611.4890000000005,9694.058
1506,17690.934,38970.86,10408.49,7053.174999999999,10717.903
1507,19629.601,40304.837,9190.288,6931.2390000000005,11865.708
1508,20290.938000000002,43266.963,9811.67,6963.56,12255.395999999999
1509,19923.791,43271.282,9979.470000000001,6973.388,12502.062
1510,19769.485,43063.624,10157.709,6995.710000000001,12508.301
1511,19931.886,42135.453,9994.181,7007.424000000001,12161.283
1512,19829.906000000003,40202.234000000004,9514.706,6837.249,11799.379
1513,19554.421999999995,38831.433,7924.56,6744.589,11520.534
1514,19295.707,37577.909,7498.733,6672.668,10487.625
1515,19206.309,36140.827,7617.392,6636.623,9699.557
1516,19177.611999999997,35335.996,7637.352000000001,6628.874,9171.004
1517,18881.932999999997,34851.183000000005,7663.465,6623.418,9186.727
1518,17352.064000000002,36663.041,7552.527,6637.396,9312.162
1519,15361.352,37874.014,8469.611,6894.725,10073.718
1520,15522.984,39796.001000000004,10042.389,7473.504,10913.001
1521,15988.638,41240.783,11012.925,8150.545000000001,11502.679
1522,16123.833999999999,42858.613,11747.02,8716.562,10867.983
1523,16303.34,44280.636,13156.055,9160.800000000001,9953.605
1524,16636.927,44912.857,13906.065,9283.214,9618.315999999999
1525,17154.247,43750.625,14356.346,9319.323,9598.738
1526,18068.083000000002,45500.89199999999,15260.207,9175.835000000001,10579.873
1527,19304.421000000002,45297.1,15284.882,8857.261999999999,12074.265
1528,20956.362,44348.292,14941.989000000001,8449.625,12167.501
1529,21457.938,42083.615999999995,15340.835,7916.409000000001,12740.842
1530,20911.854,40931.709,12632.169,7140.055,13128.780999999999
1531,21183.977,41405.576,10979.592,6727.964,13208.537
1532,21573.748,43497.846,11678.007,6663.373,13134.611
1533,21166.575999999997,44105.895000000004,12219.732,6625.995,13179.613000000001
1534,21426.299999999996,44156.27100000001,12322.057999999999,6578.704,13273.674
1535,21534.300000000003,43687.354999999996,11991.958999999999,6533.471,12445.721
1536,21497.144,41927.886,10700.116,6509.868,11022.815
1537,20556.486,39745.812,9139.449,6562.607,10457.152
1538,20179.397999999997,37386.475999999995,8842.758,6567.402,9975.301
1539,20083.054,35666.411,8564.3,6614.666,9491.545
1540,20044.597,34369.784,8145.601000000001,6680.718000000001,9582.925
1541,19990.256999999998,34029.543,7955.82,6614.9619999999995,9593.592999999999
1542,19833.109,34519.829999999994,8998.482,6441.884,9496.61
1543,18093.293999999998,37168.287,9330.714,6806.031,10029.267
1544,17283.382,39404.454,11392.15,7520.793000000001,11139.205
1545,16759.779,42023.867000000006,13589.582999999999,8366.552000000001,11413.863000000001
1546,16756.816,43896.358,14451.717,9110.164,10728.143
1547,16790.422,45212.207,15189.044999999998,9539.893999999998,10438.021999999999
1548,16903.157,45373.13500000001,15244.276,9736.829,10966.684000000001
1549,16341.827000000001,44738.981,15110.006,9667.777,10662.185000000001
1550,16860.537,46276.356,15631.715,9678.426,10981.089
1551,19160.692000000003,47143.591,14738.316,9188.061000000002,11754.948
1552,20469.197999999997,46323.716,14656.31,8541.367999999999,12203.211
1553,21474.047,44870.779,14301.563,7480.23,12647.104
1554,21342.248999999996,43480.861,12685.032000000001,6856.757,11899.748
1555,21372.765999999996,43581.372,11694.497,6467.758000000001,12423.408000000001
1556,21703.354000000003,45536.73300000001,12604.642,6424.841,12777.064999999999
1557,21943.449999999997,45682.67,12606.271999999999,6458.273,12461.514
1558,22183.074,45474.888999999996,12746.483,6454.253000000001,12558.793999999998
1559,22531.940000000002,44245.576,11407.414,6166.212,12375.719000000001
1560,21946.302999999996,42465.707,10346.167,6073.794,11691.356
1561,20666.991,39624.17,10315.606,6074.251,10688.195
1562,19968.006,37714.538,10131.07,6115.375,9933.538
1563,19772.388,36750.44899999999,9252.777,6066.142,9495.264
1564,19950.049000000003,35723.372,8956.136,6079.348,9039.749
1565,19844.976000000002,35142.173,9049.879,6139.587,8981.908
1566,19863.032,35929.776999999995,9508.901999999998,6129.948,9145.649
1567,18971.327999999998,36777.876,10304.384,6356.823,10013.385
1568,17177.773,39888.81,12868.053,6981.5509999999995,10461.194
1569,16804.382,42278.92800000001,14247.211,7719.631,11175.463
1570,16850.168,43871.710999999996,14744.368,8416.324,10893.077000000001
1571,17098.632999999998,45113.623,15321.298999999999,9010.213,10844.434000000001
1572,17569.338,46514.438,15025.865000000002,9267.788,10600.312
1573,17405.198,46044.524,14821.546,9195.452000000001,10489.169
1574,18274.539999999997,47608.625,14766.415,8889.918,11319.787
1575,21551.141,46282.602,14844.69,8451.732000000002,11774.625
1576,23156.511000000002,44252.23,15410.464,7845.467000000001,11730.573
1577,22303.081,43188.719000000005,15095.844000000001,7255.383,11904.206
1578,21441.523,42251.155,14242.763,6576.094,11483.726999999999
1579,21544.816000000003,42921.909,12895.129,6716.296,11351.945
1580,21137.356,45241.117,13395.313,7231.246999999999,12130.784
1581,20488.608999999997,45483.798,13173.41,7467.0779999999995,12359.36
1582,20809.589000000004,46282.202999999994,13016.633,7393.389000000001,12343.786
1583,20860.163,44830.416,12874.192000000001,7384.541,12181.617999999999
1584,20953.341,42539.016,12348.069000000001,7205.728,11512.947
1585,19852.263,40225.371,11078.723999999998,6342.198,10665.342
1586,19135.487999999998,37731.985,10156.203,6291.448,9892.491
1587,19788.561,36339.92,8860.854,6296.939,9422.847
1588,20513.233,34625.775,9080.521,6279.772,9255.072
1589,20294.948,34199.747,8851.631,6308.677,9208.4
1590,19078.918,34999.574,8467.332,6210.4839999999995,9260.641
1591,17059.099,36477.276,7815.984,6424.866,9439.256
1592,15095.913999999999,38577.364,8648.614000000001,7073.689,9653.099
1593,14232.122000000001,40874.293000000005,9765.71,7733.798,9101.694
1594,14289.589,42033.831999999995,10916.341,8297.545,8638.827000000001
1595,14781.383999999998,42076.998,12222.462,8855.207999999999,8189.2
1596,15101.798999999999,41848.07000000001,13187.294,9213.245,7991.237000000001
1597,14884.977,40724.749,14183.629,9187.868,8118.2300000000005
1598,15917.388,40061.380000000005,14152.493,9048.274999999998,8102.57
1599,16695.907,37875.906,14551.728000000001,8492.443,8707.856
