time_index,BR_CW_Class0,BR_CW_Class1,BR_CW_Class2,BR_CW_Class3,BR_N_Class0,BR_N_Class1,BR_N_Class2,BR_N_Class3,BR_NE_Class0,BR_NE_Class1,BR_NE_Class2,BR_NE_Class3,BR_S_Class0,BR_S_Class1,BR_S_Class3,BR_SE_Class0,BR_SE_Class1,BR_SE_Class3
5322,0.2921806033252198,0.31512892564733463,0.40711618335829347,0.43233009316566756,0.2050961575085855,0.3362275597639172,0.2482208043912449,0.4363448577086493,0.14834464298614353,0.0752491271136769,0.17301,0.10899271435533982,0.02094,0.005297350066222295,0.08579049867765762,0.18141372196433467,0.1705276092310443,0.03898991659793354
5323,9.704992222887437e-06,4.679849545312258e-05,1.1482412214111235e-05,0.14344672446531906,0.0009494865500372518,0.01646479670710266,0.028848805760751,0.16657064820424514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5335,0.0,0.0,0.0,0.0,0.028415401921854735,0.03358091026312039,6.910588150088866e-05,0.012953023791032367,0.2666540572173135,0.33917714480222005,0.29938,0.14502047686712807,0.0,0.0,0.0,0.03337411926688939,0.005156259912207918,0.04603480426384905
5336,0.3935382102199646,0.3288719317186083,0.38076624462378117,0.2594503978960906,0.5324622583456431,0.41721259785277204,0.36784374915279694,0.24124119923151913,0.5693488704148167,0.5462722115768796,0.5341,0.39570046414953186,0.150236667,0.16056698436795008,0.11911918099259541,0.4558147828545687,0.4704590212042483,0.32322468808472443
5337,0.6119685545008262,0.5626147467659642,0.609214862580843,0.5575767508176509,0.6908066010013705,0.6093943558774999,0.5482840390375907,0.5527982520703592,0.7133000809121811,0.6813830052696227,0.62915,0.5151581393888739,0.30982,0.330761432892829,0.3878643682211849,0.6276316245665744,0.6348412222095207,0.5330518118045848
5338,0.7096612796587376,0.6872134512549873,0.7208373178651089,0.7026378014641007,0.7476299902546708,0.6928590730944546,0.6401164877144392,0.6749188070570628,0.7729511581690253,0.7379734786052813,0.6031,0.5748158612513612,0.536516667,0.44780718016681703,0.47819939776691556,0.7087198848159957,0.7142514681471368,0.6521340499313177
5339,0.7398776262623457,0.7317998290063653,0.7492478384074805,0.7513247181142086,0.7867988991331111,0.7220713111803849,0.7017341895627931,0.7251788973175278,0.7852786360784278,0.7425497362525584,0.64399,0.6229120203286376,0.662146667,0.5318028264899289,0.5148930983676507,0.7340700419685962,0.7208701471605846,0.7055709979646382
5340,0.7350058776785794,0.7374712639720458,0.7495640709694177,0.7607288418879865,0.7822221347022174,0.7226217236620645,0.70753881917123,0.7246976555400405,0.7865161796185298,0.7300401726890169,0.54178,0.6176622585613774,0.66309,0.49255472859340865,0.5080166398170955,0.7253358229015676,0.7111780365893575,0.6891900938232116
5341,0.7264346968647479,0.7285058896564134,0.7383816779677862,0.7485547035082363,0.7671433268389178,0.7134127354897484,0.7100445644156894,0.6958431985802808,0.7665454611457795,0.6723944045173351,0.64834,0.5974326703338696,0.669596667,0.5039829512993046,0.5101551998822982,0.71212596676329,0.7049547273549455,0.6618654336612344
5342,0.7049766760960712,0.7188825349352962,0.7288350207417587,0.7413496592856629,0.7188150947917535,0.6771557794276402,0.6644897439573474,0.6862736884614765,0.7098366354017415,0.6236658397750798,0.7268,0.5872974363104387,0.681893333,0.4778376485750992,0.5127434909209685,0.6973787129582951,0.6756504509053576,0.6276380086946152
5343,0.6998159227197189,0.7117264898956531,0.7125040874528392,0.7338336219434491,0.6604418514413624,0.649507800021748,0.5644896268732483,0.6735118442779878,0.6388578513547646,0.570456659722226,0.67354,0.533658494450758,0.69979,0.47885090191703816,0.5424084115575268,0.6836237139290916,0.6303831001631228,0.609363442375209
5344,0.6734479698691005,0.6797096193304586,0.6692970999734472,0.7054765712263431,0.6587312068944902,0.6265275031101121,0.5303004715902432,0.6288566655422454,0.6226049958242865,0.49274297310595266,0.62136,0.46917500673842083,0.71904,0.41298675759744885,0.5219263098659089,0.6303076906054186,0.5516684200958986,0.5415915680592911
5345,0.5702473458446665,0.5982257693049262,0.6058515619736817,0.6435491655624155,0.543722741460422,0.5431786170275615,0.4385281862630426,0.5746169999055728,0.5106128776349389,0.39350849696767626,0.5643,0.38316424370465496,0.645373333,0.30489261688936536,0.4789327837284441,0.51010897730028,0.39733769148062814,0.43006636356203487
5346,0.37210663317152837,0.38805810405447094,0.41810551327566997,0.48677176819544543,0.346048895920693,0.36821862243523584,0.3042555752147546,0.43483441152741137,0.20964008376325582,0.07805443611060442,0.31611,0.12099329620018343,0.43958,0.1941339007369247,0.3288651634894854,0.27573552955195496,0.14938979013285436,0.08912471069174789
5347,2.9189822367039338e-06,4.5108692919657785e-05,2.1532967835430797e-05,0.14870498697628726,0.001285864700092862,0.03147220683873049,0.028352806492858883,0.1589414868364881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5359,0.0,0.0,0.0,0.0,0.007761055256138963,0.03507380381448329,6.197590960000333e-05,0.013924488261003747,0.2694043152414299,0.35770089526774523,0.12287,0.1862519447197756,0.0,0.0,0.0,0.02195385490155292,0.00450952181981145,0.09408331545107335
5360,0.3862133198827188,0.3534371728313224,0.3294549395470529,0.2699072581352876,0.2515362032423371,0.2588170351287809,0.34716705739205456,0.2374340783021356,0.5015793175712984,0.564568727100864,0.1274,0.4231097418070161,0.453263333,0.3079800038197793,0.2273230835081697,0.3817417629000854,0.39526263976063214,0.46066833936503576
5361,0.6122453078419137,0.5957219524150685,0.5549297607765897,0.5668864976612854,0.4048469810960648,0.45379496507395395,0.4948276023786631,0.546602232279404,0.6311241194080528,0.6831764871267224,0.13062,0.5583410394026962,0.664826667,0.607655301873473,0.6233491773981225,0.5656296787831095,0.5753407702026766,0.6375413500136227
5362,0.6955341895177809,0.6903541608148336,0.6336686077383223,0.6871113904759698,0.5288010706211184,0.5247985259206186,0.6236531292495673,0.6654553912175671,0.7037521401053393,0.724880540378755,0.20543,0.6149330304259503,0.73447,0.6944105266368938,0.7156933977379092,0.655405176501121,0.6462397342807632,0.7141469479712534
5363,0.7156378712931699,0.7102360893338295,0.6871537212104372,0.7232236445882996,0.6603304282021915,0.6119577564664891,0.6887376576747224,0.7111775473377241,0.7395133376885528,0.7137125164133581,0.37977,0.6573894909515781,0.7407,0.7310935504173124,0.7223932783880067,0.6875879973771508,0.6697009545296476,0.7193324682994887
5364,0.7163788082638609,0.7151394954007606,0.7033882784177556,0.7336676734080028,0.7200313731750417,0.6617768463577802,0.6896036416962554,0.7132941015666889,0.7370708053967264,0.6901460450412806,0.62607,0.6534619768641435,0.72342,0.7085522222785152,0.6976338572777634,0.6929692924087183,0.6849649046923614,0.7070077027834013
5365,0.717784781729659,0.7034567392357717,0.7150014669468983,0.7322181209312998,0.7553020766518007,0.6740909182448653,0.6579228493414314,0.7078936788955946,0.7212326870972701,0.6492641777736622,0.61706,0.6429909676966508,0.707776667,0.6916738109006089,0.675486052600937,0.6816053090384888,0.6751154093025736,0.6728391978547308
5366,0.7050312591413415,0.6951297160472121,0.7075980516513207,0.7199177995856992,0.7125715106146847,0.65224539211856,0.6535029851735922,0.6833123169545572,0.6853703709391982,0.5910764891968968,0.59719,0.6512831050164288,0.70165,0.6888937052629188,0.6684764754794421,0.6331789325412458,0.5900518901333284,0.6616767222864691
5367,0.6708988351931324,0.6635265544576434,0.6708509838066751,0.695391728821575,0.5319243636741479,0.536748942074839,0.6272269380805906,0.6598033766506541,0.5858171074076068,0.5360763337525535,0.60186,0.5916903233058242,0.699663333,0.7081099303214173,0.6833478033516039,0.5540687165904972,0.5265066466722146,0.6095155806965591
5368,0.6162615758617518,0.6116249597537229,0.6284723004219821,0.635435949632176,0.3993910811230178,0.47521200722208984,0.5500915291755548,0.6438811323151883,0.4968678345794142,0.446760637343184,0.62451,0.5345854537578572,0.67866,0.6739665201402508,0.6595949357827597,0.5086746598143961,0.4566626160437184,0.5443890002191969
5369,0.4895930733888403,0.527940679714632,0.5261291864626241,0.5436202804180457,0.22408567374531216,0.3382735623389008,0.4381954168011531,0.5869233366875204,0.3821207367831336,0.324547075009751,0.49133,0.4114511243697668,0.60034,0.5788848940527082,0.5743222529583515,0.41244947546120186,0.3719522244020539,0.4481705010264443
5370,0.316861313607835,0.3500634046404586,0.36571514315040166,0.38085942893885516,0.10310807810955505,0.2114313523562194,0.2789326200004875,0.44275412044151724,0.1497179458127889,0.08107254059691187,0.36812,0.13909010195550356,0.397003333,0.33274845437261447,0.33474212836001177,0.24883849216561113,0.1754666064615522,0.10174522927263151
5371,0.0,3.457791498443447e-05,1.538131512980403e-05,0.11168646637910806,0.0012397193031697404,0.026864946947373874,0.03528651086924787,0.16480024966203274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5383,0.0,0.0,0.0,0.0,0.017998986903805185,0.03973025796832339,7.093407942419261e-05,0.015100755671598833,0.2631455714020343,0.3145462074017533,0.27433,0.15340033411632942,0.0,0.0,0.0,0.049572227492746875,0.005334500970028726,0.0595352387806113
5384,0.34566320780291393,0.31308491906699254,0.31167447571490015,0.2545111481978658,0.2225520928963518,0.30051181781854386,0.3273705844047493,0.225403949006442,0.5119154504449487,0.5183761184421922,0.29577,0.33594017026211787,0.373243333,0.17229977575565641,0.09137806000211204,0.4550584846416698,0.4091750549887874,0.40423182331777774
5385,0.5221559074904827,0.5061648091252582,0.5090584134477745,0.5164295585826731,0.40180166830886704,0.45700778361904243,0.5263550546091997,0.5056370919738123,0.657316139159709,0.6348246698117536,0.31744,0.4878686901121167,0.548086667,0.30201214771420193,0.2092544886125398,0.594846152137089,0.5455540267648847,0.5531582892894964
5386,0.6171822877110771,0.5905841149801241,0.6033458463187636,0.6296580580633633,0.5864362390668587,0.5992849332809593,0.6311775338694259,0.635610745649475,0.7357268686937988,0.6836659166765743,0.35038,0.5697975741724461,0.68719,0.3439934087938061,0.25026290412742697,0.6356970538004468,0.5917603316677108,0.6343163787640831
5387,0.6233238785476032,0.6250760465836344,0.6465162181330277,0.6752279896259543,0.6157870448408217,0.6519802507311928,0.6915896939392779,0.6683772922626421,0.76014065980503,0.7110284570039324,0.46623,0.5806129283466377,0.705836667,0.3851434453265065,0.28990347040665987,0.6580860157438593,0.6165369126802431,0.6543876299317208
5388,0.6367449844239153,0.6380100466843649,0.6538139384273353,0.6907326170343915,0.6745423763210061,0.6527734843328645,0.677919750808671,0.6862712819676923,0.7642403425502167,0.6886952937977955,0.62242,0.6058259721669857,0.700376667,0.35462361201635073,0.30882686620479316,0.6737380535279409,0.6468270402736289,0.652300094654884
5389,0.6215242659220175,0.6232928518079257,0.6296492778453966,0.6705549104461246,0.6893930807183373,0.6622793221025327,0.6551027965187266,0.6906780102486765,0.748209091774726,0.6701040074333243,0.70509,0.6071021378265459,0.65427,0.320208410874749,0.3294819701340375,0.6780886046459305,0.6288149981827253,0.633904658562179
5390,0.5764778968774289,0.5652583603861827,0.5830805119132825,0.6251133409054394,0.6412800413959617,0.5964616118021255,0.6138311261454059,0.6549570710648651,0.6847690849223859,0.6221229992420066,0.71329,0.572883698447854,0.649383333,0.3051271192000752,0.31256105496957537,0.6541455380358437,0.6028142100939783,0.5417663484244264
5391,0.5041581465433411,0.4879639947618579,0.5693934499298695,0.5634009097001673,0.48253806126502363,0.541870182118979,0.5524950565819591,0.6421320454413874,0.6103894576386258,0.5723144583565353,0.67809,0.5968558784983677,0.609766667,0.2845258467320257,0.25946709432449694,0.5896508573112512,0.5760453020691166,0.5093844387588613
5392,0.420720361145402,0.43251967778650313,0.4653642471660231,0.5109817636666302,0.4707143825311365,0.4488915161156848,0.5279746457558617,0.558603583214675,0.5090009843142413,0.4632434465769073,0.55017,0.49379913021961375,0.561603333,0.27812394788968714,0.22170304456062354,0.49740837243691793,0.4724760906663375,0.4518576858088372
5393,0.3210877758418256,0.34955937431980455,0.37980117723816903,0.431134967644179,0.3319778167952065,0.33844819814377725,0.46427795854308657,0.5144015317667326,0.41100771494237776,0.371546689364597,0.52791,0.41365284271670577,0.38069,0.18736952537655321,0.17499993000452732,0.3550814720655553,0.36506070954710673,0.3732581321142485
5394,0.21176397970146185,0.24140279739130363,0.24487337043740848,0.32348279419280146,0.172787154516819,0.23871164557993454,0.29035607636176664,0.3758177151691714,0.1547638650291388,0.07571011195278218,0.36502,0.14550762359516317,0.240726667,0.12210239357606525,0.09959514974390968,0.18662445935974165,0.14341312105056586,0.07776877375120209
5395,0.0,2.0886357803346203e-05,0.0,0.1122598875155545,0.00087358826885569,0.018297192336083498,0.034926632582976604,0.13048326426731316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5407,0.0,0.0,0.0,0.0,0.019538989072649414,0.03988301070125922,0.00015923603911977257,0.01562905264951343,0.2777135586984531,0.2915594976399579,0.35503,0.18189158655325566,0.0,0.0,0.0,0.0580767680420512,0.007716077035617837,0.08121641387215581
5408,0.2624592053253575,0.23256134913120335,0.27036216478679753,0.1523800257433515,0.28903283360259563,0.33023984302224724,0.3599475950626794,0.23592933942535935,0.5443191955816585,0.4688810865107579,0.54615,0.4407122400343602,0.321336667,0.09005483048629538,0.10935118221473043,0.3914462049930093,0.3927775154689036,0.3380444264009179
5409,0.36957603951935375,0.3838983429052197,0.43605011776535596,0.3367044779142873,0.4170680340676689,0.4534171704576733,0.5443178375933467,0.4534497428619293,0.6411128045569601,0.584587192218132,0.62166,0.5113725722285168,0.295013333,0.1657108321140559,0.31745085993413547,0.5010624928737031,0.5273448546047714,0.484551782176064
5410,0.5065638533588416,0.5477697885124635,0.5842210856794601,0.49942213675648506,0.5431863229915666,0.5742477661594719,0.6211995626856652,0.5906813807266411,0.7145763411305276,0.6288860083052612,0.75729,0.593025822088085,0.479533333,0.23488760294120975,0.42571078098945153,0.6059461765692775,0.5976832523417785,0.5623254955236789
5411,0.593343809870684,0.6246422948342183,0.6412452913360887,0.6085434944318102,0.5837892898600172,0.5979284547591317,0.6775981018349027,0.6483359622901925,0.7379826048908138,0.635057342333141,0.78062,0.5948579188516339,0.570196667,0.23948675406963515,0.4952306498223134,0.6415814536434599,0.6165508228198987,0.6138798822776621
5412,0.6122675749075335,0.6565970347707296,0.6626375526599044,0.6569586583303214,0.6303247264472307,0.6680946364843583,0.6860172825009974,0.6665891784433561,0.7171972733579279,0.6662377677249568,0.67944,0.5998155262512901,0.587566667,0.28781062705171323,0.5070756859828698,0.665897606041962,0.6250623896715355,0.5987356266187691
5413,0.6234505441257,0.6905542457769875,0.6246544537235463,0.7275045669938692,0.6583538960810397,0.6820851975077592,0.641478234148303,0.6705918311553781,0.6931375906211558,0.6658793582216346,0.70894,0.607329842619622,0.671266667,0.34053932876004983,0.5276784349632456,0.6661244047396329,0.6274448953342336,0.5940795646899326
5414,0.5679797469694821,0.6481684873170898,0.5301266478594346,0.7085017584396096,0.6357046480193743,0.6596405016597501,0.5977202953801377,0.66741044384769,0.6846848121581951,0.6695047020272996,0.72551,0.5846578467564166,0.68499,0.340604828015244,0.5448087644122127,0.6504152977970207,0.5698787057760838,0.5754400333837134
5415,0.5521016526341034,0.6428740817334575,0.604508533013983,0.719417323091972,0.5580661975478954,0.59462605163622,0.5887686829539195,0.67476717871418,0.6329959161758173,0.622540752663732,0.67268,0.5590755716173025,0.710913333,0.3250315304657781,0.5040350156196304,0.6135671935478811,0.5153122848342067,0.4868346292007825
5416,0.4921843499818729,0.6217364667312091,0.5914799346757067,0.6880810387902629,0.482206806270246,0.5214674518444116,0.5897753686362932,0.6432218268359109,0.5752592188861264,0.5063318779116543,0.70941,0.5390480130170684,0.70587,0.2570817302819411,0.4613610518573143,0.5560796788781724,0.40716496686787085,0.4826425402267333
5417,0.4397910821900704,0.545024317515346,0.4851867237604366,0.6319993523826294,0.32365275782066366,0.4169004043345163,0.48539995697758415,0.5782257003624973,0.4481166563986671,0.3924230279222336,0.52617,0.41906686440895724,0.650893333,0.22279216405095648,0.37339757924652617,0.44730959024779016,0.2801557397314047,0.3808165010438547
5418,0.2819706127584458,0.37893802776050345,0.33656198301134677,0.4655974154222352,0.23487308813813113,0.2770630848415789,0.31614095156490823,0.4376043044172852,0.199451984610959,0.09998930409513737,0.3781,0.151810265218297,0.4499,0.18184417097435326,0.23593458025403255,0.24665324959827886,0.1025128872628163,0.05221320712257133
5419,1.664069360582499e-06,5.389401717069028e-05,3.3481624578964326e-05,0.13893342230505068,0.0012682877573223506,0.026531581996111574,0.03932511824577006,0.1688202750551936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5431,7.2283563558958156e-06,0.0,0.0,0.0,0.0283663016525541,0.04502893964512518,0.00017130214541357852,0.016089371108218665,0.3205627422107312,0.3549139663283194,0.36678,0.17879686557530397,0.0,0.0,0.0,0.05781381983094371,0.005698654273384009,0.1299777130196177
5432,0.4478049276013499,0.4221827916516607,0.4053877724421505,0.28600240991509873,0.5282612634990445,0.44666753741943677,0.4150623053627759,0.2270133577688328,0.5904598138460908,0.5875131821768729,0.54307,0.39722271761940187,0.490876667,0.25946999227652595,0.2737767622875198,0.49223492729300755,0.3846219724865666,0.4141147003926431
5433,0.6748516976386576,0.6660324421689011,0.6383638259502085,0.5622385192462535,0.6905843368794873,0.6095967920897535,0.6100812734237459,0.51563248568643,0.7307833368749059,0.7071055949467688,0.61174,0.5416153336307361,0.71138,0.4515787961103623,0.6023533573521137,0.6681768080607361,0.5119836454414466,0.5222619337465495
5434,0.7600659723344863,0.7641805519806808,0.7413098455095042,0.7134938145390483,0.7506992615037024,0.6909641776429523,0.6946515683656488,0.6624978678207438,0.7861180859373705,0.7272784455684341,0.7402,0.5893941349308504,0.800646667,0.5277653819033793,0.699782160104542,0.7340121205995097,0.5766481396730821,0.599172138773532
5435,0.7865849700479031,0.7883763312865633,0.7766352652264028,0.7725125902252143,0.7821352776037583,0.7143115879920979,0.7414863262613841,0.721087113991863,0.8035001265008153,0.7255935571141521,0.78245,0.6541942397716669,0.810493333,0.6014142238544843,0.7214708441829836,0.7509016040900794,0.5894508053951015,0.631458550412588
5436,0.7783070940552761,0.7793379305757349,0.7757438664359642,0.7785598626568883,0.7744777540193333,0.726201911065937,0.7353795548598587,0.7318682830268162,0.8026824049336433,0.7101520929993322,0.79905,0.6825432960015537,0.79463,0.5912825684321503,0.7128968381274233,0.7305108417124596,0.5654441446170249,0.6329859542807645
5437,0.7690729265363633,0.7654902710657305,0.761003451186643,0.7735086040909652,0.7485537395122291,0.7290332442320717,0.7202283465237154,0.7216696300083302,0.7911274927236042,0.6879105316766253,0.77154,0.6902454709547807,0.78014,0.5788861306161275,0.7007229702659816,0.7035170256565997,0.5470436608334754,0.6015409224561465
5438,0.7555759435976109,0.7534794869945292,0.7527099479868664,0.7633762243969046,0.7203716594432108,0.7114461159709398,0.7121659605941764,0.7318758758551682,0.7635586717225009,0.645016237844651,0.78224,0.6931232620593293,0.776023333,0.5378860285175451,0.707705897834235,0.6384908519494716,0.515839116358941,0.513569595695996
5439,0.7336087461265077,0.7379700642940403,0.7310833640570735,0.7506923261827755,0.6792414033460209,0.6651271736535835,0.708811743344548,0.7233130130227058,0.7321895609971452,0.5837009895547929,0.76089,0.6650269670654125,0.77779,0.5403436826307416,0.7154941417301509,0.6132132014427678,0.4782797966981613,0.5047975645958612
5440,0.7051040634734941,0.7132260562270729,0.6867918188012518,0.7216380769694096,0.6425772503148012,0.6109597687094114,0.6369504748575171,0.6718575498607575,0.6436326432816126,0.4757248622031902,0.71969,0.5900079172644913,0.761726667,0.4767411026613854,0.7207879643748797,0.5828747385275868,0.446958430311813,0.44367820069133224
