Time_Index,h2_N,h2_NE,h2_CW,h2_SE,h2_S
4986,5822.58,19125.29,10203.12,5821.3099999999995,3683.46
4987,6119.719999999999,19964.38,10135.68,6050.89,3804.21
4988,4844.7300000000005,15665.490000000002,7425.73,4721.54,2943.22
4989,6363.61,20459.5,9250.28,6144.0199999999995,3808.41
4990,6841.53,21968.940000000002,9828.93,6592.1,4081.16
4991,7969.54,25777.39,12248.14,7770.75,4845.38
4992,7816.779999999999,25339.32,12254.23,7649.42,4780.02
4993,6267.499999999999,20411.33,10230.630000000001,6179.780000000001,3878.91
4994,5426.550000000001,17741.760000000002,9154.029999999999,5384.62,3392.2999999999997
4995,4963.85,16267.98,8540.62,4944.700000000001,3122.19
4996,4574.610000000001,15008.19,7938.389999999999,4564.7,2885.06
4997,4768.8,15675.34,8404.53,4773.3099999999995,3022.31
4998,4762.900000000001,15665.05,8432.98,4771.909999999999,3023.0
4999,4860.849999999999,15970.939999999999,8537.32,4862.08,3077.27
5000,4842.2699999999995,15889.24,8415.72,4833.3,3055.35
5001,6403.459999999999,20931.71,10785.1,6352.03,4001.07
5002,6932.83,22683.5,11768.07,6887.66,4342.29
5003,6555.389999999999,21507.03,11377.48,6541.449999999999,4134.48
5004,7279.02,23800.78,12289.7,7224.009999999999,4551.59
5005,6223.629999999999,20405.93,10748.51,6204.25,3919.1400000000003
5006,5767.67,18899.33,9910.91,5743.9,3626.3
5007,6270.91,20582.78,10923.86,6262.13,3959.63
5008,6093.62,20021.29,10702.53,6095.129999999999,3857.67
5009,6591.76,21588.54,11279.619999999999,6559.14,4139.0
5010,5822.58,19125.29,10203.12,5821.3099999999995,3683.46
5011,6119.719999999999,19964.38,10135.68,6050.89,3804.21
5012,4844.7300000000005,15665.490000000002,7425.73,4721.54,2943.22
5013,6363.61,20459.5,9250.28,6144.0199999999995,3808.41
5014,6841.53,21968.940000000002,9828.93,6592.1,4081.16
5015,7969.54,25777.39,12248.14,7770.75,4845.38
5016,7816.779999999999,25339.32,12254.23,7649.42,4780.02
5017,6267.499999999999,20411.33,10230.630000000001,6179.780000000001,3878.91
5018,5426.550000000001,17741.760000000002,9154.029999999999,5384.62,3392.2999999999997
5019,4963.85,16267.98,8540.62,4944.700000000001,3122.19
5020,4574.610000000001,15008.19,7938.389999999999,4564.7,2885.06
5021,4768.8,15675.34,8404.53,4773.3099999999995,3022.31
5022,4762.900000000001,15665.05,8432.98,4771.909999999999,3023.0
5023,4860.849999999999,15970.939999999999,8537.32,4862.08,3077.27
5024,4842.2699999999995,15889.24,8415.72,4833.3,3055.35
5025,6403.459999999999,20931.71,10785.1,6352.03,4001.07
5026,6932.83,22683.5,11768.07,6887.66,4342.29
5027,6555.389999999999,21507.03,11377.48,6541.449999999999,4134.48
5028,7279.02,23800.78,12289.7,7224.009999999999,4551.59
5029,6223.629999999999,20405.93,10748.51,6204.25,3919.1400000000003
5030,5767.67,18899.33,9910.91,5743.9,3626.3
5031,6270.91,20582.78,10923.86,6262.13,3959.63
5032,6093.62,20021.29,10702.53,6095.129999999999,3857.67
5033,6591.76,21588.54,11279.619999999999,6559.14,4139.0
5034,5822.58,19125.29,10203.12,5821.3099999999995,3683.46
5035,6119.719999999999,19964.38,10135.68,6050.89,3804.21
5036,4844.7300000000005,15665.490000000002,7425.73,4721.54,2943.22
5037,6363.61,20459.5,9250.28,6144.0199999999995,3808.41
5038,6841.53,21968.940000000002,9828.93,6592.1,4081.16
5039,7969.54,25777.39,12248.14,7770.75,4845.38
5040,7816.779999999999,25339.32,12254.23,7649.42,4780.02
5041,6267.499999999999,20411.33,10230.630000000001,6179.780000000001,3878.91
5042,5426.550000000001,17741.760000000002,9154.029999999999,5384.62,3392.2999999999997
5043,4963.85,16267.98,8540.62,4944.700000000001,3122.19
5044,4574.610000000001,15008.19,7938.389999999999,4564.7,2885.06
5045,4768.8,15675.34,8404.53,4773.3099999999995,3022.31
5046,4762.900000000001,15665.05,8432.98,4771.909999999999,3023.0
5047,4860.849999999999,15970.939999999999,8537.32,4862.08,3077.27
5048,4842.2699999999995,15889.24,8415.72,4833.3,3055.35
5049,6403.459999999999,20931.71,10785.1,6352.03,4001.07
5050,6932.83,22683.5,11768.07,6887.66,4342.29
5051,6555.389999999999,21507.03,11377.48,6541.449999999999,4134.48
5052,7279.02,23800.78,12289.7,7224.009999999999,4551.59
5053,6223.629999999999,20405.93,10748.51,6204.25,3919.1400000000003
5054,5767.67,18899.33,9910.91,5743.9,3626.3
5055,6270.91,20582.78,10923.86,6262.13,3959.63
5056,6093.62,20021.29,10702.53,6095.129999999999,3857.67
5057,6591.76,21588.54,11279.619999999999,6559.14,4139.0
5058,5822.58,19125.29,10203.12,5821.3099999999995,3683.46
5059,6119.719999999999,19964.38,10135.68,6050.89,3804.21
5060,4844.7300000000005,15665.490000000002,7425.73,4721.54,2943.22
5061,6363.61,20459.5,9250.28,6144.0199999999995,3808.41
5062,6841.53,21968.940000000002,9828.93,6592.1,4081.16
5063,7969.54,25777.39,12248.14,7770.75,4845.38
5064,7816.779999999999,25339.32,12254.23,7649.42,4780.02
5065,6267.499999999999,20411.33,10230.630000000001,6179.780000000001,3878.91
5066,5426.550000000001,17741.760000000002,9154.029999999999,5384.62,3392.2999999999997
5067,4963.85,16267.98,8540.62,4944.700000000001,3122.19
5068,4574.610000000001,15008.19,7938.389999999999,4564.7,2885.06
5069,4768.8,15675.34,8404.53,4773.3099999999995,3022.31
5070,4762.900000000001,15665.05,8432.98,4771.909999999999,3023.0
5071,4860.849999999999,15970.939999999999,8537.32,4862.08,3077.27
5072,4842.2699999999995,15889.24,8415.72,4833.3,3055.35
5073,6403.459999999999,20931.71,10785.1,6352.03,4001.07
5074,6932.83,22683.5,11768.07,6887.66,4342.29
5075,6555.389999999999,21507.03,11377.48,6541.449999999999,4134.48
5076,7279.02,23800.78,12289.7,7224.009999999999,4551.59
5077,6223.629999999999,20405.93,10748.51,6204.25,3919.1400000000003
5078,5767.67,18899.33,9910.91,5743.9,3626.3
5079,6270.91,20582.78,10923.86,6262.13,3959.63
5080,6093.62,20021.29,10702.53,6095.129999999999,3857.67
5081,6591.76,21588.54,11279.619999999999,6559.14,4139.0
5082,5822.58,19125.29,10203.12,5821.3099999999995,3683.46
5083,6119.719999999999,19964.38,10135.68,6050.89,3804.21
5084,4844.7300000000005,15665.490000000002,7425.73,4721.54,2943.22
5085,6363.61,20459.5,9250.28,6144.0199999999995,3808.41
5086,6841.53,21968.940000000002,9828.93,6592.1,4081.16
5087,7969.54,25777.39,12248.14,7770.75,4845.38
5088,7816.779999999999,25339.32,12254.23,7649.42,4780.02
5089,6661.24,21149.89,10355.779999999999,6230.84,3942.9500000000003
5090,5749.459999999999,18414.18,9277.48,5448.75,3450.79
5091,5249.08,16901.69,8662.03,5014.61,3177.38
5092,4833.369999999999,15599.619999999999,8053.76,4633.67,2936.6400000000003
5093,5030.67,16306.29,8531.28,4853.89,3077.35
5094,5022.09,16299.55,8561.59,4854.9400000000005,3078.38
5095,5129.57,16610.96,8665.07,4942.22,3133.12
5096,5115.37,16516.81,8538.41,4907.12,3110.05
5097,6785.5,21723.309999999998,10929.82,6426.61,4069.8900000000003
5098,7340.95,23550.78,11929.45,6974.5199999999995,4417.75
5099,6926.13,22354.79,11542.77,6640.38,4208.4
5100,7711.5199999999995,24703.989999999998,12455.73,7310.74,4630.139999999999
5101,6578.76,21204.96,10902.75,6294.57,3988.79
5102,6099.849999999999,19634.34,10051.32,5824.31,3690.3
5103,6623.03,21398.510000000002,11083.98,6359.43,4030.73
5104,6430.43,20823.61,10862.61,6195.56,3927.67
5105,6974.25,22423.13,11437.599999999999,6647.83,4211.68
5106,6145.86,19889.24,10354.89,5915.76,3750.09
5107,6495.28,20701.85,10265.279999999999,6110.579999999999,3868.21
5108,5178.48,16182.619999999999,7497.83,4728.57,2987.8
5109,6832.66,21082.67,9319.31,6119.389999999999,3861.81
5110,7352.77,22625.79,9897.189999999999,6557.780000000001,4137.34
5111,8516.57,26631.64,12368.43,7784.47,4919.0
5112,8338.64,26204.129999999997,12384.45,7679.08,4854.6900000000005
5113,6661.24,21149.89,10355.779999999999,6230.84,3942.9500000000003
5114,5749.459999999999,18414.18,9277.48,5448.75,3450.79
5115,5249.08,16901.69,8662.03,5014.61,3177.38
5116,4833.369999999999,15599.619999999999,8053.76,4633.67,2936.6400000000003
5117,5030.67,16306.29,8531.28,4853.89,3077.35
5118,5022.09,16299.55,8561.59,4854.9400000000005,3078.38
5119,5129.57,16610.96,8665.07,4942.22,3133.12
5120,5115.37,16516.81,8538.41,4907.12,3110.05
5121,6785.5,21723.309999999998,10929.82,6426.61,4069.8900000000003
5122,7340.95,23550.78,11929.45,6974.5199999999995,4417.75
5123,6926.13,22354.79,11542.77,6640.38,4208.4
5124,7711.5199999999995,24703.989999999998,12455.73,7310.74,4630.139999999999
5125,6578.76,21204.96,10902.75,6294.57,3988.79
5126,6099.849999999999,19634.34,10051.32,5824.31,3690.3
5127,6623.03,21398.510000000002,11083.98,6359.43,4030.73
5128,6430.43,20823.61,10862.61,6195.56,3927.67
5129,6974.25,22423.13,11437.599999999999,6647.83,4211.68
5130,6145.86,19889.24,10354.89,5915.76,3750.09
5131,6495.28,20701.85,10265.279999999999,6110.579999999999,3868.21
5132,5178.48,16182.619999999999,7497.83,4728.57,2987.8
5133,6832.66,21082.67,9319.31,6119.389999999999,3861.81
5134,7352.77,22625.79,9897.189999999999,6557.780000000001,4137.34
5135,8516.57,26631.64,12368.43,7784.47,4919.0
5136,8338.64,26204.129999999997,12384.45,7679.08,4854.6900000000005
5137,6661.24,21149.89,10355.779999999999,6230.84,3942.9500000000003
5138,5749.459999999999,18414.18,9277.48,5448.75,3450.79
5139,5249.08,16901.69,8662.03,5014.61,3177.38
5140,4833.369999999999,15599.619999999999,8053.76,4633.67,2936.6400000000003
5141,5030.67,16306.29,8531.28,4853.89,3077.35
5142,5022.09,16299.55,8561.59,4854.9400000000005,3078.38
5143,5129.57,16610.96,8665.07,4942.22,3133.12
5144,5115.37,16516.81,8538.41,4907.12,3110.05
5145,6785.5,21723.309999999998,10929.82,6426.61,4069.8900000000003
5146,7340.95,23550.78,11929.45,6974.5199999999995,4417.75
5147,6926.13,22354.79,11542.77,6640.38,4208.4
5148,7711.5199999999995,24703.989999999998,12455.73,7310.74,4630.139999999999
5149,6578.76,21204.96,10902.75,6294.57,3988.79
5150,6099.849999999999,19634.34,10051.32,5824.31,3690.3
5151,6623.03,21398.510000000002,11083.98,6359.43,4030.73
5152,6430.43,20823.61,10862.61,6195.56,3927.67
5153,6974.25,22423.13,11437.599999999999,6647.83,4211.68
5154,6145.86,19889.24,10354.89,5915.76,3750.09
5155,6495.28,20701.85,10265.279999999999,6110.579999999999,3868.21
5156,5178.48,16182.619999999999,7497.83,4728.57,2987.8
5157,6832.66,21082.67,9319.31,6119.389999999999,3861.81
5158,7352.77,22625.79,9897.189999999999,6557.780000000001,4137.34
5159,8516.57,26631.64,12368.43,7784.47,4919.0
5160,8338.64,26204.129999999997,12384.45,7679.08,4854.6900000000005
5161,6661.24,21149.89,10355.779999999999,6230.84,3942.9500000000003
5162,5749.459999999999,18414.18,9277.48,5448.75,3450.79
5163,5249.08,16901.69,8662.03,5014.61,3177.38
5164,4833.369999999999,15599.619999999999,8053.76,4633.67,2936.6400000000003
5165,5030.67,16306.29,8531.28,4853.89,3077.35
5166,5022.09,16299.55,8561.59,4854.9400000000005,3078.38
5167,5129.57,16610.96,8665.07,4942.22,3133.12
5168,5115.37,16516.81,8538.41,4907.12,3110.05
5169,6785.5,21723.309999999998,10929.82,6426.61,4069.8900000000003
5170,7340.95,23550.78,11929.45,6974.5199999999995,4417.75
5171,6926.13,22354.79,11542.77,6640.38,4208.4
5172,7711.5199999999995,24703.989999999998,12455.73,7310.74,4630.139999999999
5173,6578.76,21204.96,10902.75,6294.57,3988.79
5174,6099.849999999999,19634.34,10051.32,5824.31,3690.3
5175,6623.03,21398.510000000002,11083.98,6359.43,4030.73
5176,6430.43,20823.61,10862.61,6195.56,3927.67
5177,6974.25,22423.13,11437.599999999999,6647.83,4211.68
5178,6145.86,19889.24,10354.89,5915.76,3750.09
5179,6495.28,20701.85,10265.279999999999,6110.579999999999,3868.21
5180,5178.48,16182.619999999999,7497.83,4728.57,2987.8
5181,6832.66,21082.67,9319.31,6119.389999999999,3861.81
5182,7352.77,22625.79,9897.189999999999,6557.780000000001,4137.34
5183,8516.57,26631.64,12368.43,7784.47,4919.0
5184,8338.64,26204.129999999997,12384.45,7679.08,4854.6900000000005
5185,6661.24,21149.89,10355.779999999999,6230.84,3942.9500000000003
5186,5749.459999999999,18414.18,9277.48,5448.75,3450.79
5187,5249.08,16901.69,8662.03,5014.61,3177.38
5188,4833.369999999999,15599.619999999999,8053.76,4633.67,2936.6400000000003
5189,5030.67,16306.29,8531.28,4853.89,3077.35
5190,5022.09,16299.55,8561.59,4854.9400000000005,3078.38
5191,5129.57,16610.96,8665.07,4942.22,3133.12
5192,5115.37,16516.81,8538.41,4907.12,3110.05
5193,6785.5,21723.309999999998,10929.82,6426.61,4069.8900000000003
5194,7340.95,23550.78,11929.45,6974.5199999999995,4417.75
5195,6926.13,22354.79,11542.77,6640.38,4208.4
5196,7711.5199999999995,24703.989999999998,12455.73,7310.74,4630.139999999999
5197,6578.76,21204.96,10902.75,6294.57,3988.79
5198,6099.849999999999,19634.34,10051.32,5824.31,3690.3
5199,6623.03,21398.510000000002,11083.98,6359.43,4030.73
5200,6430.43,20823.61,10862.61,6195.56,3927.67
5201,6974.25,22423.13,11437.599999999999,6647.83,4211.68
5202,6145.86,19889.24,10354.89,5915.76,3750.09
5203,6495.28,20701.85,10265.279999999999,6110.579999999999,3868.21
5204,5178.48,16182.619999999999,7497.83,4728.57,2987.8
5205,6832.66,21082.67,9319.31,6119.389999999999,3861.81
5206,7352.77,22625.79,9897.189999999999,6557.780000000001,4137.34
5207,8516.57,26631.64,12368.43,7784.47,4919.0
5208,8338.64,26204.129999999997,12384.45,7679.08,4854.6900000000005
5209,6661.24,21149.89,10355.779999999999,6230.84,3942.9500000000003
5210,5749.459999999999,18414.18,9277.48,5448.75,3450.79
5211,5249.08,16901.69,8662.03,5014.61,3177.38
5212,4833.369999999999,15599.619999999999,8053.76,4633.67,2936.6400000000003
5213,5030.67,16306.29,8531.28,4853.89,3077.35
5214,5022.09,16299.55,8561.59,4854.9400000000005,3078.38
5215,5129.57,16610.96,8665.07,4942.22,3133.12
5216,5115.37,16516.81,8538.41,4907.12,3110.05
5217,6785.5,21723.309999999998,10929.82,6426.61,4069.8900000000003
5218,7340.95,23550.78,11929.45,6974.5199999999995,4417.75
5219,6926.13,22354.79,11542.77,6640.38,4208.4
5220,7711.5199999999995,24703.989999999998,12455.73,7310.74,4630.139999999999
5221,6578.76,21204.96,10902.75,6294.57,3988.79
5222,6099.849999999999,19634.34,10051.32,5824.31,3690.3
5223,6623.03,21398.510000000002,11083.98,6359.43,4030.73
5224,6430.43,20823.61,10862.61,6195.56,3927.67
5225,6974.25,22423.13,11437.599999999999,6647.83,4211.68
5226,6145.86,19889.24,10354.89,5915.76,3750.09
5227,6495.28,20701.85,10265.279999999999,6110.579999999999,3868.21
5228,5178.48,16182.619999999999,7497.83,4728.57,2987.8
5229,6832.66,21082.67,9319.31,6119.389999999999,3861.81
5230,7352.77,22625.79,9897.189999999999,6557.780000000001,4137.34
5231,8516.57,26631.64,12368.43,7784.47,4919.0
5232,8338.64,26204.129999999997,12384.45,7679.08,4854.6900000000005
5233,6661.24,21149.89,10355.779999999999,6230.84,3942.9500000000003
5234,5749.459999999999,18414.18,9277.48,5448.75,3450.79
5235,5249.08,16901.69,8662.03,5014.61,3177.38
5236,4833.369999999999,15599.619999999999,8053.76,4633.67,2936.6400000000003
5237,5030.67,16306.29,8531.28,4853.89,3077.35
5238,5022.09,16299.55,8561.59,4854.9400000000005,3078.38
5239,5129.57,16610.96,8665.07,4942.22,3133.12
5240,5115.37,16516.81,8538.41,4907.12,3110.05
5241,6785.5,21723.309999999998,10929.82,6426.61,4069.8900000000003
5242,7340.95,23550.78,11929.45,6974.5199999999995,4417.75
5243,6926.13,22354.79,11542.77,6640.38,4208.4
5244,7711.5199999999995,24703.989999999998,12455.73,7310.74,4630.139999999999
5245,6578.76,21204.96,10902.75,6294.57,3988.79
5246,6099.849999999999,19634.34,10051.32,5824.31,3690.3
5247,6623.03,21398.510000000002,11083.98,6359.43,4030.73
5248,6430.43,20823.61,10862.61,6195.56,3927.67
5249,6974.25,22423.13,11437.599999999999,6647.83,4211.68
5250,6145.86,19889.24,10354.89,5915.76,3750.09
5251,6495.28,20701.85,10265.279999999999,6110.579999999999,3868.21
5252,5178.48,16182.619999999999,7497.83,4728.57,2987.8
5253,6832.66,21082.67,9319.31,6119.389999999999,3861.81
5254,7352.77,22625.79,9897.189999999999,6557.780000000001,4137.34
5255,8516.57,26631.64,12368.43,7784.47,4919.0
5256,8338.64,26204.129999999997,12384.45,7679.08,4854.6900000000005
5257,6661.24,21149.89,10355.779999999999,6230.84,3942.9500000000003
5258,5749.459999999999,18414.18,9277.48,5448.75,3450.79
5259,5249.08,16901.69,8662.03,5014.61,3177.38
5260,4833.369999999999,15599.619999999999,8053.76,4633.67,2936.6400000000003
5261,5030.67,16306.29,8531.28,4853.89,3077.35
5262,5022.09,16299.55,8561.59,4854.9400000000005,3078.38
5263,5129.57,16610.96,8665.07,4942.22,3133.12
5264,5115.37,16516.81,8538.41,4907.12,3110.05
5265,6785.5,21723.309999999998,10929.82,6426.61,4069.8900000000003
5266,7340.95,23550.78,11929.45,6974.5199999999995,4417.75
5267,6926.13,22354.79,11542.77,6640.38,4208.4
5268,7711.5199999999995,24703.989999999998,12455.73,7310.74,4630.139999999999
5269,6578.76,21204.96,10902.75,6294.57,3988.79
5270,6099.849999999999,19634.34,10051.32,5824.31,3690.3
5271,6623.03,21398.510000000002,11083.98,6359.43,4030.73
5272,6430.43,20823.61,10862.61,6195.56,3927.67
5273,6974.25,22423.13,11437.599999999999,6647.83,4211.68
5274,6145.86,19889.24,10354.89,5915.76,3750.09
5275,6495.28,20701.85,10265.279999999999,6110.579999999999,3868.21
5276,5178.48,16182.619999999999,7497.83,4728.57,2987.8
5277,6832.66,21082.67,9319.31,6119.389999999999,3861.81
5278,7352.77,22625.79,9897.189999999999,6557.780000000001,4137.34
5279,8516.57,26631.64,12368.43,7784.47,4919.0
5280,8338.64,26204.129999999997,12384.45,7679.08,4854.6900000000005
5281,6661.24,21149.89,10355.779999999999,6230.84,3942.9500000000003
5282,5749.459999999999,18414.18,9277.48,5448.75,3450.79
5283,5249.08,16901.69,8662.03,5014.61,3177.38
5284,4833.369999999999,15599.619999999999,8053.76,4633.67,2936.6400000000003
5285,5030.67,16306.29,8531.28,4853.89,3077.35
5286,5022.09,16299.55,8561.59,4854.9400000000005,3078.38
5287,5129.57,16610.96,8665.07,4942.22,3133.12
5288,5115.37,16516.81,8538.41,4907.12,3110.05
5289,6785.5,21723.309999999998,10929.82,6426.61,4069.8900000000003
5290,7340.95,23550.78,11929.45,6974.5199999999995,4417.75
5291,6926.13,22354.79,11542.77,6640.38,4208.4
5292,7711.5199999999995,24703.989999999998,12455.73,7310.74,4630.139999999999
5293,6578.76,21204.96,10902.75,6294.57,3988.79
5294,6099.849999999999,19634.34,10051.32,5824.31,3690.3
5295,6623.03,21398.510000000002,11083.98,6359.43,4030.73
5296,6430.43,20823.61,10862.61,6195.56,3927.67
5297,6974.25,22423.13,11437.599999999999,6647.83,4211.68
5298,6145.86,19889.24,10354.89,5915.76,3750.09
5299,6495.28,20701.85,10265.279999999999,6110.579999999999,3868.21
5300,5178.48,16182.619999999999,7497.83,4728.57,2987.8
5301,6832.66,21082.67,9319.31,6119.389999999999,3861.81
5302,7352.77,22625.79,9897.189999999999,6557.780000000001,4137.34
5303,8516.57,26631.64,12368.43,7784.47,4919.0
5304,8338.64,26204.129999999997,12384.45,7679.08,4854.6900000000005
5305,6661.24,21149.89,10355.779999999999,6230.84,3942.9500000000003
5306,5749.459999999999,18414.18,9277.48,5448.75,3450.79
5307,5249.08,16901.69,8662.03,5014.61,3177.38
5308,4833.369999999999,15599.619999999999,8053.76,4633.67,2936.6400000000003
5309,5030.67,16306.29,8531.28,4853.89,3077.35
5310,5022.09,16299.55,8561.59,4854.9400000000005,3078.38
5311,5129.57,16610.96,8665.07,4942.22,3133.12
5312,5115.37,16516.81,8538.41,4907.12,3110.05
5313,6785.5,21723.309999999998,10929.82,6426.61,4069.8900000000003
5314,7340.95,23550.78,11929.45,6974.5199999999995,4417.75
5315,6926.13,22354.79,11542.77,6640.38,4208.4
5316,7711.5199999999995,24703.989999999998,12455.73,7310.74,4630.139999999999
5317,6578.76,21204.96,10902.75,6294.57,3988.79
5318,6099.849999999999,19634.34,10051.32,5824.31,3690.3
5319,6623.03,21398.510000000002,11083.98,6359.43,4030.73
5320,6430.43,20823.61,10862.61,6195.56,3927.67
5321,6974.25,22423.13,11437.599999999999,6647.83,4211.68
5322,6145.86,19889.24,10354.89,5915.76,3750.09
5323,6495.28,20701.85,10265.279999999999,6110.579999999999,3868.21
5324,5178.48,16182.619999999999,7497.83,4728.57,2987.8
5325,6832.66,21082.67,9319.31,6119.389999999999,3861.81
5326,7352.77,22625.79,9897.189999999999,6557.780000000001,4137.34
5327,8516.57,26631.64,12368.43,7784.47,4919.0
5328,8338.64,26204.129999999997,12384.45,7679.08,4854.6900000000005
5329,6661.24,21149.89,10355.779999999999,6230.84,3942.9500000000003
5330,5749.459999999999,18414.18,9277.48,5448.75,3450.79
5331,5249.08,16901.69,8662.03,5014.61,3177.38
5332,4833.369999999999,15599.619999999999,8053.76,4633.67,2936.6400000000003
5333,5030.67,16306.29,8531.28,4853.89,3077.35
5334,5022.09,16299.55,8561.59,4854.9400000000005,3078.38
5335,5129.57,16610.96,8665.07,4942.22,3133.12
5336,5115.37,16516.81,8538.41,4907.12,3110.05
5337,6785.5,21723.309999999998,10929.82,6426.61,4069.8900000000003
5338,7340.95,23550.78,11929.45,6974.5199999999995,4417.75
5339,6926.13,22354.79,11542.77,6640.38,4208.4
5340,7711.5199999999995,24703.989999999998,12455.73,7310.74,4630.139999999999
5341,6578.76,21204.96,10902.75,6294.57,3988.79
5342,6099.849999999999,19634.34,10051.32,5824.31,3690.3
5343,6623.03,21398.510000000002,11083.98,6359.43,4030.73
5344,6430.43,20823.61,10862.61,6195.56,3927.67
5345,6974.25,22423.13,11437.599999999999,6647.83,4211.68
5346,6145.86,19889.24,10354.89,5915.76,3750.09
5347,6495.28,20701.85,10265.279999999999,6110.579999999999,3868.21
5348,5178.48,16182.619999999999,7497.83,4728.57,2987.8
5349,6832.66,21082.67,9319.31,6119.389999999999,3861.81
5350,7352.77,22625.79,9897.189999999999,6557.780000000001,4137.34
5351,8516.57,26631.64,12368.43,7784.47,4919.0
5352,8338.64,26204.129999999997,12384.45,7679.08,4854.6900000000005
5353,6661.24,21149.89,10355.779999999999,6230.84,3942.9500000000003
5354,5749.459999999999,18414.18,9277.48,5448.75,3450.79
5355,5249.08,16901.69,8662.03,5014.61,3177.38
5356,4833.369999999999,15599.619999999999,8053.76,4633.67,2936.6400000000003
5357,5030.67,16306.29,8531.28,4853.89,3077.35
5358,5022.09,16299.55,8561.59,4854.9400000000005,3078.38
5359,5129.57,16610.96,8665.07,4942.22,3133.12
5360,5115.37,16516.81,8538.41,4907.12,3110.05
5361,6785.5,21723.309999999998,10929.82,6426.61,4069.8900000000003
5362,7340.95,23550.78,11929.45,6974.5199999999995,4417.75
5363,6926.13,22354.79,11542.77,6640.38,4208.4
5364,7711.5199999999995,24703.989999999998,12455.73,7310.74,4630.139999999999
5365,6578.76,21204.96,10902.75,6294.57,3988.79
5366,6099.849999999999,19634.34,10051.32,5824.31,3690.3
5367,6623.03,21398.510000000002,11083.98,6359.43,4030.73
5368,6430.43,20823.61,10862.61,6195.56,3927.67
5369,6974.25,22423.13,11437.599999999999,6647.83,4211.68
5370,6145.86,19889.24,10354.89,5915.76,3750.09
5371,6495.28,20701.85,10265.279999999999,6110.579999999999,3868.21
5372,5178.48,16182.619999999999,7497.83,4728.57,2987.8
5373,6832.66,21082.67,9319.31,6119.389999999999,3861.81
5374,7352.77,22625.79,9897.189999999999,6557.780000000001,4137.34
5375,8516.57,26631.64,12368.43,7784.47,4919.0
5376,8338.64,26204.129999999997,12384.45,7679.08,4854.6900000000005
5377,6661.24,21149.89,10355.779999999999,6230.84,3942.9500000000003
5378,5749.459999999999,18414.18,9277.48,5448.75,3450.79
5379,5249.08,16901.69,8662.03,5014.61,3177.38
5380,4833.369999999999,15599.619999999999,8053.76,4633.67,2936.6400000000003
5381,5030.67,16306.29,8531.28,4853.89,3077.35
5382,5022.09,16299.55,8561.59,4854.9400000000005,3078.38
5383,5129.57,16610.96,8665.07,4942.22,3133.12
5384,5115.37,16516.81,8538.41,4907.12,3110.05
5385,6785.5,21723.309999999998,10929.82,6426.61,4069.8900000000003
5386,7340.95,23550.78,11929.45,6974.5199999999995,4417.75
5387,6926.13,22354.79,11542.77,6640.38,4208.4
5388,7711.5199999999995,24703.989999999998,12455.73,7310.74,4630.139999999999
5389,6578.76,21204.96,10902.75,6294.57,3988.79
5390,6099.849999999999,19634.34,10051.32,5824.31,3690.3
5391,6623.03,21398.510000000002,11083.98,6359.43,4030.73
5392,6430.43,20823.61,10862.61,6195.56,3927.67
5393,6974.25,22423.13,11437.599999999999,6647.83,4211.68
5394,6145.86,19889.24,10354.89,5915.76,3750.09
5395,6495.28,20701.85,10265.279999999999,6110.579999999999,3868.21
5396,5178.48,16182.619999999999,7497.83,4728.57,2987.8
5397,6832.66,21082.67,9319.31,6119.389999999999,3861.81
5398,7352.77,22625.79,9897.189999999999,6557.780000000001,4137.34
5399,8516.57,26631.64,12368.43,7784.47,4919.0
5400,8338.64,26204.129999999997,12384.45,7679.08,4854.6900000000005
5401,6661.24,21149.89,10355.779999999999,6230.84,3942.9500000000003
5402,5749.459999999999,18414.18,9277.48,5448.75,3450.79
5403,5249.08,16901.69,8662.03,5014.61,3177.38
5404,4833.369999999999,15599.619999999999,8053.76,4633.67,2936.6400000000003
5405,5030.67,16306.29,8531.28,4853.89,3077.35
5406,5022.09,16299.55,8561.59,4854.9400000000005,3078.38
5407,5129.57,16610.96,8665.07,4942.22,3133.12
5408,5115.37,16516.81,8538.41,4907.12,3110.05
5409,6785.5,21723.309999999998,10929.82,6426.61,4069.8900000000003
5410,7340.95,23550.78,11929.45,6974.5199999999995,4417.75
5411,6926.13,22354.79,11542.77,6640.38,4208.4
5412,7711.5199999999995,24703.989999999998,12455.73,7310.74,4630.139999999999
5413,6578.76,21204.96,10902.75,6294.57,3988.79
5414,6099.849999999999,19634.34,10051.32,5824.31,3690.3
5415,6623.03,21398.510000000002,11083.98,6359.43,4030.73
5416,6430.43,20823.61,10862.61,6195.56,3927.67
5417,6974.25,22423.13,11437.599999999999,6647.83,4211.68
5418,6145.86,19889.24,10354.89,5915.76,3750.09
5419,6495.28,20701.85,10265.279999999999,6110.579999999999,3868.21
5420,5178.48,16182.619999999999,7497.83,4728.57,2987.8
5421,6832.66,21082.67,9319.31,6119.389999999999,3861.81
5422,7352.77,22625.79,9897.189999999999,6557.780000000001,4137.34
5423,8516.57,26631.64,12368.43,7784.47,4919.0
5424,8338.64,26204.129999999997,12384.45,7679.08,4854.6900000000005
5425,6661.24,21149.89,10355.779999999999,6230.84,3942.9500000000003
5426,5749.459999999999,18414.18,9277.48,5448.75,3450.79
5427,5249.08,16901.69,8662.03,5014.61,3177.38
5428,4833.369999999999,15599.619999999999,8053.76,4633.67,2936.6400000000003
