time_index,BR_CW_Onshore_Class0,BR_CW_Onshore_Class1,BR_CW_Onshore_Class2,BR_CW_Onshore_Class3,BR_N_Onshore_Class0,BR_N_Onshore_Class1,BR_N_Onshore_Class2,BR_N_Onshore_Class3,BR_NE_Onshore_Class0,BR_NE_Onshore_Class1,BR_NE_Onshore_Class3,BR_S_Onshore_Class0,BR_S_Onshore_Class1,BR_S_Onshore_Class3,BR_SE_Onshore_Class0,BR_SE_Onshore_Class1,BR_SE_Onshore_Class3
5583,0.2460673400612876,0.26924294882538885,0.23591954693666142,0.17359700886731647,0.15747599868213114,0.31036167736008713,0.12327273353469878,0.06357195255924569,0.3271616723112101,0.2919422568975745,0.12256561209357406,0.3869555827902983,0.12657609581753068,0.088342029,0.27557659123130707,0.2387482642324211,0.223320214
5584,0.2378358684519206,0.23527459740394263,0.22313659915962897,0.18721459753212835,0.10302905886353389,0.22585431416912935,0.09685225176804166,0.046150389566214804,0.25520770822304484,0.2667823274433595,0.09669277023114285,0.35185475822152756,0.11843666922927738,0.098863768,0.22284473032357993,0.1941116182908315,0.162567811
5585,0.18435269198378182,0.16395441132951882,0.16617365721372107,0.1200448202216676,0.07321110221140119,0.15519430112540417,0.07256713435524154,0.031655576060895654,0.21294276573744858,0.24906137893485394,0.07507237916889978,0.31699167579472143,0.12203473972503272,0.103773913,0.18021094286640774,0.15262155580535358,0.116364302
5586,0.1612933572302351,0.12042555136664763,0.10926690964366766,0.05999813228734285,0.04959109012200104,0.08205323740627207,0.04850510102476783,0.02051883359759913,0.18502708295580267,0.2370290178643192,0.06225120331140434,0.28360958921128576,0.12779662726626764,0.094655072,0.14504938554122726,0.13329439521585004,0.087943249
5587,0.14359725849712635,0.09664746470591176,0.08026958686240726,0.030895323969852145,0.0346398445193901,0.054128081810440015,0.02934005806183886,0.0173494578451805,0.18225010010538004,0.24962321032253204,0.05817032472829839,0.25011153815338216,0.12292887835538274,0.071124638,0.11756619882588727,0.12801892940459933,0.079626545
5588,0.12621011244887165,0.08445869720096721,0.0708133585009302,0.020633540397798276,0.030766544471623653,0.053716827499582454,0.026593100146195366,0.019872555969499564,0.19087802598868048,0.2638761076440861,0.051923625621196845,0.2559252845177709,0.13338363435398587,0.046597101,0.09936403903751694,0.11934990156855271,0.076286499
5589,0.10853751174330666,0.07385089573519414,0.06696834571490257,0.018266204994253358,0.02951432743149129,0.050838824685853726,0.028601724671935246,0.020622860329173043,0.21244660057594572,0.26293540339086413,0.05632246459280718,0.27266936647386725,0.19074919640145724,0.023153623,0.08718881850193333,0.10516148400320738,0.071336384
5590,0.10689784476609279,0.07542442902491062,0.07496717035791009,0.02966932298921195,0.03430319437445652,0.04830445914575465,0.038672598479869105,0.020068522972389813,0.2240156389683089,0.2675794711664448,0.058460248507547136,0.3089749229947178,0.28361558793669517,0.013205797,0.08410925828575419,0.0996809679479743,0.068429901
5591,0.17524578066190755,0.12408691822370752,0.10345876425308381,0.05338485958477643,0.05098967310875874,0.0636878788846032,0.05901210887228142,0.02829266958470693,0.2758021791877667,0.27113348068064413,0.06798332950927315,0.3666425492320749,0.41375700910177854,0.065385507,0.1105767688797108,0.11225063907335078,0.078810374
5592,0.20839113685941357,0.15013290753425695,0.12747908353060852,0.07689796800186352,0.07177571632483606,0.09933489884445804,0.07613344961629745,0.04293076900298469,0.32410068091417715,0.27593829563545763,0.08287901422216973,0.4493665335835025,0.4658070656099865,0.063663768,0.14318747395464398,0.1333132425792576,0.105448665
5593,0.2507535929505589,0.18450523274112285,0.1632337478981527,0.1023946601458694,0.10375242785906899,0.13175281500610567,0.08601469181675205,0.06025949600946839,0.37507761464721423,0.27652490446011146,0.09776168152448725,0.519722402397919,0.48308757690186116,0.055055072,0.17119242359156422,0.14320345171220747,0.114527841
5594,0.26199361202726584,0.20902293056592167,0.18162077385267447,0.11679784940315144,0.13336514090943613,0.14498186505703112,0.09381759522474473,0.07267434245828688,0.40650601721572655,0.26756358681684883,0.10278156524748172,0.5446855743172037,0.47890397648964683,0.040823188,0.19853385455149733,0.1648221597863967,0.131135317
5595,0.26325665193339065,0.2332424752986746,0.18796574662965074,0.1270153439739205,0.16135821078339496,0.1520974633409966,0.0972465423695782,0.08878310218778879,0.4199585023951513,0.258813402424671,0.10706575684093869,0.5766498311061167,0.46833789177115265,0.022771014,0.2177154183421393,0.18264051803514017,0.154250191
5596,0.26384766981550417,0.2594548853462683,0.19002888796317008,0.13247499365355525,0.17137732051705176,0.15168817462994796,0.0909751558783893,0.0996621323686217,0.4066584249406828,0.24646549874750717,0.11018060805897589,0.6044123327636144,0.4360821834710853,0.015884058,0.2312456746775312,0.1944368596064295,0.178375286
5597,0.24631237235346393,0.26346199443019974,0.18199041946441052,0.12865356358953692,0.18414855356495333,0.1581865097222133,0.08434088474882216,0.10731851998271152,0.39487768443743737,0.24702553621344805,0.11689302144371816,0.6367706566583263,0.39967287670623275,0.013205797,0.2328254059553951,0.20279938773698017,0.18907643
5598,0.23376604163346995,0.2586450384643737,0.17734741464456116,0.1250533813140984,0.19763819573400213,0.17321039543889344,0.07635254280769155,0.10712186928266051,0.38017825108938497,0.2495896066289619,0.12077746260433608,0.6491759040747414,0.3627330275086576,0.018562319,0.23067280916111327,0.20335184828024316,0.179432189
5599,0.23117885335487387,0.26078262418308207,0.1812429441450411,0.12515381861720062,0.21946074910572963,0.2143308032487416,0.07888231218233713,0.11262452500907053,0.3688482192102507,0.2573727802780802,0.12771630144313545,0.641950630659659,0.35800653678168276,0.023153623,0.23150080048996086,0.2043181322612528,0.171334554
5600,0.23308612558120984,0.27047565335089596,0.18785040164802075,0.12224025069482913,0.23214252933365404,0.25182695626485496,0.08826224685474973,0.11092010579912784,0.35734889676410253,0.25540110425832574,0.13156979780242892,0.6186886950708482,0.39784127843213396,0.02697971,0.2331419113973766,0.2022143822400091,0.161744928
5601,0.23287904363158984,0.2783298766438256,0.19552718699107874,0.11917758615802836,0.23824614250830561,0.27449259924811437,0.10513392908365357,0.10888073860715114,0.3538022565091352,0.2604806860626958,0.12895431817534808,0.5737837373467853,0.42633673114434956,0.021623188,0.24062648573856982,0.20264870786970196,0.148788711
5602,0.24025911012901416,0.29223141022393934,0.20442461748122615,0.11619279972705876,0.2541470028031828,0.28961128541746056,0.11963425488109648,0.10343186399672138,0.3436412765832581,0.2561605915959227,0.12317287697162813,0.5304426270079993,0.4314754061488669,0.019327536,0.24706208669000518,0.19707986405934683,0.12801434
5603,0.2721617923293901,0.318355586247233,0.2193149176255132,0.12856719529641558,0.24334134518821868,0.2975943153637555,0.11416446397456587,0.09230770767947727,0.36731702234031954,0.27124461326371585,0.1062524957213267,0.5644854375232897,0.4682980069577951,0.013971014,0.24700671491402915,0.18233740135803972,0.102984897
5604,0.26115841311540844,0.29647798853858603,0.19673534980448681,0.11449594612930447,0.19885587608544433,0.23319465595116973,0.08538373285326684,0.06973335288931647,0.43022340309752033,0.3468680399080419,0.1382437255175571,0.5350598848412458,0.41350163043569543,0.027362319,0.25502947548426347,0.1415812870117845,0.054629138
5605,0.19473548638944715,0.23576115622053,0.12871835921387,0.06943765638324607,0.20442882900454892,0.2829091554093894,0.09693696637618963,0.07621275517072715,0.438513567337069,0.3813420950532098,0.16010195209633993,0.5282548978621697,0.36312932073537474,0.031681159,0.20595230169794335,0.14527967851502527,0.069970099
5606,0.15716899577031507,0.1876414161412791,0.12581696593954528,0.05467072395007312,0.16113928781418707,0.29834984478930127,0.08704820887663624,0.0624767952676509,0.42097533698677864,0.3904140475014141,0.16061458408747176,0.40444318480891284,0.2917519506416991,0.017031884,0.21516612414382563,0.14518220311983968,0.07023585
5607,0.17649977563374258,0.20458146941412364,0.15814121991150484,0.06433481965265016,0.12306919788657458,0.24571572324593097,0.07556166466061633,0.04761396408401736,0.40087621612731394,0.3897375599851503,0.15184422564939315,0.3185262607614659,0.2658679635194838,0.102371014,0.21308055283946759,0.13221468487486243,0.059961861
5608,0.18959915311756423,0.1882658674558065,0.1715998027897882,0.0680211125908316,0.09120354864946865,0.18808474733359876,0.06264258432067023,0.03584835596433082,0.3558848879551466,0.36836186628203793,0.13449369428028382,0.33668112401062567,0.22753600273164337,0.223344928,0.180330453492191,0.10580909383889536,0.046399085
5609,0.18525012645020794,0.1530906376775721,0.13427570495433064,0.04743264656781108,0.06295025335695333,0.12634610693349696,0.05128685912447076,0.02750641779516471,0.33249143429560046,0.353582025437972,0.12349228632321611,0.35765973050965355,0.23103710308217154,0.306318841,0.12916754749672066,0.08530247636432203,0.038788101
5610,0.165188533547876,0.12303310381729825,0.09659440136638639,0.027541970973800334,0.03977249764368403,0.0736617879036517,0.04428343573766612,0.024390864001782916,0.31126935573987474,0.3375981960508231,0.11354565966189611,0.3925975068489826,0.2121684297443876,0.393715942,0.09961427243983229,0.08996843849461553,0.030295652
5611,0.13603561563622937,0.09961250853159097,0.07011807431044503,0.01636655415701809,0.029606889406476086,0.05126015416887546,0.040609086582692015,0.020011086359818263,0.3164640488822972,0.3449600803861544,0.10844089635775196,0.41798660055140474,0.21331405968126133,0.420950725,0.08748635458491918,0.07934021476285898,0.021691838
5612,0.10756060876778617,0.08273349421781286,0.05791968526984906,0.011240996560321565,0.02812455804928075,0.04381191652453136,0.039069337206157434,0.017847644726792712,0.33688072884997744,0.35212706053834864,0.11466769187220699,0.4698607081495016,0.24939393231461726,0.28684058,0.08796385291936998,0.06774428484610029,0.018862548
5613,0.07528534468440247,0.06360398294082191,0.04781547650458326,0.009067058705548782,0.02780051218055792,0.03621576321699865,0.034748195912884916,0.016745640373315832,0.3423177859684247,0.3283750350981447,0.11943464684287489,0.48708661331441855,0.32941505019218,0.185797101,0.08852480192871869,0.05247634491759287,0.022872006
5614,0.06362870628564149,0.055117285528017146,0.05091487362157606,0.01817324631271856,0.024820541738432407,0.026609099806968968,0.03302423691372636,0.013075016780701066,0.32789866851685295,0.31837381262301734,0.10931889822463023,0.4958842615383766,0.3958979319380068,0.157727536,0.09850102267650968,0.06311767455416299,0.041050496
5615,0.12561159934139843,0.09737395257372815,0.08879418166077031,0.038776250449654104,0.032475625020033594,0.04353236844773923,0.040763504347149246,0.015601018578317333,0.33141341211165715,0.2910681223696568,0.10804695246160574,0.5157813441255613,0.4415840849269053,0.193913043,0.14973415742590346,0.0849290563729486,0.051511518
5616,0.1531266375297391,0.11559992498495245,0.11918141409479291,0.06165444999252388,0.04711477487966033,0.0596325968821837,0.046128482049834774,0.024732546600460155,0.3764410275205849,0.31170638858563615,0.11800910643660616,0.5115651522754598,0.5060817457174254,0.189855072,0.18176515730629692,0.10493313212260588,0.072892754
5617,0.1780903471282175,0.13343587149598335,0.14447503820876934,0.08447813159641533,0.0675696890051791,0.07369797309469867,0.0498488248363793,0.028453221845627395,0.4100019976072188,0.33936216594098123,0.13539646295201901,0.5440636156392993,0.49617924540866526,0.190869565,0.20351414995625117,0.11933870600929423,0.099360793
5618,0.19141715444338606,0.1475597271707876,0.15079124842380318,0.09684303698616593,0.09183779906902115,0.07658082509144402,0.054626702539306876,0.03385477626894297,0.4249707038704979,0.3509162194409623,0.16735495702707082,0.5788833884047038,0.405911408241138,0.153495652,0.2178783359101275,0.13858356909966654,0.136580931
5619,0.20579210064202907,0.1610489794947595,0.14595304326258382,0.10013428158644307,0.1098651416276337,0.07655078117280727,0.06168630261519954,0.039040656020417445,0.4361973552265917,0.3484065994018086,0.20359954705107042,0.5725353880688561,0.33785778621119333,0.128104348,0.23856253830136773,0.17105591785877586,0.177251869
5620,0.20903824439262936,0.16405155209452135,0.1270466199688677,0.09923001141468404,0.11375544104841578,0.07257048934079817,0.067842392275166,0.045448847323957715,0.4299630394271964,0.33163465962361105,0.2294151019199676,0.5537601433841324,0.30827160834401296,0.141646377,0.24735602121594225,0.18893592109605703,0.182433257
5621,0.21132862657919335,0.15832422499193474,0.10556995758561155,0.09969992736432481,0.12270548805292543,0.07440358226197746,0.06881578791311657,0.05392286151744563,0.43145832561776365,0.3288021886840801,0.23554331949781426,0.5341284188982871,0.29956595469866976,0.207101449,0.24887165704573241,0.20014643977095847,0.185602136
5622,0.20241164160853356,0.1517818556345391,0.10023895983859354,0.09771197223591176,0.1626358566341862,0.08055209060849712,0.0687409324318972,0.05362922214435454,0.4244132690295,0.3166119980487379,0.2255130494394666,0.5375328542667296,0.2936547312083576,0.270144928,0.2418604193182075,0.20423240957420202,0.195412357
5623,0.18565252660484488,0.15955617371571362,0.10727924623596898,0.09680666283056136,0.22578413128453506,0.09355159763503827,0.08112666819028784,0.05098153322221061,0.4301274007286396,0.3156173821144981,0.2187357625632363,0.5506648537626663,0.2989490278276669,0.252144928,0.24381088677427523,0.20291605332056253,0.192283448
5624,0.157584777187014,0.180335870425277,0.10857428063733696,0.09402861083533395,0.25330157054187347,0.1083693815023935,0.10044942288494173,0.0521104735830593,0.4251727481787191,0.30835920526246013,0.20128296324415323,0.5686385618263726,0.32616959272910134,0.217344928,0.24884616906562465,0.19276577862903174,0.163761709
5625,0.1388036348191702,0.20401281857173503,0.10733683539332699,0.09457099038514752,0.2506711084769494,0.13702058224001742,0.1252097636314707,0.06516199433309532,0.4164333810806535,0.30351938756687535,0.1918932961976928,0.5738131210459922,0.3565508282822261,0.18173913,0.25806397709012846,0.18765857296823227,0.135868497
5626,0.1287529926881195,0.21436072020402494,0.09561219545687795,0.0951961148457689,0.2427975104764589,0.16807759504490774,0.1470100304752098,0.07663939745399746,0.39857800684995753,0.2931309079750625,0.18507416115548458,0.565186833519616,0.32836880777555194,0.151802899,0.25849558378044135,0.17979265496373312,0.113672616
5627,0.14412899074301386,0.2615159140636055,0.11882617176709198,0.1186624103228407,0.28328071308964115,0.2781494775526452,0.19864291637346812,0.09226348787569585,0.4447503883421113,0.3244240360757358,0.18034165877677555,0.6065560636419556,0.29477326069290766,0.156034783,0.2966124526681615,0.20658372711762252,0.122163234
5628,0.12632571641111912,0.22774600847649618,0.11294885260256078,0.10590146930546931,0.26381335537189404,0.2899019691088102,0.16146664900070612,0.06774220673953676,0.527117703664168,0.4564408375118959,0.21305729309309107,0.562054006384581,0.27299473709106725,0.118794203,0.24497270386438155,0.15302899096842149,0.070379252
5629,0.08026647806835574,0.17090046986357033,0.06738053263811786,0.0713105948561348,0.3027966643830249,0.3509514437282619,0.21188615213037487,0.09178949982087059,0.5344749712901383,0.49111965698727444,0.24821247476975689,0.49391963639282616,0.2884379999503595,0.072846377,0.17919419557698382,0.1522156124524927,0.095536232
5630,0.07164862880391543,0.13658046456589532,0.05304755810726785,0.05535008387578782,0.28126711399400456,0.38759883177694854,0.2363015211583755,0.08248500381137504,0.4950131772062419,0.46259488680769234,0.24853913873589709,0.476531976437193,0.24243616037639448,0.028127536,0.1879485834677007,0.1534962728009236,0.102734401
5631,0.08484688384246775,0.15629890647934241,0.10136228910853073,0.0681943599298171,0.23780991332010254,0.3371435647061445,0.24184034750650854,0.08118690685367867,0.44341982870639296,0.4296853301727957,0.22262582556185576,0.4354717514325085,0.18386915347464744,0.012823188,0.1926927136096251,0.1349836269700662,0.09611106
5632,0.09387237403454061,0.16085710930257882,0.1664476982103757,0.10088368063633729,0.18657315198738075,0.2836530884595424,0.21754133915663834,0.07715192699002055,0.38359378491877383,0.3840075907685343,0.1871878454217564,0.39750708780156796,0.1655439301820153,0.070550725,0.15941266041124286,0.10311972465058575,0.076598322
5633,0.08206130859210499,0.11642941604656297,0.16109052045527342,0.09703542868173803,0.1412092170209412,0.21628467967964882,0.17343932775589302,0.06731968638529559,0.3512083439054293,0.35665406442403835,0.16310344572373497,0.3493570812928526,0.14489955323676293,0.146724638,0.10643997305863702,0.06183607475198278,0.056404882
5634,0.0700735512907972,0.08733267769413523,0.12456179007705608,0.07298926750815105,0.10808026740155209,0.1707648453706944,0.14497738798237678,0.05607533088824719,0.32354118750120126,0.3369888883449834,0.14496011018159505,0.3336720362362734,0.14582506994479322,0.212544928,0.07619671093182434,0.04188119281225873,0.042241953
5635,0.05699981402156587,0.06658319069039179,0.08700449488880188,0.051557855893437775,0.08696632576048025,0.1395730203311057,0.12700484354222483,0.05063264263029481,0.3238057530112996,0.3408864298656321,0.14155522759611244,0.32620212205044496,0.15014651628605963,0.209130435,0.06061640370500378,0.03609098643162137,0.035029138
5636,0.0521365689867202,0.05633535771421567,0.06756073380499376,0.041778211605589005,0.0783316399312953,0.12588593323081343,0.11423830227069269,0.04495832610920305,0.333855047349571,0.34784583894501836,0.14122950825504504,0.29824544177314943,0.15760632836970687,0.169565217,0.0586745391637955,0.039101502132064946,0.03257849
5637,0.05473205529208072,0.05302315112850206,0.05107173399379256,0.035772830965734206,0.07745510054276715,0.1107587609516756,0.09322868102617181,0.03448222698686239,0.34671901080866196,0.33526893614798403,0.1348475631813165,0.2995827099465887,0.17098512808722804,0.076289855,0.06467107160813354,0.04628092945470394,0.032621205
5638,0.08734267126786488,0.0660434007288236,0.0672927640650154,0.04839766170192744,0.0690933186785151,0.08441322244793611,0.06558892034385619,0.030285817864167952,0.31806512145127297,0.3157230515261019,0.1105609783332155,0.2999082007600323,0.18583068713878148,0.032162319,0.07821227336094096,0.06511862739343516,0.048453089
5639,0.15212559211420984,0.09669771676332564,0.09736124257396263,0.060963260843292774,0.08468320987250091,0.08573350071834152,0.06880038120674783,0.03523535082772466,0.34694240537306825,0.30955047158495264,0.12749796670692623,0.3004803373727775,0.15602604990526306,0.014353623,0.12181576637907884,0.1100189777961864,0.090674294
5640,0.20596826709257193,0.12779488353172708,0.12266646609647255,0.07147575915905635,0.12136742666545211,0.11143698585289455,0.09818957245790857,0.046296906635988795,0.3931689859814737,0.32659206459799384,0.15101524016621976,0.33711649606365224,0.20432629150232773,0.006086957,0.15908139348833003,0.15407325193786217,0.115195118
5641,0.23283964048087116,0.1418618495150622,0.14489363327359034,0.07773054790635114,0.15275290981094533,0.12378023590958226,0.11664471459409176,0.05829122808083481,0.4293117533421714,0.3372245309784123,0.17129288714194496,0.3550231439287086,0.23721873481016828,0.009333333,0.19409808613009805,0.1817200022514911,0.118483905
5642,0.23318926073414778,0.1463457622396417,0.17235323234779648,0.08565500342976196,0.16343414189478753,0.13247896151033114,0.12646188599935143,0.07552961875732553,0.4505654254132712,0.33967100854565546,0.19592427101237886,0.3443836489843514,0.29001410461208754,0.006492754,0.233560284849285,0.20643820443075397,0.118265751
5643,0.21040991041038848,0.15751439145605928,0.18003010278994924,0.0952072705702457,0.17208886086061295,0.13864383972157493,0.1270334322309509,0.09485344978167667,0.45313824812721737,0.33700429518651515,0.21263672242158949,0.33327127167204285,0.28232713603392445,0.0,0.2633033421851036,0.21742989207635247,0.128375896
5644,0.18488134532872352,0.15989445367427194,0.17708181643649523,0.0976959618246666,0.1806908835831292,0.141147667211954,0.1279122350886996,0.10461654129987699,0.4503016523092382,0.32094914965735755,0.2262411009524677,0.36695229779051053,0.26288076079511846,0.002231884,0.2778980574032488,0.21910565721845687,0.148115637
5645,0.17398634909115487,0.15877640016508904,0.16458002873317074,0.09379421372178606,0.18274046416159,0.14065747841931342,0.12281430599137864,0.10503734875536236,0.4456279198543835,0.31084606953969207,0.22850696352402372,0.4215767546761134,0.2535891910645334,0.016649275,0.28152007735955076,0.22371998971616092,0.161180168
5646,0.17033918998900194,0.1579172282462802,0.1363844169518511,0.091544604942152,0.20608772748717907,0.15554755846301718,0.1305859745608967,0.09987828751236441,0.43253729950586367,0.2929440199452248,0.22704618180901703,0.4410806137409551,0.2533777805230808,0.068828986,0.2804701793751159,0.22979821987038762,0.158396034
5647,0.16852106028316946,0.15620398602692798,0.10848013331250059,0.09493448655961029,0.23770286178795536,0.1816319994385585,0.14237433543322622,0.09500254600232491,0.4205568418832905,0.286194272146269,0.21997315653260258,0.4145701130463229,0.2685401120329145,0.098162319,0.27166034481275964,0.22451526643936798,0.142184897
5648,0.16506245528574343,0.1604050246480823,0.09756082938470903,0.09770180919728315,0.2636604287027482,0.2099039478378258,0.15811065283290948,0.09267858373680714,0.39414485958045087,0.26782718132248096,0.2060995660822103,0.3869019986034981,0.25136881093717034,0.120486957,0.25727917294894476,0.22315451074224985,0.138461022
5649,0.16390562158735744,0.1632930390225607,0.09351301520260077,0.09570648506350486,0.26622201455159994,0.22914071878962392,0.16994187687165208,0.09397100654778967,0.38085222191658297,0.25885100416121337,0.19235492813543942,0.38642625822632565,0.21238109530207436,0.114295652,0.24754944728654074,0.22439548899277423,0.145927384
5650,0.1700857231701331,0.16999569123275385,0.09957704318547254,0.09295499623406292,0.2617348483208973,0.27210806709304225,0.19194135098723342,0.09768127302664711,0.3638391786810394,0.25463920638794785,0.18132019349702003,0.3875205306140415,0.1985240831430283,0.103072464,0.2465203361830105,0.22397393344821367,0.144278566
5651,0.17315134060984566,0.1734382703897039,0.12258061634453751,0.10451809455195066,0.26731808000891577,0.3559526423768885,0.20743747847108288,0.10229319214896576,0.35943371711391076,0.2514813148227894,0.14474216483051866,0.4413787164330557,0.19229889562548322,0.07342029,0.2512131104143912,0.22801101379097294,0.147246987
5652,0.16263975197546357,0.1390956234473829,0.11324544422344228,0.08842614490386753,0.22660678451061886,0.3273655997672319,0.15850259757586468,0.09406408296403568,0.42560515582353264,0.34869999996530326,0.15936198276294583,0.4458461277952575,0.21473801995180386,0.088342029,0.21075275645782673,0.16001442576354336,0.077911213
5653,0.11873117989945786,0.11882999726474748,0.062217536814844404,0.0532585182927998,0.2587376252519234,0.4064877391425874,0.1770068296295446,0.12677927699469155,0.41643421347941706,0.38185140980456794,0.19539945813809145,0.3933829689470303,0.2362953135991788,0.066533333,0.15202394797605626,0.15815943237954277,0.111980473
5654,0.11669275135862368,0.12637409373394637,0.08484035395107886,0.057520352951541925,0.21172291826655829,0.40177750201309026,0.1804447319993145,0.11037263495864137,0.3684205082153168,0.3743433247107226,0.17851917595257707,0.3635956331844116,0.24062293589739445,0.057350725,0.1611081097500961,0.17925846566612066,0.12223585
5655,0.12134552478218379,0.11621478061096065,0.14431003743161064,0.06995125364531747,0.15657232287045988,0.3381511718327117,0.16734059423031944,0.08921012343473117,0.32587070301868903,0.36216666608335607,0.15090742161983725,0.3722825868862494,0.2846761174844937,0.0312,0.16006498546868422,0.15957809507618578,0.099642105
5656,0.12279595740970659,0.09100657657761667,0.17407556409775013,0.09541308747689319,0.11426335006299669,0.2529705533083448,0.14941930099866374,0.07384645558386974,0.28329885023037693,0.33418149137732384,0.12119233473559848,0.3702093128605385,0.2704667389653789,0.019327536,0.14728765884060097,0.11565820169953071,0.073760488
5657,0.10269389601806243,0.06408098033268818,0.1513007213211887,0.09059151502289353,0.08569364239886561,0.17856543515107443,0.11908726178095122,0.059194172578832506,0.2484955387771329,0.3161394722496066,0.09906358306711244,0.35388766292858487,0.25111649589171897,0.009536232,0.11343121722757771,0.07289697001811597,0.054781083
5658,0.08009919916728979,0.04559727304601489,0.11420703935840121,0.062224402707926105,0.06295088332541994,0.1298845517191916,0.09058789650215612,0.0481807803288732,0.2230773634581771,0.30363500623542033,0.08391702060302005,0.3428894600172504,0.2720076180743856,0.013205797,0.09219919281572056,0.05463805075124254,0.049360793
5659,0.07062260376384491,0.039832326978335095,0.08750043776228245,0.04167939468220146,0.04859421597016658,0.11625302833697426,0.07367878006225849,0.039764019847509255,0.21395136786424462,0.30238270376682863,0.07347522768497859,0.3725367150790275,0.3065332627410159,0.020857971,0.07766633224560571,0.04776476541028082,0.04710328
5660,0.06813581912654379,0.03893182387860948,0.07255865953438903,0.030411078245934753,0.04072305079813492,0.09820709264324867,0.062100732207582665,0.03714500198767282,0.21823698714907835,0.299152147413165,0.07146554340626857,0.4165909964976084,0.3231101353397016,0.016649275,0.06973639018916857,0.047468855408265315,0.047581693
5661,0.07597155809715883,0.047368026332227094,0.07347100122841388,0.027577742353592987,0.04988807446162227,0.08165010506165292,0.057858824635003796,0.03230193500236046,0.23434489810841155,0.2872762889464119,0.0675541793749426,0.46385757837930863,0.37622418779025596,0.0,0.06958301024227974,0.053920470346613035,0.050646834
5662,0.09938551426105653,0.0842400948898134,0.09630475084896942,0.03345969321527093,0.059659233615441884,0.08242723599883496,0.041893527887811685,0.03841737666311672,0.24724851686122393,0.29768597265025865,0.06325856504357612,0.5084770744962029,0.44632821144224333,0.0,0.07838182004858302,0.08286378449990259,0.054746911
5663,0.11659838741510326,0.11286146343034281,0.13305574681345755,0.047789120440016014,0.055549809980525194,0.08861017310322772,0.03758094638166444,0.03369803805371738,0.28536188974195964,0.2857209066070715,0.07424590401156295,0.48726783219573266,0.4628829966251892,0.0,0.11046494177724081,0.12876983210409595,0.077015408
5664,0.1551837207212745,0.1567869515264169,0.16615592421069358,0.06188689412360039,0.08252336872006738,0.11464859274889488,0.053451749984994114,0.05000514779027764,0.33704991354198327,0.29678070359800834,0.10933585535304542,0.5189932315383662,0.5060137772119881,0.0,0.14116532319671501,0.16876047295312113,0.091987796
5665,0.19090931412673323,0.18941460084485282,0.19889772139072442,0.0750953895552812,0.12297622847528172,0.14384155034610097,0.07095974991200459,0.06177814996211939,0.3798184766143844,0.30505624235306994,0.14085112095647873,0.5255628107107118,0.49168970922432864,0.0,0.17737807410400533,0.18775830987686665,0.104625782
5666,0.21346771201397527,0.19915320196504038,0.2300391395547631,0.08202016145087983,0.16313911580590348,0.162948174002736,0.08322614931072092,0.07235587980865046,0.3983719013278124,0.3027375508947999,0.15741888514968388,0.528158977751652,0.48250563198075885,0.0,0.20619048323536282,0.1968944261781592,0.104535164
5667,0.2293789439474007,0.20820058037043593,0.24498467916892408,0.08374094998642073,0.18033487470929815,0.16425048213121823,0.08955228735243552,0.08003355580627283,0.4181359263418302,0.29994017275066603,0.16409817957212358,0.5280585154988977,0.5047590636445478,0.0,0.23689736447512244,0.2035295384717511,0.119375744
5668,0.23402375426360728,0.21743762056781732,0.23579225191757355,0.088433901017852,0.18752105869267163,0.1716230437404761,0.09281902541418045,0.09691399116278217,0.41781118984706894,0.2915873338961921,0.16518065908645393,0.529699308148763,0.5258520699347807,0.0,0.2503468639635573,0.1983355104687275,0.134298398
5669,0.23614362318631457,0.22570092722633897,0.20723245676231455,0.09603773721903396,0.19321854549980233,0.17545124812193805,0.09059539730160958,0.11027982740261583,0.41865980504484235,0.2900508778740432,0.1684384162960763,0.5424711380370683,0.5281344294539407,0.0,0.25995985055915916,0.2068956604383002,0.155710755
5670,0.23985825185658582,0.22938110946380508,0.18071871017964822,0.10506155515375241,0.20664807204238664,0.18329639934160766,0.08688874424972776,0.11496731868106519,0.4209217963521149,0.29726285745184067,0.17071660748848516,0.5469130219293932,0.5214754371188633,0.0,0.25655925969687504,0.21575227608700653,0.16882685
5671,0.2458984540090122,0.23201303147486882,0.16562288519322657,0.11311885532211267,0.2132693696330299,0.19427199801631556,0.08178879160383816,0.10492865443037985,0.41933710363084264,0.3051694038733621,0.16524470546343192,0.5388401168409529,0.5231620603885067,0.0,0.24618792233415793,0.22028262176052935,0.168869565
5672,0.23931847568882503,0.22482823325888684,0.14843067249093972,0.11781642790027452,0.23266638384086227,0.2078939137021587,0.07978294326224764,0.09821455258559214,0.3975320346090304,0.29215510247067883,0.15540073312406666,0.5316871043402502,0.5454154796578374,0.0,0.23339312878485122,0.22378558438639148,0.166899161
5673,0.2372654436633171,0.21509722065037834,0.12847266057254353,0.11899154458252484,0.26058458148298075,0.22171659145167893,0.09002654331844048,0.09634194086610887,0.3742359676601996,0.27802650477984203,0.149375731950672,0.5207470014787378,0.5866406183603118,0.0,0.21756325415459404,0.2171217191700033,0.155876125
5674,0.24321078537753255,0.20456243497736457,0.11904959619994973,0.11420487201609715,0.27270403100995905,0.23310519819293832,0.10742600272776164,0.09901793812759763,0.35226860066397064,0.2609594458710737,0.13775219191276028,0.5060752889858253,0.593679256591103,0.0,0.19986320695985046,0.20881120911786138,0.140696262
